time,vx,vy,vz,px,py,pz
11.867397,1.1845561497379675,0.9807856133299818,-0.0307472610235435,-0.8456045167255271,3.8022051920258044,0.29263816048864316
11.868022,1.1847262744850742,0.9807295528636668,-0.031141095255895535,-0.8448640628039745,3.802818147996344,0.2926186973041082
11.868649,1.184872716660752,0.9806853146375183,-0.03153476751033074,-0.8441211476106286,3.803433037688621,0.2925989250048793
11.869275,1.1850021419452723,0.9806533254666825,-0.0319217480196165,-0.8433793362697704,3.8040469266703636,0.29257894199061896
11.869901,1.1851144545188608,0.9806355606357683,-0.03230173681794132,-0.842637454621241,3.804660804531322,0.2925587211033709
11.870526,1.1852158935943038,0.9806349565750752,-0.03267026333907952,-0.8418966946877452,3.805273701379181,0.29253830218878396
11.871151,1.1853074498561944,0.980647977209046,-0.033028134024946865,-0.8411558775315857,3.805886606364936,0.2925176596050184
11.871776,1.1853956351895065,0.9806749430746969,-0.033371247945598786,-0.8404150052595909,3.806499528204359,0.2924968025750524
11.872402,1.1854802067413108,0.9807179457500422,-0.03369749390116478,-0.8396728946501724,3.807113457638397,0.2924757079438703
11.873028,1.1855843437631903,0.9807586481643285,-0.03400632971754072,-0.838930718850976,3.8077274125521483,0.2924544199814671
11.873654,1.1857083165534807,0.9807983449272448,-0.03430008642461152,-0.838188465444813,3.8083413923160734,0.29243294812736526
11.87428,1.1858513290684876,0.9808367360107836,-0.03457248177516761,-0.8374461225128156,3.8089553961128164,0.292411305753774
11.874905,1.1860143090672446,0.9808718812737565,-0.034824285956541634,-0.8367048635696492,3.809568441038612,0.2923895405750512
11.87553,1.1861943221441271,0.9809068722044716,-0.035058808417501,-0.8359634921183098,3.810181507833739,0.2923676288197903
11.876155,1.1863920800089787,0.9809398551925402,-0.03527467458366826,-0.8352219970683027,3.8107945952432356,0.29234558214817546
11.87678,1.1866042728251873,0.9809689645906943,-0.03547194667111514,-0.8344803693977876,3.8114077008461043,0.29232341218150604
11.877405,1.1868359354262017,0.9809996173635805,-0.035647954581746216,-0.8337385969381469,3.812020825606956,0.29230113220989246
11.878037,1.1870843556045783,0.981028128852534,-0.03580468703274875,-0.8329883596254033,3.8126408353843924,0.2922785036476877
11.878664,1.1873478562117457,0.9810533606770198,-0.035939487797586295,-0.8322438925195589,3.8132559558415364,0.29225596958883865
11.879291,1.1876268371326315,0.9810792539154845,-0.03605411039760939,-0.831499250492677,3.8138710925337413,0.29223336366161934
11.879917,1.187919344595707,0.9811055921379064,-0.03614599127133708,-0.8307556129829595,3.81448526463442,0.29221073627108346
11.880544,1.1882250867565607,0.9811314743819628,-0.036222163903922966,-0.8300105958535635,3.8151004340688575,0.29218802497431573
11.881169,1.188541169272562,0.9811588696515816,-0.03628267463289647,-0.8292677576227688,3.815713658362389,0.2921653483026702
11.881794,1.1888670920180893,0.9811896105420188,-0.03632638843117694,-0.8285247156902582,3.8163269018689774,0.2921426443099007
11.88242,1.1892049926270452,0.9812231846675741,-0.03635640485336353,-0.8277802733648731,3.81694114758258,0.2921198852004625
11.883047,1.189554392606364,0.98126099211768,-0.036372563964590765,-0.8270344227607093,3.8175563982246374,0.2920970796028567
11.883672,1.18990844465572,0.9813024902024838,-0.036378476402392834,-0.826290729982798,3.818169712281015,0.29207434305510516
11.884297,1.190268419044932,0.9813516316968265,-0.036377455460742,-0.8255468122208955,3.818783057050825,0.2920516071454422
11.884922,1.1906332993117785,0.9814089498671668,-0.03636928866584371,-0.8248026664088264,3.8193964376444915,0.29202887634002606
11.885549,1.1910023146029376,0.9814760823046976,-0.0363554888077319,-0.8240559079575707,3.8200118231480964,0.2920060814485436
11.886175,1.1913737466285776,0.9815518226081084,-0.03634011536030979,-0.8233101079921806,3.8206262745890496,0.291983332536328
11.886802,1.1917485395137546,0.9816399281568581,-0.03632063852792078,-0.8225628816579058,3.8212417628240036,0.29196055949597105
11.887428,1.1921262670773194,0.9817383007866676,-0.036300348998107496,-0.8218166106147149,3.8218563310002964,0.29193783547749824
11.888053,1.1925078857626559,0.9818470678963759,-0.03628048420400751,-0.8210712931861139,3.8224699854177313,0.29191516017487074
11.888678,1.1928933874484562,0.981966289454956,-0.036262804133877224,-0.8203257348189572,3.823083714348642,0.291892495922287
11.889305,1.1932833521517763,0.9820963532814528,-0.03625301688699331,-0.8195775461571584,3.8236994887621494,0.29186976528069886
11.889931,1.1936775054572997,0.9822374706125525,-0.03624892864038534,-0.8188303040387416,3.824314369418753,0.29184707345136995
11.890556,1.1940778859581394,0.9823862615622934,-0.036251815557827055,-0.8180840053600185,3.824928360832229,0.29182441606664633
11.891182,1.19448564556807,0.9825436692739692,-0.036263787351424825,-0.8173362573458923,3.825543433169195,0.29180171493576434
11.891809,1.1949028372024464,0.9827073463583882,-0.03628576879132195,-0.8165870532669668,3.826159590675361,0.2917789637587322
11.892435,1.1953313903770006,0.9828788443773953,-0.03631733773797838,-0.8158387758165903,3.8267748728319417,0.2917562291053082
11.893061,1.1957720777264196,0.9830548841886333,-0.03636105429853237,-0.8150902224959351,3.8273902651894427,0.29173346708531733
11.893688,1.1962266959242376,0.983235980515488,-0.03641255000205565,-0.8143401883575909,3.8280067541492255,0.29171063641646605
