time,type,distance
137.405068,U,88.39
137.447260,R,77.03
137.489053,L,72.84
137.531865,U,90.95
137.573959,R,77.02
137.615711,L,72.78
137.658455,U,85.85
137.700735,R,79.64
137.742404,L,72.75
137.785199,U,88.42
137.827459,R,79.56
137.869255,L,75.34
137.911934,U,88.53
137.954080,R,77.03
137.995880,L,72.78
138.038691,U,88.58
138.080834,R,76.95
138.122713,L,77.85
138.165224,U,85.86
138.207502,R,77.03
138.249656,L,85.57
138.291990,U,85.92
138.334234,R,77.05
138.376411,L,85.47
138.418781,U,85.81
138.461044,R,77.03
138.503018,L,80.44
138.545556,U,88.41
138.587709,R,77.03
138.629558,L,75.29
138.672253,U,88.51
138.714435,R,77.05
138.756275,L,75.29
138.798977,U,88.39
138.841128,R,77.09
138.882996,L,75.27
138.925672,U,88.41
138.967893,R,77.03
139.009773,L,75.24
139.052488,U,88.41
139.094636,R,74.56
139.136579,L,75.27
139.179195,U,85.85
139.221332,R,74.51
139.263209,L,75.32
139.305839,U,85.97
139.348038,R,74.56
139.389926,L,75.32
139.432564,U,85.90
139.474791,R,77.05
139.516546,L,72.73
139.559309,U,88.53
139.601444,R,77.14
139.643175,L,72.73
139.685907,U,85.86
