time,type,distance
103.339338,R,122.33
103.332626,U,139.52
103.382348,U,139.36
103.388329,R,122.48
103.448894,L,464.30
103.437317,R,122.38
103.431992,U,136.96
103.448896,L,464.37
103.484127,R,46.83
103.481709,U,136.94
103.498415,L,464.32
103.533402,R,57.01
103.531429,U,136.84
103.597535,L,466.80
103.582752,R,69.59
103.581151,U,136.88
103.597607,L,469.31
103.648963,L,532.81
103.632109,R,81.98
103.630801,U,134.28
103.681458,R,94.71
103.680525,U,134.30
103.698737,L,535.42
103.730739,R,104.79
103.730243,U,134.28
103.748184,L,532.90
103.780240,R,122.34
103.779966,U,134.27
103.797783,L,535.44
103.829155,R,119.87
103.829458,U,126.73
103.847306,L,535.36
103.894844,L,466.72
103.878151,R,119.99
103.878808,U,114.00
103.927143,R,119.73
103.928161,U,101.21
103.994276,L,469.36
103.976130,R,119.87
103.977508,U,88.47
103.994205,L,466.91
104.025123,R,119.96
104.026934,U,78.24
104.093243,L,466.79
104.074113,R,119.84
104.076289,U,65.56
104.142844,L,469.40
104.123104,R,119.87
104.125640,U,52.74
104.142843,L,469.38
104.172099,R,119.77
104.177650,U,131.85
104.241889,L,469.36
104.221089,R,119.85
104.227369,U,131.83
104.241890,L,469.41
104.279649,L,62.74
104.270106,R,119.80
104.277089,U,131.71
104.340796,L,464.32
104.319098,R,119.77
104.326803,U,131.85
104.368089,R,119.73
104.376524,U,131.88
104.439661,L,449.01
104.417075,R,119.85
104.488966,L,441.42
104.466063,R,119.85
104.475968,U,131.92
104.475970,U,132.00
104.488673,L,431.28
104.527898,L,75.39
104.515057,R,119.79
104.525688,U,131.86
104.564045,R,119.75
104.575410,U,131.85
104.587209,L,413.55
104.636592,L,403.21
104.612966,R,117.40
104.625126,U,131.85
104.676851,L,83.07
104.661951,R,117.26
104.674921,U,134.39
104.710940,R,117.25
104.735056,L,382.86
104.724569,U,131.85
104.784438,L,370.16
104.760003,R,120.01
104.774285,U,131.85
104.808995,R,119.75
104.824011,U,131.74
104.833742,L,362.62
104.857984,R,119.87
104.882966,L,352.39
104.873736,U,131.74
104.906907,R,117.49
104.925067,L,95.68
104.923459,U,131.88
104.955970,R,119.75
104.974663,L,98.31
105.004959,R,119.87
104.973210,U,131.99
105.022934,U,131.74
105.024265,L,100.85
105.073939,L,105.94
105.053953,R,119.79
105.072607,U,129.38
105.123538,L,108.43
105.102943,R,119.73
105.122329,U,129.31
105.151940,R,119.82
105.183507,L,469.33
105.200921,R,119.89
105.172057,U,129.19
105.222835,L,113.55
105.249911,R,119.85
105.221854,U,131.69
105.272434,L,116.09
105.271577,U,131.85
105.298903,R,119.73
105.322033,L,118.63
105.347886,R,119.85
105.321293,U,132.04
105.371706,L,123.71
105.371014,U,131.73
105.421303,L,126.25
105.396879,R,119.80
105.420735,U,131.86
105.445871,R,119.77
105.470460,U,131.85
