time,px,py,pz,vx,vy,vz
17.661396,0.27994904063923226,0.0075570400221268725,0.0,0.178194808923266,0.01606964674888929,0.0
17.662022,0.28007318262663405,0.0075675582746921625,0.0,0.1768748302821736,0.016021518395730926,0.0
17.663704,0.2803511689253596,0.007591086165415748,0.0,0.17365296240282901,0.015904044518740137,0.0
17.664331,0.2805162395823916,0.007605086979754521,0.0,0.17205366666664298,0.015845731772675387,0.0
17.664957,0.2806512898471476,0.007616536592291858,0.0,0.17069290357707625,0.01579611631887932,0.0
17.665584,0.2807784978534814,0.007627316973500194,0.0,0.1693651413476899,0.015747704151514517,0.0
17.666209,0.2809033209225269,0.007637893678905683,0.0,0.16804579599047031,0.01569959888462895,0.0
17.666835,0.281027652604906,0.007648428200765482,0.0,0.16672587767050617,0.015651472729763524,0.0
17.66746,0.28115170680689594,0.007658939095511846,0.0,0.16540767676440082,0.01560340919497606,0.0
17.668086,0.2812758327406762,0.007669455993257993,0.0,0.16408792542834874,0.01555528912966207,0.0
17.668711,0.2813998318517041,0.0076799621670674565,0.0,0.16276974888774481,0.015507226483574728,0.0
17.669336,0.28152379735040395,0.0076904654808876505,0.0,0.1614518021084493,0.01545917221498878,0.0
17.669961,0.2816477538966502,0.007700968030342886,0.0,0.16013388885135088,0.015411119168703965,0.0
17.670588,0.2817719994104114,0.007711495013601148,0.0,0.15881237848297905,0.015362934966756142,0.0
17.671214,0.281896175829043,0.007722016193921044,0.0,0.15749214430025296,0.015314797296117063,0.0
17.671839,0.28202018835408454,0.007732523511109291,0.0,0.15617389731256814,0.015266732081387699,0.0
17.672466,0.2821444487889663,0.007743051769020841,0.0,0.15485233825277434,0.015218546104020942,0.0
17.674139,0.2824211553415393,0.007766471454668276,0.0,0.15164644880181413,0.015101654822655085,0.0
17.687915,0.2845014229561382,0.007942428093408031,0.0,0.12636812068570769,0.01417997166101061,0.0
17.688617,0.28515516103080485,0.007998007192987175,0.0,0.12141573073630807,0.013999399213290138,0.0
17.689244,0.28542050778021405,0.008020581288086864,0.0,0.11956394999599525,0.013931880062101876,0.0
17.689869,0.2855822219840549,0.00803431362346762,0.0,0.11816814944180322,0.01388098695904926,0.0
17.690494,0.28571627498629576,0.008045680720073636,0.0,0.11683887694476068,0.01383251968724857,0.0
17.691119,0.2858429318117204,0.008056414622444115,0.0,0.115519311146696,0.013784406372524914,0.0
17.691745,0.2859677547958399,0.008066991263210319,0.0,0.11419936063918892,0.013736279041296174,0.0
17.692372,0.2860922319926125,0.008077538081733409,0.0,0.11287755302788903,0.013688084000285242,0.0
17.692997,0.28621632474150493,0.008088052255187727,0.0,0.11155907647587951,0.013640010414973373,0.0
17.693623,0.2863404609391809,0.008098570029101328,0.0,0.11023928492309598,0.013591888883261878,0.0
17.694248,0.28646446279096976,0.008109076437334904,0.0,0.10892110251480047,0.01354382602321755,0.0
17.694874,0.2865885747018995,0.008119592133082054,0.0,0.1076013538782812,0.013495706056410258,0.0
17.695501,0.2867128614145979,0.008130122623167074,0.0,0.10627957572950271,0.013447512090706416,0.0
17.696127,0.28683704880958233,0.008140644740845995,0.0,0.10495930247756857,0.013399372995505584,0.0
17.697897,0.2871278669777552,0.008165257751091096,0.0,0.10157890351660921,0.013276118854992698,0.0
17.698522,0.2872960473459631,0.00817952332691443,0.0,0.09996008023193544,0.01321709409873732,0.0
17.699148,0.2874319262706618,0.008191043714908964,0.0,0.09859646806816477,0.013167374760358319,0.0
17.699773,0.28755906428839884,0.008201818397625606,0.0,0.09727189215511432,0.013119078769453056,0.0
17.700399,0.2876840150313488,0.00821240592256383,0.0,0.09595121067500983,0.013070924785560196,0.0
17.701025,0.2878083806101563,0.008222943332070885,0.0,0.09463109741557373,0.013022791522828394,0.0
17.701666,0.287934774716479,0.008233652105507432,0.0,0.0932840520499245,0.012973676278936032,0.0
17.70232,0.2880635998719885,0.00824456671434745,0.0,0.09190966430041984,0.012923564092503828,0.0
17.702946,0.2881889909875342,0.008255191305976899,0.0,0.09058171534831978,0.01287514512731889,0.0
17.703572,0.2883134728575924,0.00826573858526206,0.0,0.08926054177293587,0.012826973203822156,0.0
17.704197,0.2884375670075436,0.0082762528876046,0.0,0.08794215772544667,0.012778902991303423,0.0
17.704823,0.2885617036023498,0.008286770696845542,0.0,0.08662237966887001,0.012730781951673969,0.0
17.705449,0.28868585124294127,0.008297289433824061,0.0,0.0853023982285316,0.012682653496420549,0.0
17.706075,0.2888100017954919,0.008307808417648046,0.0,0.08398238711475657,0.012634523959229515,0.0
17.706701,0.2889341531213334,0.0083183274673601,0.0,0.08266237167163869,0.012586394264182238,0.0
17.708369,0.2890758650125379,0.00833272815736071,0.0,0.08090388764466215,0.01244611081162703,0.0
17.708994,0.28913202216611406,0.008339420156337889,0.0,0.08029791781458284,0.012371794704879079,0.0
17.70962,0.2891655553377902,0.008344066691497863,0.0,0.07985953966917268,0.012307017053114384,0.0
17.710246,0.28919306577866855,0.008348167385720816,0.0,0.0794456131355582,0.012243631071682392,0.0
17.710872,0.28921896817446874,0.008352122149048477,0.0,0.07903525412800604,0.012180448139836828,0.0
17.711499,0.2892444702909642,0.008356042444035018,0.0,0.07862485658433628,0.012117208676442521,0.0
17.712124,0.2892698056289678,0.008359944317886522,0.0,0.07821557153114685,0.012054133281936177,0.0
17.71275,0.28929512629746734,0.00836384588037926,0.0,0.07780588973683991,0.01199099566689037,0.0
17.713375,0.28932041318467155,0.008367742758786082,0.0,0.07739670911260542,0.011927935132118693,0.0
17.714002,0.28934575065280604,0.00837164757229205,0.0,0.07698648350134313,0.011864713527025292,0.0
17.714629,0.28937110142872197,0.008375554474185951,0.0,0.07657610542783518,0.011801468421979896,0.0
17.715256,0.2893964557346526,0.008379461930144478,0.0,0.076165705110199,0.011738219888308468,0.0
17.715881,0.28942175146628724,0.00838336036165965,0.0,0.07575641965436165,0.011675143170646293,0.0
17.716507,0.2894470615221986,0.008387261001470591,0.0,0.07534673780186342,0.011612005362602835,0.0
17.717132,0.289472345565755,0.008391157632600283,0.0,0.07493755716928743,0.011548944799686094,0.0
17.718799,0.2895286300397215,0.008399831871607435,0.0,0.07394591580173862,0.011396118742265619,0.0
17.719424,0.28956207702335357,0.00840498652812272,0.0,0.07345182799388109,0.011319972774413297,0.0
17.72005,0.289589551290991,0.00840922070404519,0.0,0.07302977353194148,0.011254928171045852,0.0
17.720676,0.2896154420859687,0.0084132108442804,0.0,0.07261822867623174,0.011191503247673321,0.0
17.734518,0.2900341857688038,0.008477745209436557,0.0,0.06481976465465984,0.009989648878388059,0.0
17.735244,0.29016616082933055,0.0084980844458159,0.0,0.06327610540210288,0.009751749003202219,0.0
17.735869,0.2902197594426853,0.008506344755470437,0.0,0.06270147821783448,0.009663190770425524,0.0
17.736496,0.29025264417157326,0.008511412760527259,0.0,0.06226711388463005,0.009596249040582394,0.0
17.737121,0.2902799520476196,0.008515621293137193,0.0,0.06185433202096009,0.009532633476666073,0.0
17.737746,0.29030577067761265,0.008519600311720889,0.0,0.06144469907492992,0.009469503205804053,0.0
17.738371,0.2903311910046527,0.008523517946146999,0.0,0.061035525570594384,0.009406443741450415,0.0
17.738996,0.2903565047146135,0.008527419149362796,0.0,0.06062641910346655,0.009343394608485212,0.0
17.739622,0.29038181962982446,0.008531320538324803,0.0,0.06021676336481533,0.009280260824955682,0.0
17.740249,0.290407164496495,0.008535226543233295,0.0,0.059806468434909436,0.009217028532950622,0.0
17.740874,0.2904324577236303,0.008539124589753967,0.0,0.05939719835506353,0.009153954184935436,0.0
17.7415,0.290457767112073,0.00854302512696227,0.0,0.05898751874592905,0.009090816722624477,0.0
17.742127,0.2904831104922465,0.008546930902780397,0.0,0.05857722033344221,0.009027583893904097,0.0
17.742753,0.2905084330777275,0.008550833473840252,0.0,0.05816739069190617,0.00896442330946334,0.0
17.744486,0.2905666917195552,0.008559811960249315,0.0,0.05713875709639158,0.008805896222880251,0.0
17.745112,0.29060068875244655,0.008565051387194187,0.0,0.056638713114426066,0.008728832323771704,0.0
17.745739,0.2906283387644342,0.008569312647825286,0.0,0.056215230597160125,0.0086635676367405,0.0
17.746365,0.29065427631469265,0.008573309993715509,0.0,0.055803477388544444,0.008600110603217862,0.0
17.746992,0.2906797875234724,0.008577241634312031,0.0,0.05539287643320797,0.00853683114833562,0.0
17.747618,0.29070515500745925,0.008581151124871065,0.0,0.05498300264892031,0.008473663760868168,0.0
17.748244,0.29073048415122893,0.008585054706656612,0.0,0.05457323495946113,0.008410512724124759,0.0
17.748869,0.2907557732892087,0.008588952122980182,0.0,0.05416404180317526,0.008347450231125698,0.0
17.749496,0.29078111135749446,0.008592857080160752,0.0,0.05375381436347997,0.00828422834032327,0.0
17.750121,0.29080640277885306,0.008596754848385525,0.0,0.053344554130419386,0.008221155509837938,0.0
17.750748,0.2908317414432203,0.008600659897430746,0.0,0.052934316904323424,0.008157932110811792,0.0
17.751374,0.2908570627794699,0.008604562275966246,0.0,0.052524496189828726,0.008094772902155241,0.0
17.752001,0.2908824093279203,0.008608468540060966,0.0,0.052114177190181826,0.008031536900660297,0.0
17.752627,0.2909077327575051,0.008612371241209242,0.0,0.05170434454497553,0.007968375853311175,0.0
17.753253,0.29093305010659287,0.00861627300526633,0.0,0.05129458285824338,0.007905225741673488,0.0
17.754966,0.2909907122119069,0.008625159556902936,0.0,0.05027714024948672,0.007748423345528728,0.0
17.755591,0.2910245222732292,0.008630370168866216,0.0,0.04977928807230675,0.0076716972347527085,0.0
17.756217,0.29105209294345225,0.008634619201801417,0.0,0.04935668439125015,0.007606567988897505,0.0
17.756844,0.2910780391979486,0.008638617889138667,0.0,0.048944500350597636,0.007543044558022199,0.0
17.757471,0.2911035526378732,0.008642549873586376,0.0,0.04853383653759758,0.007479755415878799,0.0
17.758096,0.2911288909474669,0.008646454867955946,0.0,0.048124512636081196,0.00741667277317768,0.0
17.758721,0.29115418264561194,0.008650352678837445,0.0,0.04771538422744792,0.007353620258714002,0.0
17.759347,0.2911794916576239,0.00865425315803241,0.0,0.04730572528788248,0.0072904859818780044,0.0
17.759974,0.29120483494178573,0.008658158919053766,0.0,0.04689542989105214,0.0072272536179132365,0.0
17.760601,0.2912301872597175,0.008662066072307732,0.0,0.04648504163588449,0.007164006943156228,0.0
17.761227,0.29125551221897056,0.008665969009199671,0.0,0.046075198886354,0.0071008443385868454,0.0
17.761852,0.2912808002180904,0.008669866250008703,0.0,0.045665994779010795,0.007037780157873887,0.0
17.762478,0.2913061082211794,0.008673766573714287,0.0,0.045256324795205104,0.006974644178963177,0.0
17.763104,0.2913314214749392,0.008677667706623008,0.0,0.04484658684066733,0.006911497724794633,0.0
17.76373,0.2913567361196541,0.008681569053897725,0.0,0.044436838969258756,0.006848349742295067,0.0
17.765458,0.29141484386561267,0.008690524285104332,0.0,0.04341101257200742,0.006690255284943685,0.0
17.766084,0.29144880112514104,0.008695757582407527,0.0,0.04291137815682604,0.0066132545059095086,0.0
17.77989,0.29186861426033817,0.0087604567654036,0.0,0.03512018785991908,0.005412521121185483,0.0
17.780605,0.29200055025526267,0.008780789981217299,0.0,0.033583739404152886,0.005175732532479269,0.0
17.781232,0.29205419960887335,0.00878905811066792,0.0,0.03300904615419604,0.005087164118039092,0.0
17.781858,0.29208706816059116,0.008794123622592426,0.0,0.03257523123503763,0.0050203070607250586,0.0
17.782483,0.2921143718309668,0.008798331507048611,0.0,0.03216252953001636,0.0049567038503980955,0.0
17.783109,0.2921402191103421,0.008802314940910126,0.0,0.03175234922542402,0.004893489223786317,0.0
17.783735,0.29216567674292326,0.00880623832465142,0.0,0.03134253680854505,0.004830331293910521,0.0
17.784361,0.2921910300563412,0.008810145631323985,0.0,0.030932778071207923,0.004767181636816614,0.0
17.784986,0.29221632567265987,0.008814044046051838,0.0,0.03052358622068075,0.004704119345053565,0.0
17.785612,0.29224163571964856,0.008817944684751469,0.0,0.03011391802501368,0.004640983641720484,0.0
17.786239,0.29226697927895845,0.00882185048817706,0.0,0.029703621277721932,0.004577751069630382,0.0
17.786865,0.2922923019128298,0.008825753066694563,0.0,0.029293791879132055,0.004514590522631086,0.0
17.787492,0.2923176488069381,0.008829659384060088,0.0,0.028883471612474686,0.0044513543258717855,0.0
17.788118,0.2923429723288442,0.008833562099436386,0.0,0.028473638782409234,0.004388193250033235,0.0
17.789867,0.2924017073403421,0.008842614001195953,0.0,0.02743605986390924,0.004228287561781289,0.0
17.790494,0.2924358596734221,0.00884787736211164,0.0,0.0269341517167431,0.004150936368266401,0.0
17.791119,0.29246349134536886,0.008852135796281232,0.0,0.026511515326511973,0.004085802081461569,0.0
17.791744,0.29248939442260896,0.008856127829388378,0.0,0.026100444620022534,0.00402245023123659,0.0
17.79237,0.2925148667971375,0.00886005348507371,0.0,0.025690502294489614,0.0039592722805870985,0.0
17.792997,0.2925402537876178,0.008863965981861194,0.0,0.02528016554991936,0.003896033544346747,0.0
17.793623,0.2925655880494447,0.008867870352412254,0.0,0.024870330315197944,0.0038328720979164672,0.0
17.79425,0.29259093805788383,0.008871777149740512,0.0,0.024460009196897826,0.0037696357699068895,0.0
17.794877,0.2926162921715412,0.008875684579741373,0.0,0.024049617188926526,0.003706388516789392,0.0
17.795504,0.2926416473685455,0.008879592176701407,0.0,0.023639214838233023,0.003643139669711104,0.0
17.79613,0.2926669730959343,0.008883495231974013,0.0,0.02322937003215291,0.003579976748198135,0.0
17.796755,0.2926922613003927,0.008887392504428635,0.0,0.022820165624752434,0.0035169125212420782,0.0
17.797381,0.29271756935843163,0.008891292836602772,0.0,0.02241049559716611,0.0034537765355841495,0.0
17.798007,0.2927428826269049,0.00889519397177905,0.0,0.022000757636240053,0.0033906300804310806,0.0
17.798633,0.29276819727556075,0.008899095319661127,0.0,0.02159100976389924,0.0033274820977878413,0.0
17.80036,0.29282627526510613,0.00890804596498068,0.0,0.0205657424201211,0.003169473798538565,0.0
17.800985,0.29286019492521104,0.008913273467677231,0.0,0.02006674862376303,0.0030925717479885766,0.0
17.801612,0.292887824451782,0.008917531571213878,0.0,0.019643419327584115,0.003027330674509015,0.0
17.802237,0.29291372679149363,0.008921523490657376,0.0,0.019232247527517815,0.0029639632443240953,0.0
17.802864,0.29293922870213684,0.008925453698278627,0.0,0.018821731399031105,0.0029006968624674823,0.0
17.803553,0.29296646843515955,0.008929651729078145,0.0,0.01837664961346967,0.002832103420581156,0.0
17.804179,0.29299229098054663,0.008933631351079824,0.0,0.01796174512008423,0.002768160729195773,0.0
17.804804,0.2930177111190866,0.008937548956455394,0.0,0.01755180250736436,0.0027049827342866843,0.0
17.805431,0.2930430841129097,0.008941459296158675,0.0,0.01714146572162703,0.0026417439917019005,0.0
17.806056,0.29306838486686543,0.008945358502669564,0.0,0.016732189534704546,0.002578668702499238,0.0
17.814412,0.29332372150625013,0.008984709515232331,0.0,0.012001024623879803,0.001849528809803074,0.0
17.815043,0.2934098049506422,0.008997976199989672,0.0,0.010957990622592484,0.0016887824156038257,0.0
17.815668,0.2934512244778831,0.009004359539022915,0.0,0.010456404314173974,0.0016114808220234853,0.0
17.816294,0.2934808332214809,0.00900892266809085,0.0,0.010033255724278187,0.001546267597955723,0.0
17.816921,0.29350732544810965,0.009013005497509281,0.0,0.009620992153985337,0.0014827319104302036,0.0
17.817547,0.29353295540467184,0.009016955438830243,0.0,0.009210875783737577,0.0014195271370114589,0.0
17.818172,0.29355832506332735,0.009020865264536698,0.0,0.008801631751405244,0.0013564568032890755,0.0
17.818797,0.2935836251801785,0.00902476437286071,0.0,0.008392514995091218,0.0012934060846137444,0.0
17.832717,0.293968674493766,0.009084105955850047,0.0,0.0012244586559215986,0.00018870651727798896,0.0
17.833497,0.2940701652574577,0.009099747127938236,0.0,0.00017864802982521522,2.753220565174331e-05,0.0
17.834123,0.2940971140930492,0.009103900327300718,0.0,2.606490842177266e-05,4.016973596989602e-06,0.0
17.834748,0.2941042991884242,0.009105007652826142,0.0,3.8029557948393675e-06,5.860896486261046e-07,0.0
17.835375,0.2941062192021993,0.009105303554293192,0.0,5.548804100614716e-07,8.551497364332975e-08,0.0
17.836,0.2941067329057248,0.009105382723322494,0.0,8.096577086812933e-08,1.2477978382824654e-08,0.0
17.836625,0.2941068704408934,0.009105403919450706,0.0,1.1815374376410758e-08,1.820917462688702e-09,0.0
17.83725,0.2941069072770925,0.009105409596433597,0.0,1.7245438090376388e-09,2.6577676144718405e-10,0.0
17.837875,0.29410691714495224,0.009105411117211326,0.0,2.5179614429618613e-10,3.880537184687616e-11,0.0
17.8385,0.2941069197886913,0.009105411524649165,0.0,3.6787092718694904e-11,5.6694148995161896e-12,0.0
17.839125,0.2941069204970285,0.009105411633814014,0.0,5.380703610917399e-12,8.292430568948601e-13,0.0
17.839752,0.2941069206868195,0.00910541166306351,0.0,7.886618050685535e-13,1.2154401616138402e-13,0.0
17.840378,0.29410692073767275,0.009105411670900721,0.0,1.1603624419972315e-13,1.7882837728312532e-14,0.0
17.841003,0.2941069207512987,0.00910541167300067,0.0,1.7189915127218762e-14,2.649210708120916e-15,0.0
17.842675,0.2941069207549497,0.009105411673563346,0.0,2.5777635884236607e-15,3.9727003776324864e-16,0.0
17.843301,0.294106920755928,0.009105411673714115,0.0,3.9479056148579757e-16,6.084282523763e-17,0.0
17.843927,0.2941069207561901,0.009105411673754513,0.0,6.26100990599237e-17,9.649053370509e-18,0.0
17.844552,0.2941069207562604,0.009105411673765338,0.0,1.0477722680649748e-17,1.6146895616299193e-18,0.0
17.845177,0.2941069207562792,0.009105411673768238,0.0,1.8883228335061425e-18,2.910218654572767e-19,0.0
17.845802,0.29410692075628425,0.009105411673769015,0.0,3.718218488353164e-19,5.731521031928593e-20,0.0
17.846427,0.2941069207562856,0.009105411673769223,0.0,7.988142794883266e-20,1.2343113622223569e-20,0.0
17.847052,0.29410692075628597,0.009105411673769279,0.0,1.8645457221184106e-20,2.8688923060583635e-21,0.0
17.847677,0.294106920756286,0.009105411673769295,0.0,4.273871982011172e-21,7.098538268993605e-22,0.0
17.848303,0.2941069207562861,0.009105411673769298,0.0,1.4003177267841266e-21,1.7638829768200716e-22,0.0
17.84893,0.2941069207562861,0.0091054116737693,0.0,2.0430360557736681e-22,5.000871239169599e-23,0.0
17.849555,0.2941069207562861,0.0091054116737693,0.0,2.9807494723193583e-23,7.296172901680394e-24,0.0
17.850182,0.2941069207562861,0.0091054116737693,0.0,4.3488549267759065e-24,1.0644972938766345e-24,0.0
17.850808,0.2941069207562861,0.0091054116737693,0.0,6.344893909996061e-25,1.5530806409613716e-25,0.0
17.851433,0.2941069207562861,0.0091054116737693,0.0,9.257075576662375e-26,2.2659141467094437e-26,0.0
17.853095,0.2941069207562861,0.0091054116737693,0.0,1.3505891421924856e-26,3.305924228815166e-27,0.0
17.853721,0.2941069207562861,0.0091054116737693,0.0,1.9704830277143617e-27,4.823278508825419e-28,0.0
17.854347,0.2941069207562861,0.0091054116737693,0.0,2.87489602960023e-28,7.037068596709769e-29,0.0
17.854973,0.2941069207562861,0.0091054116737693,0.0,4.1944168332158057e-29,1.0266944847615306e-29,0.0
17.855599,0.2941069207562861,0.0091054116737693,0.0,6.11957176524764e-30,1.4979270850544179e-30,0.0
17.856225,0.2941069207562861,0.0091054116737693,0.0,8.928334993664501e-31,2.1854461920683125e-31,0.0
17.85685,0.2941069207562861,0.0091054116737693,0.0,1.3026265369055326e-31,3.188523063692634e-32,0.0
17.857475,0.2941069207562861,0.0091054116737693,0.0,1.9005065287699966e-32,4.6519925151202565e-33,0.0
17.858101,0.2941069207562861,0.0091054116737693,0.0,2.772801692246901e-33,6.787165696607001e-34,0.0
17.858728,0.2941069207562861,0.0091054116737693,0.0,4.04546320054118e-34,9.902341425415633e-35,0.0
17.859354,0.2941069207562861,0.0091054116737693,0.0,5.902251341195305e-35,1.4447321619762768e-35,0.0
17.85998,0.2941069207562861,0.0091054116737693,0.0,8.611268763977768e-36,2.107835844249369e-36,0.0
17.860605,0.2941069207562861,0.0091054116737693,0.0,1.256367196833772e-36,3.07529109078933e-37,0.0
17.86123,0.2941069207562861,0.0091054116737693,0.0,1.8330150603159434e-37,4.4867892909640473e-38,0.0
17.861857,0.2941069207562861,0.0091054116737693,0.0,2.6743329655634193e-38,6.546137437787261e-39,0.0
17.863554,0.2941069207562861,0.0091054116737693,0.0,3.9017992626129767e-39,9.550685930515946e-40,0.0
17.864179,0.2941069207562861,0.0091054116737693,0.0,5.692648477868131e-40,1.3934263160565137e-40,0.0
17.864805,0.2941069207562861,0.0091054116737693,0.0,8.305462303786586e-41,2.0329816228957864e-41,0.0
17.86543,0.2941069207562861,0.0091054116737693,0.0,1.211750635012912e-41,2.966080252258106e-42,0.0
17.879158,0.2941069207562861,0.0091054116737693,0.0,1.767920373059495e-42,4.327452822866214e-43,0.0
17.879852,0.2941069207562861,0.0091054116737693,0.0,2.5793610955652785e-43,6.313668660811123e-44,0.0
17.880478,0.2941069207562861,0.0091054116737693,0.0,3.7632371698970287e-44,9.211518551485064e-45,0.0
17.881104,0.2941069207562861,0.0091054116737693,0.0,5.490489106485861e-45,1.3439424617105648e-45,0.0
17.881729,0.2941069207562861,0.0091054116737693,0.0,8.01051575212432e-46,1.960785651457506e-46,0.0
17.882354,0.2941069207562861,0.0091054116737693,0.0,1.1687185125134005e-46,2.860747748135096e-47,0.0
17.882979,0.2941069207562861,0.0091054116737693,0.0,1.7051373516484371e-47,4.17377476848462e-48,0.0
17.883605,0.2941069207562861,0.0091054116737693,0.0,2.487761900625589e-48,6.089455398294063e-49,0.0
17.884231,0.2941069207562861,0.0091054116737693,0.0,3.629595743839099e-49,8.884395805880046e-50,0.0
17.884856,0.2941069207562861,0.0091054116737693,0.0,5.295508891096891e-50,1.296215895721177e-50,0.0
17.885482,0.2941069207562861,0.0091054116737693,0.0,7.726043448030156e-51,1.891153529211571e-51,0.0
17.886108,0.2941069207562861,0.0091054116737693,0.0,1.1272145621586407e-51,2.7591558496198994e-52,0.0
17.886734,0.2941069207562861,0.0091054116737693,0.0,1.6445839033774176e-52,4.0255541842050073e-53,0.0
17.887359,0.2941069207562861,0.0091054116737693,0.0,2.3994156090998584e-53,5.873204477450177e-54,0.0
17.889141,0.2941069207562861,0.0091054116737693,0.0,3.5007002399626527e-54,8.568889960365296e-55,0.0
17.889767,0.2941069207562861,0.0091054116737693,0.0,5.107452882942614e-55,1.2501842126349176e-55,0.0
17.890392,0.2941069207562861,0.0091054116737693,0.0,7.451673426273456e-56,1.8239942078273085e-56,0.0
17.891018,0.2941069207562861,0.0091054116737693,0.0,1.087184514952164e-56,2.661171718986599e-57,0.0
17.891644,0.2941069207562861,0.0091054116737693,0.0,1.58618085084664e-57,3.8825972623946965e-58,0.0
17.89227,0.2941069207562861,0.0091054116737693,0.0,2.3142067027171305e-58,5.664633136750504e-59,0.0
17.892895,0.2941069207562861,0.0091054116737693,0.0,3.376382119379587e-59,8.264588471424582e-60,0.0
17.893522,0.2941069207562861,0.0091054116737693,0.0,4.926075187096034e-60,1.2057872231631597e-60,0.0
17.894148,0.2941069207562861,0.0091054116737693,0.0,7.18704693098605e-61,1.7592198723149592e-61,0.0
17.894773,0.2941069207562861,0.0091054116737693,0.0,1.0485760291175395e-61,2.5666672358901626e-62,0.0
17.895398,0.2941069207562861,0.0091054116737693,0.0,1.5298518284324828e-62,3.7447170779870634e-63,0.0
17.896024,0.2941069207562861,0.0091054116737693,0.0,2.2320237655326554e-63,5.463468656194772e-64,0.0
17.896649,0.2941069207562861,0.0091054116737693,0.0,3.256478828415141e-64,7.971093445934774e-65,0.0
17.897276,0.2941069207562861,0.0091054116737693,0.0,4.751138640938859e-65,1.1629668754808568e-65,0.0
17.897903,0.2941069207562861,0.0091054116737693,0.0,6.931817946566628e-66,1.6967458262021409e-66,0.0
17.89962,0.2941069207562861,0.0091054116737693,0.0,1.0113386216582423e-66,2.4755188298411477e-67,0.0
17.900394,0.2941069207562861,0.0091054116737693,0.0,1.4755231824346967e-67,3.61173334406541e-68,0.0
17.901184,0.2941069207562861,0.0091054116737693,0.0,2.1527593382446097e-68,5.269448000713034e-69,0.0
17.901968,0.2941069207562861,0.0091054116737693,0.0,3.1408335860588756e-69,7.68802112089583e-70,0.0
17.90277,0.2941069207562861,0.0091054116737693,0.0,4.5824145040566315e-70,1.1216671793201582e-70,0.0
17.903528,0.2941069207562861,0.0091054116737693,0.0,6.685652745243844e-71,1.6364903807879222e-71,0.0
17.904153,0.2941069207562861,0.0091054116737693,0.0,9.754236023480022e-72,2.387607318629571e-72,0.0
17.904779,0.2941069207562861,0.0091054116737693,0.0,1.4231238747696153e-72,3.483472176126564e-73,0.0
17.905406,0.2941069207562861,0.0091054116737693,0.0,2.0763097776843866e-73,5.082317476230929e-74,0.0
17.906168,0.2941069207562861,0.0091054116737693,0.0,3.0292951789637336e-74,7.415001361636783e-75,0.0
17.906794,0.2941069207562861,0.0091054116737693,0.0,4.4196821591464037e-75,1.081834132759657e-75,0.0
17.907419,0.2941069207562861,0.0091054116737693,0.0,6.448229450706455e-76,1.578374748329774e-76,0.0
17.908044,0.2941069207562861,0.0091054116737693,0.0,9.407840100652975e-77,2.3028177524867795e-77,0.0
17.909749,0.2941069207562861,0.0091054116737693,0.0,1.3725853900834355e-77,3.3597658647161127e-78,0.0
17.910375,0.2941069207562861,0.0091054116737693,0.0,2.0025751212966876e-78,4.9018323979489215e-79,0.0
17.911002,0.2941069207562861,0.0091054116737693,0.0,2.9217177637251906e-79,7.151677177841655e-80,0.0
17.911628,0.2941069207562861,0.0091054116737693,0.0,4.262728823545906e-80,1.0434156516135165e-80,0.0
17.912255,0.2941069207562861,0.0091054116737693,0.0,6.219237617230081e-81,1.5223229390236956e-81,0.0
17.926089,0.2941069207562861,0.0091054116737693,0.0,9.073745513887755e-82,2.2210392637814642e-82,0.0
17.926807,0.2941069207562861,0.0091054116737693,0.0,1.3238416461641402e-82,3.2404526561378465e-83,0.0
17.927432,0.2941069207562861,0.0091054116737693,0.0,1.9314589564322894e-83,4.727756770401701e-84,0.0
17.928058,0.2941069207562861,0.0091054116737693,0.0,2.817960676181937e-84,6.89770425676242e-85,0.0
17.928683,0.2941069207562861,0.0091054116737693,0.0,4.1113492710069596e-85,1.0063615013281632e-85,0.0
17.929309,0.2941069207562861,0.0091054116737693,0.0,5.998377823750065e-86,1.4682616616428192e-86,0.0
17.929934,0.2941069207562861,0.0091054116737693,0.0,8.751515413732806e-87,2.1421649220533462e-87,0.0
17.93056,0.2941069207562861,0.0091054116737693,0.0,1.2768289075348875e-87,3.125376540950739e-88,0.0
17.931186,0.2941069207562861,0.0091054116737693,0.0,1.8628682942824893e-88,4.5598629788794364e-89,0.0
17.931813,0.2941069207562861,0.0091054116737693,0.0,2.7178882474887335e-89,6.6527505130086565e-90,0.0
17.93244,0.2941069207562861,0.0091054116737693,0.0,3.9653455633494264e-90,9.706232312974759e-91,0.0
17.933065,0.2941069207562861,0.0091054116737693,0.0,5.785361282349839e-91,1.4161202277045738e-91,0.0
17.933691,0.2941069207562861,0.0091054116737693,0.0,8.440728464290756e-92,2.0660915941949483e-92,0.0
17.934317,0.2941069207562861,0.0091054116737693,0.0,1.231485702115915e-92,3.01438704997691e-93,0.0
17.936057,0.2941069207562861,0.0091054116737693,0.0,1.7967134482904596e-93,4.397931491807392e-94,0.0
17.936682,0.2941069207562861,0.0091054116737693,0.0,2.621369626720959e-94,6.416495654325261e-95,0.0
17.937308,0.2941069207562861,0.0091054116737693,0.0,3.8245267916446907e-95,9.361541115106137e-96,0.0
17.937934,0.2941069207562861,0.0091054116737693,0.0,5.579909460652746e-96,1.3658304590410948e-96,0.0
17.93856,0.2941069207562861,0.0091054116737693,0.0,8.140978292295506e-97,1.9927198095986333e-97,0.0
