time,deltaX,deltaY
47.095095,24,-10
47.133463,15,-6
47.163174,9,-1
47.201481,14,6
47.239814,17,14
47.269462,10,15
47.307784,13,23
47.346074,13,8
47.375782,9,-2
47.414106,13,-7
47.452432,15,-6
47.482103,11,-5
47.520454,15,-9
47.558753,15,-17
47.588411,13,-12
47.626736,11,-2
47.665026,14,3
47.708096,14,15
47.746501,8,20
47.784837,10,26
47.814536,7,20
47.852879,7,20
47.904911,13,6
47.934608,11,-14
47.972959,10,-30
48.011275,10,-20
48.040976,6,-9
48.079282,12,-2
48.117611,11,4
48.147290,7,5
48.185622,10,22
48.223931,10,20
48.255472,8,9
48.308025,13,5
48.346300,14,4
48.375985,10,2
48.414283,12,5
48.452618,8,5
48.482296,9,10
48.520633,7,17
48.558939,8,11
48.588623,8,8
48.626941,8,2
48.665233,7,4
48.694795,5,3
48.747339,12,3
48.785643,5,3
48.815292,5,1
48.853613,7,1
48.891904,7,-1
48.921595,6,-1
48.959921,4,0
48.998223,7,3
49.029073,5,2
49.081660,7,0
49.119959,3,-3
49.149639,4,-3
49.187972,4,-3
49.226272,7,-1
49.255941,6,0
49.294267,1,4
49.332576,0,6
49.362266,0,6
49.400593,2,17
49.438915,2,12
49.484269,4,-6
49.522648,0,-11
49.561019,5,-11
49.590687,5,-2
49.629018,6,5
49.667301,10,8
49.696982,9,7
49.735281,12,4
49.773607,11,2
49.803280,11,0
49.841632,16,-3
49.879950,14,0
49.909615,13,0
49.947944,16,0
49.986245,15,6
50.015917,11,10
50.054251,15,13
50.092567,15,2
50.122257,11,-2
50.160596,15,-6
50.198923,20,-5
50.228602,14,-5
50.282893,25,-3
50.337639,28,14
50.367380,12,8
50.405702,18,15
50.444029,20,14
50.473687,15,10
50.512027,22,7
50.550314,22,2
50.580003,14,-2
50.618322,21,-10
50.656647,19,-6
50.686320,16,1
50.724663,14,8
50.762975,18,14
50.792639,15,12
50.830973,18,9
50.869258,20,3
50.898924,17,1
50.937263,23,0
50.975577,20,-3
51.005274,17,-2
51.055078,27,6
51.093438,23,17
51.123144,17,24
51.161469,20,23
51.199783,24,9
51.229453,19,-1
51.267777,23,-3
51.306084,21,-2
51.335792,20,-4
51.374129,25,-2
51.412427,22,1
51.442090,20,6
51.480418,24,6
51.518700,24,3
51.548333,16,4
51.586658,23,5
51.636744,29,8
51.666436,23,5
51.704754,24,7
51.743050,25,3
51.772725,17,-1
51.811066,22,4
51.861387,27,14
51.891062,20,5
51.929403,22,1
51.967690,24,0
51.997322,17,0
52.035666,23,3
52.073957,26,1
52.103611,18,-1
52.141955,25,-4
52.180241,23,1
52.209893,17,6
52.248249,23,10
52.286537,22,9
52.316209,18,7
52.354535,26,10
52.392844,24,10
52.422488,17,2
52.460849,26,-5
52.499143,23,-15
52.528828,19,-12
52.567170,19,-9
52.605462,24,-4
52.633172,16,0
52.685700,29,9
52.724020,22,13
52.753671,19,15
52.792020,20,15
52.830315,25,16
52.860001,19,7
52.898306,19,-3
52.950081,30,-14
52.979806,18,1
53.018128,24,7
53.056435,19,3
53.086096,18,2
53.124456,24,3
53.162734,24,7
53.192394,16,3
53.230698,26,3
53.269010,27,-1
53.298684,16,-1
53.337021,26,6
53.375314,27,14
53.405003,19,17
53.457079,32,38
53.495438,30,9
53.525111,19,-3
53.563459,26,-10
53.601764,25,-15
53.631440,21,-18
53.669761,21,-17
53.708037,26,-8
53.737692,21,4
53.776026,20,10
53.814314,24,13
53.843999,20,9
53.882312,25,9
53.920616,24,4
53.950284,23,3
53.988615,25,2
54.026913,22,-3
54.056604,23,-8
54.094937,23,-2
54.133234,24,9
54.162890,17,6
54.215208,28,5
54.267648,35,3
54.297337,19,0
54.335671,26,-2
54.373993,26,-4
54.403648,18,-2
54.441976,26,8
54.480260,28,11
54.509931,21,8
54.548267,18,12
54.586585,28,13
54.616264,26,7
54.654577,23,4
54.692880,26,-5
54.722586,22,-11
54.760931,24,-17
54.799236,22,-7
54.828902,23,0
54.867239,26,9
54.905527,22,8
54.935204,22,8
54.973524,27,13
55.011839,29,17
55.042793,19,8
55.095299,36,2
55.133611,26,-8
55.163274,21,-13
55.201615,18,-6
55.239915,24,9
55.269591,22,14
55.307924,20,10
55.346225,25,9
55.375891,19,8
55.414230,25,11
55.452514,22,6
55.482180,25,0
55.520487,29,-6
55.574486,36,-4
55.604206,20,-1
55.642553,24,0
55.680868,24,12
55.710543,19,13
55.748895,30,19
55.787236,30,16
55.832807,32,4
55.871207,24,-7
55.909542,20,-11
55.939225,21,-11
55.977549,23,-2
56.015866,24,8
56.045577,15,7
56.083913,22,13
56.122238,24,14
56.151913,16,10
56.190254,23,9
56.228544,25,2
56.258205,17,0
56.296525,22,-9
56.334848,22,-11
56.364504,14,0
56.402861,22,11
56.441180,21,10
56.470838,14,4
56.509163,20,2
56.547459,23,2
56.579107,17,1
56.631642,31,-1
56.669961,24,-5
56.699625,15,-5
56.737969,23,-7
56.776276,22,-1
56.805962,15,3
56.844278,20,11
56.894116,25,20
56.923837,20,9
56.962167,22,7
57.000460,22,5
57.030118,15,0
57.068467,22,-11
57.106793,21,-24
57.136483,13,-16
57.174849,21,-13
57.213152,21,0
57.242840,14,7
57.281169,21,21
57.319470,21,23
57.360963,21,21
57.399341,23,16
57.437654,24,9
57.467312,15,1
57.505650,22,-13
57.543990,22,-15
57.573647,16,0
57.611969,23,11
57.650260,20,10
57.679929,11,7
57.718255,20,12
57.756561,22,13
57.786204,14,4
57.824520,23,0
57.862833,21,-4
57.892500,17,-8
57.944908,24,-12
57.983241,23,-1
58.012906,18,0
58.051239,19,9
58.089542,18,15
58.119234,20,11
58.169798,27,3
58.221633,27,1
58.251330,17,0
58.289662,22,-4
58.327982,17,-4
58.357618,18,1
58.395941,20,5
58.434235,16,4
58.463883,17,4
58.502216,19,7
58.540511,21,9
58.570191,15,5
58.608492,23,6
58.646791,24,4
58.676447,15,3
58.714748,23,-3
58.753048,23,-7
58.782732,15,1
58.821054,22,15
58.859344,20,10
58.889005,13,3
58.927307,21,4
58.979378,29,3
59.009080,18,0
59.047447,16,-3
59.085764,21,-2
59.115433,20,0
59.153753,19,1
59.192038,25,10
59.221720,20,14
59.260051,22,23
59.298368,21,10
59.328023,22,0
59.366331,23,-4
59.404638,22,-1
59.434322,21,-1
59.472662,22,-3
59.524938,30,-6
59.554640,13,1
59.592980,19,9
59.631277,20,14
59.660991,13,9
59.699322,22,10
59.737644,22,7
59.767298,14,4
59.819836,31,6
59.858147,22,2
59.887825,19,-2
59.926166,17,-8
59.964476,22,-1
59.994190,19,10
60.032518,16,16
60.070853,19,15
60.100490,17,5
60.138847,18,3
60.177149,21,0
60.207401,17,-2
60.245736,21,-6
60.284058,20,-3
60.313734,20,-2
60.352062,24,2
60.390373,24,11
60.420069,14,12
60.458404,22,23
60.512167,34,13
60.541895,17,-3
60.580262,24,-5
60.618614,25,-1
60.648293,22,-2
60.686656,20,0
60.724975,24,4
60.754620,19,6
60.808697,32,10
60.847070,24,4
60.876712,16,3
60.915054,23,4
60.953351,25,3
60.983000,18,2
61.021299,25,5
61.059609,23,7
61.089289,17,1
61.127623,27,-6
61.165934,24,1
61.195619,16,8
61.249889,35,10
61.288237,20,-1
61.317936,20,1
61.356260,25,6
61.394562,24,3
61.424222,15,0
61.462539,25,-7
61.500857,28,-7
61.530588,18,-1
61.568918,27,5
61.607223,27,10
61.636904,19,2
61.675252,28,-3
61.713545,28,2
61.743257,19,7
61.781573,28,7
61.819876,23,0
61.849582,15,0
61.887898,24,6
61.926215,23,9
61.955885,19,4
62.010384,30,0
62.048726,22,2
62.089927,24,1
62.128317,22,3
62.166643,17,3
62.196326,20,-4
62.234674,23,-7
62.272980,23,2
62.302658,14,6
62.341006,18,4
62.379283,19,-5
62.408994,13,-4
62.447317,19,-5
62.485639,17,-6
62.515337,11,-5
62.553679,16,-2
62.592005,20,6
62.621680,13,7
62.660023,16,9
62.698320,17,3
62.728020,10,-3
62.766344,14,-5
62.816450,21,-7
62.846172,10,-5
62.884506,14,-8
62.922836,13,-10
62.952510,8,-3
62.990856,13,2
63.029168,14,6
63.058842,10,1
63.097163,11,3
63.135455,12,15
63.165123,11,19
63.203464,10,15
63.241775,12,4
63.271467,14,-17
63.309824,8,-32
63.348132,4,-17
63.389831,7,1
63.428253,6,8
63.466540,5,9
63.496220,5,4
63.534530,3,-3
63.572839,8,-8
63.602517,13,-10
63.653053,17,-11
63.691411,16,-5
63.721094,11,-1
63.759440,13,-4
63.797733,10,-12
63.827386,8,-16
63.865708,4,-8
63.904012,2,8
63.933673,3,24
63.972005,7,42
64.010281,7,44
64.039981,2,22
64.078291,2,20
64.116601,7,-2
64.146273,9,-17
64.184621,5,-41
64.222923,4,-32
64.252600,4,-5
64.290928,6,4
64.329223,7,11
64.358879,7,5
64.397205,10,6
64.448972,14,7
64.478687,8,-1
64.517023,10,-10
64.555323,8,-6
64.585013,7,8
64.623315,9,15
64.661630,11,9
64.690893,7,3
64.743463,13,15
64.781757,7,13
64.811424,7,9
64.849731,11,3
64.888033,9,4
64.917698,10,5
64.956033,13,9
64.994319,12,7
65.024022,8,5
65.062332,15,10
65.100644,17,13
65.130340,11,9
65.168672,15,11
65.206984,14,-4
65.236455,9,-2
65.289033,22,15
65.327314,15,10
65.357010,10,-1
65.395315,14,-11
65.433637,17,-7
65.463318,15,-1
65.501658,15,3
65.539962,18,9
65.569623,15,12
65.607946,16,11
65.646238,20,8
65.675882,18,6
65.714224,20,9
65.752507,14,13
65.782183,18,12
65.820483,23,9
65.858813,18,6
65.888459,18,8
65.926775,23,11
65.979224,31,4
66.008992,14,0
66.062749,29,-1
66.101101,20,-1
66.130796,18,1
66.169125,18,8
66.207433,24,12
66.237107,20,11
66.275460,23,12
66.313743,19,0
66.343413,17,-2
66.381740,23,0
66.420026,18,4
66.449669,18,5
66.488013,22,9
66.526299,23,13
66.556007,15,10
66.594331,23,14
66.632638,24,12
66.662298,15,4
66.700657,23,2
66.738969,24,6
66.768638,17,7
66.822680,28,25
66.861043,22,14
66.890781,21,1
66.929105,22,1
66.967433,20,6
66.997107,22,8
67.035456,25,5
67.073746,22,-2
67.103412,22,-1
67.141732,27,2
67.180028,27,4
67.209668,18,3
67.247993,26,9
67.302216,34,17
67.331959,23,13
67.370288,27,11
67.408624,30,6
67.438302,21,-9
67.476668,19,-7
67.514987,25,9
67.544657,23,9
67.599120,31,-4
67.637483,23,-8
67.664934,16,0
67.717456,34,13
67.755731,28,6
67.785386,20,0
67.823705,28,-1
67.862015,29,0
67.891642,18,2
67.929966,23,11
67.968262,24,10
67.997908,19,0
68.036256,29,-5
68.074564,25,2
68.104222,18,6
68.142541,27,6
68.180855,27,0
68.210489,20,0
68.248835,21,6
68.287131,28,7
68.316796,23,2
68.355112,22,3
68.407259,36,10
68.436996,23,10
68.475335,30,16
68.513643,21,13
68.543301,22,0
68.593610,32,-7
68.632000,21,5
68.661666,19,9
68.700005,24,6
68.738288,19,1
68.767983,21,0
68.806291,26,1
68.844603,26,-1
68.874295,18,-7
68.912650,25,-11
68.950976,27,0
68.980637,21,7
69.018968,28,17
69.057262,23,18
69.086923,18,5
69.125267,31,-5
69.163594,30,-2
69.193334,21,0
69.245898,41,-2
69.284219,29,-7
69.313887,23,-5
69.352243,23,0
69.390519,26,3
69.420190,20,6
69.458498,24,7
69.496819,21,8
69.526500,22,11
69.564849,27,14
69.603130,23,11
69.632830,21,1
69.671163,25,-10
69.709459,20,-6
69.739128,22,6
69.777468,28,12
69.815769,24,3
69.845450,16,-1
69.897262,35,-5
69.935640,27,-2
69.965316,18,-3
70.019453,37,-8
70.057818,26,-2
70.087488,21,4
70.125844,25,14
70.164139,16,18
70.193826,16,20
70.232158,26,20
70.270450,21,9
70.300102,20,3
70.338450,27,-7
70.376745,23,-16
70.406417,15,-7
70.444739,24,0
70.483024,28,10
70.512696,17,7
70.551027,25,8
70.589304,25,7
70.618988,17,6
70.657292,28,14
70.695620,29,14
70.725301,17,11
70.779649,39,23
70.818026,20,-2
70.847714,20,-3
70.886054,26,7
70.924331,21,8
70.954005,18,4
70.992317,23,1
71.030628,24,5
71.060289,16,6
71.098625,24,6
71.136925,24,0
71.166615,16,-5
71.219100,31,-2
71.257486,27,7
71.287184,15,9
71.325492,22,21
71.363823,23,18
71.393475,18,5
71.431770,22,4
71.470058,24,0
71.499724,19,-4
71.538046,16,-11
71.591834,27,-12
71.621575,16,0
71.659895,19,8
71.698219,22,12
71.727893,14,9
71.766229,22,15
71.804522,22,16
71.834193,17,11
71.872493,26,15
71.910823,18,5
71.940514,11,-4
71.978846,18,-13
72.017158,20,-2
72.046824,12,3
72.085140,13,6
72.123440,14,3
72.153096,12,2
72.191404,14,3
72.229696,16,0
72.259383,13,-2
72.297691,13,-2
72.336019,13,0
72.365687,13,6
72.404012,13,9
72.442315,14,16
72.487743,19,8
72.542034,19,-11
72.580415,13,-21
72.610104,11,-14
72.648438,11,-9
72.686733,14,2
72.716394,12,6
72.754687,12,3
72.793001,10,0
72.822635,11,1
72.860938,13,-1
72.899246,12,-5
72.928906,12,1
72.967233,13,3
73.005517,15,5
73.035187,10,1
