time,type,distance
80.765037,U,157.37
80.796228,L,18.56
80.805467,R,87.20
80.814757,U,157.32
80.845750,L,18.65
80.854460,R,87.14
80.864470,U,157.35
80.895274,L,18.65
80.903453,R,87.18
80.914190,U,157.35
80.944794,L,18.65
80.952447,R,87.18
80.963910,U,157.34
80.994317,L,18.61
81.001440,R,87.25
81.013622,U,157.34
81.043841,L,18.61
81.050436,R,87.20
81.063335,U,157.39
81.093364,L,18.66
81.099431,R,87.20
81.112978,U,154.85
81.142885,L,18.65
81.148426,R,87.16
81.162769,U,157.37
81.192406,L,18.68
81.197419,R,87.18
81.212483,U,157.39
81.241930,L,18.63
81.246410,R,87.18
81.262198,U,157.28
81.291455,L,18.66
81.295404,R,87.26
81.311917,U,157.23
81.340973,L,18.68
81.344323,R,84.74
81.361630,U,157.35
81.390495,L,18.54
81.393319,R,84.72
81.411349,U,157.39
81.440017,L,18.59
81.442307,R,84.67
81.460990,U,154.80
81.489537,L,18.75
81.491298,R,84.62
81.510709,U,154.76
81.539061,L,18.56
81.540320,R,84.59
81.560421,U,154.73
81.588575,L,18.70
81.589314,R,84.71
81.610138,U,154.74
81.638096,L,18.66
81.638306,R,84.67
81.659854,U,154.69
81.687617,L,18.68
81.687228,R,82.13
81.709645,U,157.30
81.737137,L,18.65
81.736292,R,84.69
81.759290,U,154.73
81.786660,L,18.68
81.785210,R,82.08
81.809005,U,154.73
81.836175,L,18.61
81.834204,R,82.17
81.858754,U,154.83
81.883194,R,82.06
81.885699,L,18.65
81.908543,U,157.23
81.932188,R,82.17
81.935217,L,18.66
81.958184,U,154.81
81.981184,R,82.22
81.984738,L,18.63
82.007903,U,154.83
82.034256,L,18.66
82.030175,R,82.06
82.057647,U,154.81
82.079172,R,82.17
82.083779,L,18.66
82.107364,U,154.74
82.128167,R,82.12
82.133298,L,18.63
82.157080,U,154.74
82.177163,R,82.18
82.182821,L,18.66
82.206795,U,154.73
82.226110,R,79.61
82.232346,L,18.58
82.256511,U,154.73
82.275106,R,79.61
82.281869,L,18.70
82.306228,U,154.73
82.324099,R,79.63
82.331388,L,18.71
82.355941,U,154.74
82.373167,R,82.12
82.380906,L,18.58
82.405659,U,154.76
82.422091,R,79.56
82.430427,L,18.71
82.455372,U,154.80
82.471077,R,79.63
82.479946,L,18.63
82.505118,U,154.81
82.520073,R,79.63
82.529468,L,18.78
82.554839,U,154.71
82.569065,R,79.61
82.578987,L,18.65
82.604558,U,154.76
82.617986,R,77.09
82.628509,L,18.63
82.654274,U,154.78
82.666981,R,77.22
82.678029,L,18.65
82.703991,U,154.78
82.715970,R,77.17
82.727554,L,18.66
82.753708,U,154.81
82.764962,R,77.14
82.777074,L,18.71
82.803424,U,154.81
82.813955,R,77.16
82.826598,L,18.71
82.853098,U,152.24
82.863021,R,79.63
82.876124,L,18.65
82.902886,U,154.78
82.912019,R,79.57
82.925650,L,18.66
82.952601,U,154.78
82.961013,R,79.61
82.975172,L,18.58
83.002316,U,154.80
83.010003,R,79.61
83.024693,L,18.68
83.051957,U,152.26
