index,x,y,z,yaw,distance
106.7230,0.0009,0.0012,0.0101,-0.0624,0.0136
106.8230,-0.0010,-0.0017,0.0112,-0.0672,0.0184
106.9230,0.0006,0.0004,0.0104,-0.0720,0.0352
107.0230,-0.0002,-0.0006,0.0104,-0.0576,0.0184
107.1230,0.0003,-0.0012,0.0096,-0.0504,0.0304
107.2230,-0.0005,-0.0009,0.0101,-0.0600,0.0448
107.3230,-0.0013,-0.0009,0.0101,-0.0696,0.0160
107.4230,0.0003,-0.0004,0.0098,-0.0768,-0.0031
107.5230,0.0003,-0.0012,0.0096,-0.0744,0.0088
107.6230,0.0043,0.0031,0.0093,-0.0959,0.0280
107.7230,-0.0013,-0.0025,0.0098,-0.0600,0.0184
107.8230,-0.0013,-0.0009,0.0098,-0.0696,0.0232
107.9230,0.0001,-0.0012,0.0091,-0.0792,0.0112
108.0230,0.0006,0.0010,0.0098,-0.0624,0.0136
108.1230,-0.0021,0.0010,0.0101,-0.0600,0.0184
108.2230,-0.0010,-0.0006,0.0093,-0.0528,0.0064
108.3230,-0.0007,-0.0025,0.0104,-0.0648,0.0160
108.4230,-0.0002,-0.0001,0.0083,-0.0768,0.0208
108.5230,0.0009,0.0020,0.0096,-0.0576,0.0160
108.6230,-0.0005,-0.0001,0.0093,-0.0576,0.0232
108.7230,0.0011,-0.0001,0.0101,-0.0720,0.0160
108.8230,-0.0013,-0.0014,0.0109,-0.0648,0.0112
108.9230,-0.0005,0.0007,0.0098,-0.0672,0.0304
109.0230,0.0014,-0.0001,0.0101,-0.0672,0.0280
109.1230,-0.0002,0.0004,0.0098,-0.0480,0.0208
109.2230,-0.0010,-0.0009,0.0098,-0.0672,0.0280
109.3230,-0.0002,-0.0004,0.0104,-0.0792,0.0136
109.4230,0.0014,-0.0001,0.0101,-0.0624,0.0160
109.5230,-0.0002,0.0010,0.0104,-0.0648,0.0376
109.6230,-0.0010,0.0007,0.0109,-0.0576,0.0304
109.7230,-0.0005,-0.0014,0.0096,-0.0696,0.0256
109.8230,0.0003,0.0004,0.0104,-0.0672,0.0041
109.9230,-0.0002,0.0002,0.0093,-0.0480,0.0112
110.0230,0.0006,-0.0004,0.0093,-0.0672,0.0041
110.1230,-0.0002,-0.0014,0.0093,-0.0552,0.0448
110.2230,0.0001,0.0002,0.0101,-0.0624,0.0160
110.3230,-0.0007,-0.0004,0.0106,-0.0600,0.0232
110.4230,0.0001,0.0004,0.0093,-0.0576,0.0208
110.5230,0.0003,0.0004,0.0093,-0.0576,0.0208
110.6230,-0.0002,0.0002,0.0098,-0.0576,0.0256
110.7230,0.0001,0.0004,0.0104,-0.0792,0.0208
110.8230,-0.0002,0.0018,0.0109,-0.0480,0.0112
110.9230,0.0006,0.0002,0.0106,-0.0672,0.0208
111.0230,0.0001,-0.0012,0.0101,-0.0648,0.0041
111.1230,0.0006,-0.0022,0.0136,-0.0600,-0.0031
111.2230,-0.0005,0.0004,0.0098,-0.0576,0.0136
111.3230,-0.0002,-0.0004,0.0101,-0.0696,0.0256
111.4230,-0.0007,-0.0009,0.0117,-0.0600,0.0208
111.5230,-0.0015,0.0010,-0.0165,-0.0696,0.0807
111.6230,-0.0007,-0.0009,0.0096,-0.0648,0.0352
111.7230,0.0003,-0.0017,0.0096,-0.0648,0.0256
111.8230,-0.0002,0.0018,0.0096,-0.0504,0.0256
111.9230,-0.0013,0.0044,-0.0413,-0.1869,-0.1133
112.0230,0.0001,-0.0004,0.0160,0.0645,0.0950
112.1230,0.0011,-0.0028,0.0053,-0.0552,0.0208
112.2230,0.0014,-0.0014,0.0005,-0.0600,0.0376
