Timestamp(us)	AccelX(g)	AccelY(g)	AccelZ(g)	GyroX(dps)	GyroY(dps)	GyroZ(dps)
39293417	-0.0225	-0.1777	0.9932	1.2207	-0.2441	-2.4414
39305432	-0.0146	-0.1841	0.9873	0.7935	-0.6714	-2.5635
39318541	-0.0298	-0.1851	0.9888	0.3052	-0.1831	-3.3569
39330436	-0.0234	-0.1689	0.9805	1.0376	-0.3052	-3.0518
39342409	-0.0107	-0.1787	0.9917	0.9766	-0.6714	-2.9297
39354432	-0.0137	-0.1812	0.9897	0.4272	-0.6104	-1.8921
39366409	-0.0181	-0.1763	0.9897	0.8545	-0.6104	-1.6479
39378436	-0.0166	-0.1846	0.9917	0.4272	-0.5493	-1.6479
39400900	-0.0293	-0.1826	0.981	1.0376	-0.6104	-1.9531
39413433	-0.0171	-0.1851	0.9956	0.5493	-0.6714	-0.7324
39425401	-0.0166	-0.1772	0.9951	1.6479	-0.5493	-0.2441
39437429	-0.0146	-0.1743	0.9819	0.6104	-0.8545	0.061
39449401	-0.021	-0.1885	0.9976	1.1597	-0.7935	0.3662
39461433	-0.022	-0.1704	0.9854	1.9531	-0.8545	1.1597
39473414	-0.021	-0.1792	0.9849	1.1597	-1.0376	1.2817
39485429	-0.021	-0.1816	0.9912	1.2207	-0.8545	1.5869
39497410	-0.0239	-0.1816	0.9912	1.5869	-0.3662	1.9531
39509433	-0.0171	-0.1782	0.9873	1.0376	-0.9766	1.6479
39523414	-0.019	-0.1753	0.9878	0.9155	-0.6104	1.5259
39535429	-0.019	-0.1782	0.9897	1.1597	-0.7935	1.4648
39547410	-0.0195	-0.1777	0.9902	0.8545	-0.6104	1.3428
39559433	-0.0205	-0.1777	0.9897	0.9155	-0.8545	0.6104
39571401	-0.0186	-0.1782	0.9888	0.6104	-0.7324	0.4272
39583413	-0.0195	-0.1807	0.9888	0.9766	-0.9155	0.4883
39595401	-0.019	-0.1753	0.9878	0.8545	-0.8545	0.6714
39607417	-0.021	-0.1792	0.9888	1.0986	-1.0986	1.1597
39619418	-0.02	-0.1772	0.9922	1.1597	-0.9155	1.5259
39633429	-0.019	-0.1787	0.9883	0.8545	-0.9766	2.0142
39645414	-0.019	-0.1738	0.9893	0.6714	-0.9155	1.6479
39657465	-0.021	-0.1807	0.9873	0.7324	-0.6104	1.5259
39669414	-0.019	-0.1802	0.9897	0.7935	-0.9766	1.4038
39682437	-0.0181	-0.1802	0.9902	1.0986	-0.8545	1.5259
39694422	-0.0186	-0.1836	0.9912	0.9766	-1.0986	1.5869
39706437	-0.0215	-0.1787	0.9873	0.7324	-0.7935	1.8921
39718414	-0.0171	-0.1782	0.9878	0.4272	-1.0376	2.1362
39730433	-0.0278	-0.1787	0.9868	0.7935	-0.9155	2.1362
39742418	-0.0225	-0.1802	0.9883	0.6714	-1.2207	2.3193
39756442	-0.0229	-0.1816	0.9888	0.7324	-1.2207	2.3804
39768422	-0.0205	-0.1792	0.9863	0.9766	-1.2207	2.5635
39780433	-0.0176	-0.1802	0.9863	0.6104	-1.2207	2.9297
39792418	-0.0176	-0.1807	0.9902	0.7324	-1.1597	2.5024
39804437	-0.0176	-0.1782	0.9863	0.6104	-0.9766	1.5869
39816414	-0.019	-0.1792	0.9873	0.9155	-1.0986	0.6104
39828433	-0.0166	-0.1753	0.9854	0.5493	-0.9155	-0.3662
39840409	-0.0176	-0.1772	0.9927	0.4272	-0.8545	-0.9766
39852413	-0.0171	-0.1782	0.9878	0.7324	-0.7935	-0.7935
39866459	-0.0215	-0.1782	0.9883	0.7324	-0.8545	-0.7324
39878428	-0.022	-0.1816	0.9893	0.7324	-0.7324	-0.8545
39890409	-0.0205	-0.1787	0.9897	0.4883	-0.5493	-0.7935
39902424	-0.02	-0.1821	0.9878	0.4883	-0.6714	-0.9155
39914401	-0.0181	-0.1782	0.9902	0.5493	-0.8545	-0.4883
39926428	-0.0229	-0.1777	0.9907	0.7935	-0.6714	-0.1831
39938405	-0.0186	-0.1787	0.9893	0.9155	-0.8545	0.061
39950424	-0.0166	-0.1792	0.9854	0.9155	-0.9766	0.1831
39962412	-0.0205	-0.1831	0.9868	0.7935	-1.1597	0.2441
39973073	-0.0215	-0.1802	0.9917	1.0376	-0.8545	0.6714
39985410	-0.0176	-0.1768	0.9893	0.9766	-0.8545	0.3662
39997429	-0.0195	-0.1792	0.9863	0.9766	-0.7324	0.2441
40009402	-0.0171	-0.1802	0.9873	0.9766	-1.0986	0.4883
40021433	-0.022	-0.1748	0.9888	0.7324	-0.7935	0.2441
40033406	-0.0215	-0.1777	0.9902	0.9766	-1.0376	0.4272
40046564	-0.021	-0.1763	0.9868	1.0376	-0.9766	0.2441
40059406	-0.0195	-0.1821	0.9927	0.9766	-0.9766	0.2441
40071429	-0.0181	-0.1763	0.9873	1.0986	-0.9155	0.061
40083410	-0.0205	-0.1777	0.9888	0.9155	-0.8545	0.2441
40097429	-0.0205	-0.1777	0.9863	0.9155	-1.0376	0
40109402	-0.0234	-0.1743	0.9888	0.7935	-0.9766	0.061
40121433	-0.022	-0.1763	0.9888	0.9766	-0.9766	-0.061
40133402	-0.0181	-0.1787	0.9888	0.7935	-0.9155	0.061
40145429	-0.0171	-0.1792	0.9888	0.6714	-0.7324	-0.061
40157402	-0.0176	-0.1777	0.9849	0.7935	-0.8545	0
40169462	-0.02	-0.1772	0.9902	0.7324	-0.7324	-0.061
40181406	-0.0195	-0.1758	0.9878	0.8545	-0.5493	-0.1221
40193429	-0.0156	-0.1831	0.9844	0.7935	-0.7324	-0.1831
40207406	-0.0205	-0.1777	0.9912	0.7324	-0.7324	-0.1831
40219433	-0.02	-0.1768	0.9873	0.7935	-0.6104	-0.2441
40231402	-0.0215	-0.1768	0.9883	0.4883	-0.6714	-0.4272
40243429	-0.019	-0.1797	0.9883	0.6714	-0.5493	-0.4272
40255406	-0.02	-0.1812	0.9849	0.5493	-0.6104	-0.4272
40267459	-0.019	-0.1807	0.9868	0.7935	-0.9155	-0.5493
40279402	-0.0171	-0.1792	0.9893	0.4272	-0.5493	-0.6714
40291429	-0.0205	-0.1816	0.9883	0.6104	-0.5493	-0.3052
40303398	-0.0244	-0.1807	0.9917	0.7935	-0.5493	-0.2441
40315433	-0.0195	-0.1826	0.9888	0.6714	-0.6104	0
40329522	-0.019	-0.1777	0.9893	0.7324	-0.5493	0.061
40341425	-0.0181	-0.1787	0.9854	0.4883	-0.6104	-0.2441
40353402	-0.02	-0.1802	0.9888	0.6714	-0.7935	-0.1831
40365421	-0.02	-0.1797	0.9907	0.7324	-0.6104	-0.2441
40377406	-0.0215	-0.1787	0.9902	0.7935	-0.6714	0.2441
40389421	-0.019	-0.1777	0.9893	1.0986	-0.6714	0.2441
40401406	-0.019	-0.1797	0.9902	0.7324	-0.7935	-0.061
40414546	-0.022	-0.1777	0.9873	0.7324	-0.6104	-0.061
40426402	-0.0244	-0.1836	0.9883	0.7935	-0.6104	-0.1831
40440429	-0.019	-0.1792	0.9897	0.7935	-0.8545	-0.5493
40452398	-0.0195	-0.1787	0.9888	0.7935	-0.6714	-0.6714
40464425	-0.0215	-0.1787	0.9868	0.6714	-0.7324	-0.8545
40476425	-0.0205	-0.1831	0.9893	0.6104	-0.5493	-0.1831
40488429	-0.0186	-0.1777	0.9902	0.8545	-0.9155	-0.1221
40500402	-0.0229	-0.1787	0.9878	0.7935	-0.6714	0.061
40512425	-0.019	-0.1797	0.9878	0.6714	-0.7324	-0.1831
40524398	-0.02	-0.1792	0.9902	0.5493	-0.6104	-0.4883
40536421	-0.0181	-0.1777	0.9883	0.5493	-0.6104	-0.7324
40550402	-0.02	-0.1807	0.9878	0.6104	-0.6104	-0.7935
40562425	-0.0186	-0.1777	0.9883	0.6104	-0.5493	-0.5493
40574429	-0.0186	-0.1787	0.9897	0.5493	-0.7935	-0.4272
40586429	-0.019	-0.1787	0.9912	0.6714	-0.3052	-0.4883
40598398	-0.022	-0.1753	0.9868	0.6714	-0.2441	-0.9766
40610425	-0.0186	-0.1777	0.9868	0.6104	-0.4272	-1.0986
40622398	-0.019	-0.1787	0.9873	0.7324	-0.3662	-1.0376
40634433	-0.0205	-0.1807	0.9893	0.8545	-0.6104	-1.0376
40646402	-0.0234	-0.1792	0.9888	0.6714	-0.7324	-0.7935
40658425	-0.022	-0.1782	0.9922	0.8545	-0.6714	-0.1831
40672402	-0.0176	-0.1797	0.9858	0.7324	-0.7324	-0.2441
40684421	-0.0166	-0.1807	0.9868	0.7935	-0.6714	-0.1221
40696398	-0.0176	-0.1777	0.9883	0.6714	-0.6714	-0.7935
40708421	-0.0176	-0.1768	0.9858	0.5493	-0.6104	-1.1597
40720406	-0.0186	-0.1782	0.9878	0.7324	-0.3052	-1.9531
40732433	-0.022	-0.1772	0.9873	0.9766	-0.6104	-2.2583
40744402	-0.0186	-0.1763	0.9907	0.6714	-0.4883	-1.3428
40756429	-0.022	-0.1768	0.9888	0.9766	-0.7935	-0.9766
40769538	-0.021	-0.1836	0.9902	0.9155	-0.6714	-0.2441
40783459	-0.019	-0.1816	0.9897	0.9766	-0.7324	-0.1831
40795402	-0.0156	-0.1782	0.9893	0.6104	-0.6714	-0.2441
40807429	-0.02	-0.1782	0.9927	0.9155	-0.7324	-0.9766
40819406	-0.0186	-0.1792	0.9907	0.6104	-0.6714	-1.2207
40831437	-0.0195	-0.1802	0.9922	0.6104	-0.7324	-1.2207
40843406	-0.0229	-0.1792	0.9893	0.7324	-0.6714	-1.2817
40855429	-0.0205	-0.1807	0.9893	0.7935	-0.6104	-0.4883
40867406	-0.019	-0.1758	0.9863	0.7324	-0.9155	-0.3052
40879429	-0.0181	-0.1807	0.9873	0.4883	-0.7935	-0.5493
40893402	-0.019	-0.1797	0.9878	0.6104	-0.6104	-0.8545
40905433	-0.02	-0.1816	0.9844	0.6104	-0.3662	-1.2207
40917406	-0.0215	-0.1816	0.9868	0.7324	-0.4883	-1.6479
40929433	-0.0176	-0.1763	0.9878	0.7935	-0.3052	-2.0752
40941402	-0.019	-0.1768	0.9897	0.7324	-0.5493	-1.8311
40953437	-0.0181	-0.1836	0.9902	0.6714	-0.6714	-1.4648
40965418	-0.019	-0.1782	0.9873	0.4883	-0.3662	-1.6479
40977433	-0.0186	-0.1807	0.9883	0.6714	-0.5493	-1.4648
40989459	-0.02	-0.1821	0.9878	0.9155	-0.4883	-1.2817
41001437	-0.0215	-0.1816	0.9878	0.6714	-0.6714	-0.7935
41015402	-0.0166	-0.1782	0.9907	0.9766	-0.6104	-0.6714
41027421	-0.022	-0.1816	0.9893	0.8545	-0.7935	-0.1221
41039398	-0.0215	-0.1782	0.9888	0.7324	-0.6714	0.061
41051429	-0.0181	-0.1782	0.9922	0.9155	-0.9155	0.061
41063402	-0.0215	-0.1807	0.9868	0.9766	-0.6104	0.1221
41075425	-0.0215	-0.1782	0.9854	0.8545	-0.7324	-0.061
41087398	-0.02	-0.1797	0.9922	0.6714	-0.7935	-0.1831
41099429	-0.0195	-0.1802	0.9888	0.6714	-0.6104	-0.1831
41111394	-0.022	-0.1782	0.9888	0.7324	-0.6714	-0.1221
41126542	-0.0195	-0.1777	0.9897	0.6104	-0.8545	0.061
41138402	-0.019	-0.1807	0.9878	0.9766	-0.9155	-0.061
41150429	-0.0176	-0.1787	0.9888	0.7935	-0.8545	-0.2441
41162398	-0.021	-0.1802	0.9844	0.9155	-0.7324	0
41174425	-0.0205	-0.1777	0.9878	0.9766	-0.5493	0
41186402	-0.0205	-0.1807	0.9844	0.7935	-1.0376	0
41198437	-0.0181	-0.1782	0.9854	0.9766	-0.8545	0.1831
41210398	-0.0195	-0.1802	0.9858	0.9766	-0.6104	0.061
41222425	-0.0195	-0.1782	0.9878	0.7935	-0.7935	-0.1221
41244894	-0.0171	-0.1812	0.9888	0.5493	-0.7935	-0.4272
41257426	-0.0171	-0.1792	0.9897	0.4272	-0.5493	-0.9155
41269407	-0.02	-0.1782	0.9868	0.4272	-0.6104	-0.8545
41281434	-0.0176	-0.1787	0.9883	0.7324	-0.3662	-0.9766
41293482	-0.0156	-0.1743	0.9868	0.6714	-0.7324	-1.0376
41305438	-0.02	-0.1787	0.9873	0.6714	-0.6714	-0.9766
41317407	-0.0166	-0.1782	0.9868	0.7324	-0.5493	-1.0376
41329438	-0.0195	-0.1807	0.9897	0.7935	-0.4883	-1.2817
41341407	-0.0234	-0.1777	0.9868	0.7935	-0.4883	-1.77
41353434	-0.0195	-0.1831	0.9932	0.8545	-0.3662	-2.1362
41367411	-0.0186	-0.1777	0.9922	0.4883	-0.2441	-2.6855
41379438	-0.0205	-0.1782	0.9902	0.7935	-0.3052	-2.0752
41391407	-0.0225	-0.1802	0.9868	0.6104	-0.6104	-2.0142
41403434	-0.019	-0.1763	0.9883	0.7324	-0.6714	-1.4648
41415415	-0.022	-0.1821	0.9897	0.6714	-0.4883	-1.6479
41427434	-0.0181	-0.1743	0.9849	0.9155	-0.5493	-1.5259
41439407	-0.0205	-0.1792	0.9902	0.6104	-0.4883	-1.3428
41451434	-0.0239	-0.1758	0.9888	0.7935	-0.5493	-1.4648
41463411	-0.02	-0.1768	0.9873	0.7935	-0.6714	-1.0376
41477434	-0.02	-0.1797	0.9927	0.6714	-0.7935	-0.6104
41490535	-0.019	-0.1802	0.9927	0.9766	-0.7324	-0.1831
41502434	-0.0195	-0.1782	0.9878	0.8545	-0.8545	0.1221
41514403	-0.0205	-0.1772	0.9858	0.7324	-0.7935	0
41526430	-0.0166	-0.1772	0.9888	0.9155	-0.6104	0
41538403	-0.0195	-0.1782	0.9902	0.6714	-0.8545	-0.4272
41550438	-0.0171	-0.1802	0.9863	0.7935	-0.6714	-0.5493
41562407	-0.0181	-0.1777	0.9888	0.9155	-0.7935	-1.4038
41574434	-0.0186	-0.1792	0.9922	0.6714	-0.4883	-1.4038
41588407	-0.0215	-0.1792	0.9834	0.6714	-0.7935	-1.8921
41600438	-0.0229	-0.1797	0.9922	0.7935	-0.6714	-2.0142
41612415	-0.0156	-0.1802	0.9917	0.9155	-0.7324	-2.1973
41624430	-0.0146	-0.1782	0.9868	0.7935	-0.4272	-3.2349
41636411	-0.0156	-0.1768	0.9912	1.0376	-0.061	-5.0049
41648434	-0.0166	-0.1851	0.9878	0.6714	0	-5.3711
41660425	-0.0205	-0.1743	0.9888	1.2207	0.1221	-5.9204
41672430	-0.022	-0.1719	0.9868	1.0986	0.061	-6.0425
41684411	-0.0205	-0.1782	0.979	0.4883	-0.1831	-5.7983
41696434	-0.022	-0.1875	1.002	0.5493	-0.1221	-5.188
41710411	-0.0205	-0.1719	0.9888	0.6104	-0.3662	-5.127
41722430	-0.0142	-0.1904	1.0015	0.6714	-0.4272	-5.0049
41734415	-0.022	-0.1724	0.981	0.3662	-0.2441	-5.0049
41746438	-0.0205	-0.1846	0.9966	0.2441	-0.6104	-4.6387
41758411	-0.0156	-0.1909	0.9888	0.5493	-0.6714	-4.3945
41770430	-0.0176	-0.1777	0.981	0.061	-0.6714	-4.5776
41782415	-0.0166	-0.186	0.9829	-0.061	-0.7324	-5.4932
41794434	-0.0215	-0.1782	0.9863	-0.6104	-0.7935	-3.7842
41806498	-0.0181	-0.1831	0.9883	-0.4272	-0.8545	-2.0752
41820430	-0.0205	-0.1802	0.9912	0.1831	-0.7324	-1.5259
41832411	-0.0181	-0.1768	0.9819	-0.4883	-0.9155	-2.0752
41845562	-0.0117	-0.1904	0.9824	-1.709	-1.4038	-2.3804
41858411	0.0171	-0.1914	1.0967	-0.7935	-0.4883	-1.8921
41870430	-0.0249	-0.144	1.0195	4.6997	0	-1.0986
41882415	-0.0366	-0.1787	0.9844	3.7231	0.7935	-1.4648
41894434	-0.0239	-0.168	0.9751	-1.2207	-1.2207	-1.6479
41906416	-0.0444	-0.1699	1.0239	-3.0518	-1.8921	-0.7935
41918430	0.0195	-0.186	0.9897	-4.5166	-2.4414	-1.0986
41932415	-0.0132	-0.2041	0.9917	0.6714	-0.3052	-4.3335
41944430	-0.0337	-0.1841	0.9873	-1.0986	-2.8687	-4.2725
41956411	-0.0239	-0.1465	0.9785	-4.8828	-3.6621	-5.6763
41968434	-0.0239	-0.1875	0.9746	-10.0708	-6.5308	-9.3384
41980415	0.0186	-0.2388	0.9902	-7.3853	-4.1504	-13.4888
41992430	-0.0337	-0.2373	0.9736	-1.2817	0.8545	-21.6675
42004411	-0.0269	-0.1895	0.9756	2.9907	2.9297	-22.2778
42016434	-0.019	-0.1309	0.9722	2.5635	1.8311	-17.8223
42028415	0.0474	-0.1846	0.9907	-2.0752	-0.9766	-13.6108
42042430	-0.0151	-0.2129	1.0063	2.2583	0.8545	-12.5122
42054411	-0.0376	-0.1895	1.0068	0.2441	-2.1973	-13.6719
42066430	-0.041	-0.1362	0.9863	-0.4883	-2.0752	-7.9346
42078415	-0.0107	-0.1245	0.9253	0.4883	1.6479	3.9673
42090430	-0.0161	-0.1899	1.0093	3.2959	2.3804	6.7139
42102411	-0.0283	-0.166	0.979	2.7466	-1.6479	8.2397
42114434	-0.0015	-0.2114	1.001	-0.6714	-1.8311	8.5449
42126415	0.0054	-0.2104	0.9932	1.3428	-0.9766	5.4321
42138430	0.0059	-0.2163	0.9834	2.8076	-0.1221	1.709
42150411	-0.0127	-0.1812	0.9751	1.1597	-0.3662	-0.5493
42164562	-0.0044	-0.1948	0.9829	1.2817	0.061	-0.2441
42176411	-0.0073	-0.1997	0.9907	3.54	1.2207	0.1831
42188430	-0.0142	-0.1831	0.9888	3.9673	1.2817	0.9155
42200415	-0.0166	-0.1875	0.9912	3.9673	1.1597	1.2817
42213612	-0.0127	-0.1855	0.9917	4.9438	1.6479	1.0986
42226411	-0.0146	-0.1841	0.9917	5.7373	1.5259	1.709
42238430	-0.0161	-0.1846	0.9941	7.8735	1.8921	2.0142
42250415	-0.0156	-0.1816	0.9863	9.9487	2.3804	2.5024
42262430	-0.02	-0.1719	0.9888	9.3994	2.3193	2.4414
42274411	-0.0205	-0.1543	0.9492	2.1973	-0.6714	1.8311
42288430	-0.0151	-0.188	1.0005	-1.8921	-1.2817	0.8545
42300415	-0.0142	-0.187	0.998	1.4648	-0.7935	0.7935
42312434	-0.0161	-0.1748	0.9834	2.4414	-0.3662	0.9766
42324411	-0.0166	-0.1743	0.9878	-0.1221	-0.9766	0.3662
42336426	-0.0166	-0.1812	0.9893	0.061	-0.6714	-0.061
42348407	-0.0181	-0.1787	0.9927	0.6714	-0.6104	-0.3662
42360430	-0.0161	-0.1748	0.9858	0.4272	-0.7935	-1.2817
42372411	-0.0122	-0.1807	0.9858	-0.7935	-1.1597	-1.4648
42384430	-0.0078	-0.1807	0.981	-1.4038	-2.0142	-2.8687
42398415	0.0015	-0.1953	0.9829	-5.249	-2.8076	-6.5308
42410430	0.0059	-0.2148	0.9893	-5.9204	-1.709	-10.9253
42422465	-0.0205	-0.186	1.002	-1.3428	0.061	-12.146
42434434	-0.0215	-0.1704	0.9961	2.0752	2.2583	-11.2305
42446415	-0.0396	-0.1704	0.9761	5.127	1.2817	-3.1128
42458430	-0.0215	-0.1606	0.9795	2.3193	-0.2441	-0.8545
42470411	-0.0298	-0.1709	0.9834	-0.5493	-1.5259	0.8545
42482434	-0.022	-0.1763	0.9907	-3.1128	-2.5024	2.3804
42494411	-0.0137	-0.1768	0.9844	-3.9062	-2.8687	2.8687
42508467	-0.0161	-0.1836	1.0024	-3.7231	-3.8452	4.4556
42520411	-0.0146	-0.1865	0.9917	-1.5869	-3.2349	5.3101
42532434	-0.0186	-0.1816	0.9863	-0.9155	-3.0518	5.127
42544415	-0.0146	-0.1777	0.9829	-2.6855	-3.54	5.5542
42556430	-0.0107	-0.1895	0.9839	-1.4648	-3.0518	5.7373
42568411	-0.0151	-0.1841	0.9912	0.4883	-1.8311	5.3711
42581551	0.02	-0.2119	0.9717	0.1831	-2.3193	4.9438
42594415	0.0059	-0.2178	0.9946	-3.2959	-2.6245	1.5259
42606430	-0.0132	-0.1826	0.9775	-0.7324	-1.709	-0.061
42617055	-0.0073	-0.1812	0.9775	0.4272	-1.0986	-1.4038
42629438	-0.0122	-0.1895	0.9844	-1.8311	-2.1973	-2.5024
42641419	0.0054	-0.1987	0.9883	-1.5869	-1.8311	-5.0659
42653434	-0.0254	-0.1675	0.9897	1.2817	-0.1221	-3.6011
42665415	-0.0244	-0.1748	0.9907	1.1597	-0.7324	-0.1831
42677438	-0.0122	-0.1865	0.9902	1.3428	-0.7935	1.2817
42689415	-0.0103	-0.1836	0.9888	1.2817	-0.8545	1.9531
42701434	-0.0063	-0.1919	0.9849	0.7324	-1.0986	1.4648
42713415	-0.0103	-0.1948	0.9873	0.6104	-1.1597	0.8545
42725459	-0.0093	-0.1909	0.9897	1.1597	-0.6714	0
42739415	-0.0103	-0.189	0.9888	0.4272	-0.7324	-0.3662
42751425	-0.0107	-0.1895	0.9854	0.6104	-0.6714	-0.5493
42763410	-0.0098	-0.1938	0.9873	1.4038	-0.5493	-1.5869
42775434	-0.0107	-0.1875	0.9844	1.1597	-0.6714	0.1221
42787415	-0.0073	-0.1909	0.9883	0.7935	-0.6104	-0.5493
42799425	-0.001	-0.2007	0.9902	1.2207	-0.1221	-2.4414
42811419	-0.0029	-0.1929	0.9854	1.77	0.1831	-2.2583
42823438	-0.0215	-0.1802	0.9878	1.77	0.1831	-1.709
42835415	-0.0117	-0.1792	0.9873	1.5869	-0.4272	-0.9766
42849434	0.0029	-0.1885	0.9883	0.9766	-0.9155	0.3052
42861406	-0.0103	-0.1943	0.9912	1.2207	-0.5493	0.3052
42873438	-0.0142	-0.186	0.9844	0.7935	-0.7935	-0.2441
42885406	-0.0161	-0.1753	0.9883	-0.1831	-1.6479	0.1221
42897434	-0.0078	-0.1865	0.9878	-1.0986	-1.9531	0.061
42909419	-0.002	-0.189	0.9814	-0.7935	-1.5259	-0.9155
42921438	-0.0044	-0.1924	0.9912	-0.1831	-1.2207	-0.9155
42933415	-0.0098	-0.1919	0.9883	1.0376	-0.7935	-1.4648
42946562	-0.0117	-0.1846	0.9868	0.4272	-0.7935	-1.2817
42959419	-0.0112	-0.1855	0.9888	0.2441	-0.7935	-0.9766
42973425	-0.0098	-0.1899	0.9873	0.7935	-0.9155	-1.1597
42985415	-0.0093	-0.1924	0.9854	0.5493	-0.9155	-1.6479
42997438	-0.0122	-0.1816	0.9888	0.3662	-1.1597	-1.6479
43009419	-0.0132	-0.1821	0.9946	0.6104	-1.8921	-0.8545
43021434	-0.0142	-0.1812	0.9922	0.3052	-3.3569	-0.1221
43033414	-0.0107	-0.1851	0.9834	0.2441	-3.7842	0.6104
43045438	-0.0068	-0.1865	0.9819	0.5493	-2.6245	1.2817
43057419	-0.0132	-0.1836	0.9893	0.6714	-2.0752	1.8921
43069434	-0.0098	-0.1855	0.9858	0.4883	-2.3193	2.4414
43091905	-0.0034	-0.1958	0.9863	0.4272	-2.1362	1.0986
43104434	-0.0073	-0.1899	0.9844	0.1221	-2.2583	-0.061
43116411	-0.0073	-0.189	0.9854	0.061	-1.8921	0.1831
43128438	-0.0088	-0.1885	0.9868	0.4272	-1.2817	0.061
43140419	-0.0103	-0.1875	0.9834	0.4883	-1.2207	-0.3662
43152434	-0.0039	-0.1895	0.9854	0.4272	-1.4648	-0.4272
43164415	-0.0098	-0.1909	0.9878	0.3662	-1.4648	-0.6714
43176438	-0.0063	-0.1851	0.9858	0.3052	-1.2817	-1.0376
43188423	-0.019	-0.1826	0.9893	0.9155	-1.0376	0.1221
43202430	-0.0098	-0.1953	1.0005	1.4038	-0.3662	-0.1221
43214415	-0.0142	-0.1777	0.9888	0.6714	-0.8545	1.6479
43226438	-0.0083	-0.1963	0.9883	0.4883	-1.1597	3.1738
43238495	-0.019	-0.1846	0.998	0.9766	-1.2207	2.6855
43249743	-0.0005	-0.2021	0.9932	0.5493	-1.6479	2.3193
43262415	-0.0083	-0.1973	0.9976	0.9766	-1.0986	2.1362
43274438	-0.0078	-0.1797	0.978	0.1831	-1.5869	1.77
43286411	-0.0049	-0.1914	0.9854	0.9766	-1.0986	2.0752
43299556	-0.0039	-0.189	0.9834	0.7935	-0.9155	2.1362
43312415	-0.0005	-0.1992	0.9854	0.7324	-0.8545	1.2817
43326438	-0.0059	-0.1934	0.9888	0.5493	-0.9766	-0.1221
43338420	-0.0073	-0.1895	0.9854	0.1221	-0.9155	-0.3662
43350426	-0.0093	-0.1895	0.9868	0.2441	-1.0986	-0.4883
43362419	-0.0103	-0.1909	0.9868	0.7324	-0.9766	-0.2441
43374430	-0.0093	-0.1895	0.9878	0.8545	-0.5493	-0.1831
43386406	-0.0068	-0.1904	0.9868	0.7935	-0.6104	-0.2441
43398430	-0.0088	-0.1924	0.9863	0.8545	-0.6714	-0.2441
43410411	-0.0093	-0.1865	0.9873	0.9766	-0.7935	0
43422442	-0.0073	-0.1904	0.9854	0.8545	-0.4272	-0.061
43436406	-0.0044	-0.1904	0.9897	1.1597	-0.4272	0.1221
43448438	-0.0083	-0.1885	0.9824	1.709	-0.061	0.4272
43460419	-0.0181	-0.1733	0.9849	1.8921	0.1831	2.1362
43472438	0.0215	-0.2559	1.0029	0.3052	-1.0986	-3.0518
43484415	-0.0132	-0.1748	0.9766	0.4272	0.7324	0.5493
43496426	-0.0073	-0.2144	1.0029	0.1831	-2.3193	-4.3335
43508423	-0.0044	-0.1997	0.9932	-0.9766	-1.2817	-3.7842
43520434	-0.0044	-0.1938	0.9839	-0.3052	-1.0986	-5.3101
43532415	-0.0103	-0.1748	0.9893	0.9155	-0.2441	-4.0894
43544434	-0.0093	-0.1797	0.9824	0.3662	-0.8545	-0.4272
43558414	-0.0034	-0.1924	0.9868	2.8687	0.7324	0.3662
43570434	-0.0156	-0.1787	0.9849	2.2583	0.1831	0.9766
43582415	-0.0083	-0.1938	0.9912	0.7324	-1.0986	1.77
43594438	-0.0073	-0.1914	0.9834	0.4272	-0.9155	-0.1221
43606406	-0.0063	-0.187	0.9863	0.9766	-0.6714	0.061
43618430	-0.0103	-0.1724	0.9805	1.1597	-0.6714	1.4038
43630415	-0.0054	-0.1919	0.9888	1.2207	-0.6714	4.0283
43642438	0.001	-0.1919	0.9814	1.5259	-0.1221	2.0752
43654419	-0.0044	-0.1968	0.9839	1.0376	0.5493	0.7935
43669556	-0.0063	-0.1895	0.9907	0.7324	-0.6714	-0.8545
43682406	-0.0034	-0.1938	0.9873	-0.061	-1.8311	-2.7466
43694434	-0.0088	-0.1865	0.9883	0.1221	-1.4648	-3.418
43706419	-0.0054	-0.189	0.9854	0.6104	-0.8545	-3.3569
43718438	-0.0034	-0.189	0.9883	0.5493	-0.4272	-2.6245
43730415	-0.0059	-0.1948	0.9824	1.2817	-0.061	-3.6011
43742438	-0.001	-0.1973	0.9873	1.1597	0.3662	-4.5166
43754419	-0.0029	-0.2178	1.0156	0.7935	-1.2817	-9.2773
43766434	-0.0151	-0.1865	0.9888	0.1221	0.061	-6.3477
43780419	-0.0044	-0.2007	1	0.6714	-0.3052	-5.249
43792438	-0.0117	-0.1812	0.9868	0.6714	-0.1221	-4.9438
43804415	-0.0083	-0.1831	0.9854	0.9155	-0.2441	-3.7842
43816434	-0.0059	-0.1851	0.9868	1.2817	-0.1221	-2.9297
43828419	0.002	-0.1997	0.9937	1.2817	0.2441	-3.418
43840434	-0.0039	-0.1802	0.98	1.0986	0.6714	-4.8218
43852415	-0.0088	-0.1929	0.9912	1.4648	0.4883	-4.1504
43864434	-0.0186	-0.1733	0.9868	0.6714	-0.2441	-3.0518
43876419	-0.0098	-0.1841	0.9902	0.4272	-0.9766	-1.4648
43888442	-0.0029	-0.187	0.9858	0.7324	-0.9766	-1.5869
43902415	-0.0034	-0.1982	0.9873	0.4272	-0.8545	-2.5024
