time,type,distance
95.969968,U,108.80
96.011827,R,87.11
96.053007,L,62.71
96.096675,U,108.85
96.138568,R,87.13
96.179700,L,60.05
96.223259,U,103.72
96.265290,R,87.20
96.306549,L,65.27
96.349885,U,101.19
96.391906,R,84.62
96.433191,L,65.16
96.476438,U,96.06
96.518597,R,84.57
96.560044,L,67.69
96.603015,U,90.95
96.645373,R,84.59
96.686836,L,70.23
96.729588,U,85.83
96.772071,R,84.59
96.813533,L,70.30
96.856287,U,85.86
96.898725,R,82.08
96.940385,L,72.78
96.982960,U,80.78
97.025615,R,84.67
97.067058,L,70.21
97.109504,U,75.64
97.152224,R,84.60
97.193719,L,70.30
97.236052,U,70.57
97.278852,R,82.17
97.320472,L,72.80
97.362606,U,65.46
97.405629,R,82.06
97.447255,L,72.78
97.489211,U,60.38
97.532257,R,79.68
97.573968,L,72.77
97.615897,U,57.77
97.659023,R,79.57
97.700713,L,72.77
97.742440,U,52.72
97.785645,R,77.17
97.826957,L,57.49
97.868961,U,47.62
97.912295,R,77.03
97.953595,L,54.93
97.995692,U,47.59
98.039046,R,77.14
98.080859,L,75.41
98.122412,U,47.64
98.165817,R,77.12
98.207675,L,75.31
98.249232,U,50.15
98.292479,R,77.09
98.334285,L,75.27
98.375937,U,52.70
98.419101,R,77.07
98.460980,L,75.32
98.502763,U,55.31
98.545929,R,77.09
98.587764,L,75.39
98.629623,U,60.31
98.672587,R,77.07
98.714395,L,75.36
98.756365,U,62.85
98.799293,R,77.05
98.841171,L,75.32
98.883190,U,65.47
98.926009,R,77.10
98.967866,L,75.41
99.009940,U,68.01
99.052689,R,77.05
99.094498,L,75.36
99.136656,U,70.59
99.179347,R,77.07
99.221121,L,72.89
99.263541,U,75.64
99.306163,R,79.57
99.347831,L,72.78
99.390344,U,78.31
99.432957,R,82.03
99.474542,L,72.77
99.517090,U,80.87
99.559726,R,84.60
99.601176,L,70.26
99.643964,U,85.90
99.686447,R,84.60
99.727771,L,65.16
99.770775,U,88.37
99.813217,R,87.11
99.854591,L,67.69
99.897659,U,93.50
99.939970,R,87.13
99.981418,L,70.17
100.024574,U,98.60
100.066776,R,87.11
100.108365,L,75.29
100.151552,U,103.84
100.193542,R,84.64
100.235325,L,80.37
100.278326,U,103.77
100.320298,R,84.60
100.361964,L,75.34
100.405128,U,103.85
100.447116,R,87.09
100.488605,L,72.77
100.531833,U,103.73
100.573991,R,92.14
100.615073,L,65.16
100.658474,U,101.24
100.700906,R,97.27
100.741790,L,62.62
100.785134,U,98.62
100.827684,R,99.64
100.868603,L,65.15
100.911729,U,93.62
100.954299,R,97.18
100.995257,L,65.06
101.038360,U,91.00
101.080903,R,92.14
101.121979,L,62.61
101.165078,U,88.44
101.207615,R,89.70
101.248762,L,65.15
101.291651,U,85.92
101.334173,R,87.06
101.375419,L,65.15
101.418209,U,80.85
101.460987,R,89.63
101.502234,L,67.55
101.544715,U,73.11
101.587669,R,89.63
101.628818,L,65.25
101.671173,U,68.03
101.714273,R,89.63
101.755503,L,65.15
101.797730,U,62.93
101.840993,R,89.74
101.882165,L,65.16
101.924386,U,60.34
101.967769,R,89.63
102.008992,L,65.16
102.051039,U,55.28
102.094576,R,89.58
102.135724,L,65.13
102.177587,U,50.23
102.221268,R,89.60
102.262397,L,62.55
102.304290,U,47.59
102.348011,R,89.63
102.389083,L,62.80
102.430788,U,42.47
102.474614,R,89.63
102.515707,L,62.61
102.557468,U,42.53
102.601331,R,89.65
102.642558,L,65.15
102.684207,U,42.54
102.728055,R,89.61
102.769390,L,70.21
102.810960,U,45.07
102.854658,R,87.21
102.896158,L,72.78
102.937784,U,47.57
102.981469,R,87.13
103.022992,L,72.90
103.064625,U,50.22
103.108197,R,87.21
103.149723,L,75.27
103.191360,U,52.72
103.234898,R,87.11
103.276396,L,72.75
103.318188,U,55.33
103.361599,R,87.13
103.402939,L,67.67
103.444955,U,57.78
103.488302,R,87.02
103.529483,L,62.62
103.571784,U,60.32
103.615026,R,87.13
103.656272,L,65.23
103.698498,U,62.88
103.741731,R,87.09
103.782983,L,65.15
103.825268,U,65.47
103.909662,L,65.20
103.868558,R,92.22
103.952040,U,67.96
103.995090,R,87.14
104.036310,L,65.15
104.078753,U,70.54
104.121725,R,87.07
104.162964,L,65.15
104.205577,U,75.79
104.248424,R,87.11
104.289678,L,65.20
104.332427,U,80.82
104.375122,R,87.13
104.416418,L,65.15
104.459370,U,85.85
104.501943,R,87.13
104.543245,L,65.16
104.586268,U,88.41
104.628758,R,87.11
104.670052,L,65.25
104.713112,U,90.98
104.755548,R,87.11
104.796767,L,65.13
104.839931,U,93.52
104.882279,R,87.21
104.923504,L,65.25
104.966763,U,98.62
105.008886,R,84.60
105.050296,L,67.70
105.093680,U,103.77
105.177009,L,67.74
105.135617,R,84.74
105.262253,R,82.12
105.220413,U,106.27
105.303855,L,70.30
105.347332,U,111.39
105.388984,R,82.10
105.430504,L,70.23
105.474089,U,113.96
105.515664,R,82.18
105.557216,L,70.21
105.600990,U,119.04
105.642319,R,79.56
105.684004,L,72.78
105.727727,U,121.57
105.769019,R,79.59
105.810693,L,72.80
105.854449,U,121.57
105.895850,R,82.22
105.937506,L,72.75
105.981127,U,116.43
106.022643,R,82.05
106.064303,L,72.77
106.107855,U,114.05
106.149399,R,82.15
106.191051,L,72.77
106.234492,U,111.37
106.276191,R,82.08
106.317723,L,70.24
106.361188,U,108.90
106.402894,R,82.08
106.444465,L,70.19
106.487647,U,101.14
106.529697,R,84.62
106.571210,L,70.21
106.614179,U,93.50
106.656397,R,84.76
106.697857,L,70.23
106.740729,U,91.00
106.782964,R,82.06
106.824479,L,70.24
106.867226,U,85.95
106.909714,R,84.71
106.951117,L,67.69
106.993812,U,80.91
107.036448,R,84.62
107.077824,L,67.70
107.120420,U,75.60
107.163221,R,84.62
107.204840,L,75.39
107.247047,U,70.54
107.289956,R,84.60
107.331762,L,80.39
107.373675,U,65.42
107.416771,R,84.60
107.458562,L,80.37
107.500339,U,62.88
107.543302,R,79.57
107.585041,L,75.29
107.626825,U,57.80
107.670012,R,82.18
107.711589,L,72.78
107.753382,U,55.42
107.796620,R,82.15
107.838071,L,67.65
107.879931,U,52.67
107.923319,R,82.05
107.964813,L,67.67
108.006810,U,55.28
108.050128,R,82.20
108.091620,L,67.63
108.133630,U,57.78
108.176818,R,82.06
108.218278,L,67.70
108.260500,U,62.90
108.303641,R,84.59
108.345059,L,67.63
108.387263,U,63.00
108.430350,R,82.06
108.471853,L,70.24
108.514026,U,65.49
108.556912,R,79.56
108.598580,L,70.17
108.640874,U,70.49
108.683653,R,79.56
108.725239,L,70.21
108.767605,U,70.54
