Timestamp(us)	AccelX(g)	AccelY(g)	AccelZ(g)	GyroX(dps)	GyroY(dps)	GyroZ(dps)
161944811	-0.0151	0.0029	1.0088	0.7324	-0.6104	0
161958782	-0.0137	0.0015	1.0049	0.7324	-0.7324	-0.1221
161972819	-0.0117	-0.0005	1.0068	0.8545	-0.6714	-0.1221
161986786	-0.0132	0.0029	1.0054	0.8545	-0.6714	-0.1831
162000811	-0.0161	0.0073	1.0088	0.7935	-0.7324	-0.1221
162016786	-0.0127	0.0083	1.0093	0.8545	-0.6714	-0.4272
162031936	-0.0127	0.0078	1.0088	0.9155	-0.7324	-0.2441
162045782	-0.0171	0.0107	1.0083	0.8545	-0.7324	-0.1831
162059811	-0.0156	0.0098	1.0078	0.6714	-0.7935	0
162073786	-0.0151	0.0088	1.0044	0.6104	-0.6714	-0.061
162087819	-0.0146	0.0063	1.0073	0.8545	-0.7935	-0.1831
162101778	-0.0176	0.0044	1.0049	0.7324	-0.7324	-0.1221
162115811	-0.0181	0.0054	1.0098	0.6714	-0.7324	-0.1221
162129786	-0.0142	0.0024	1.0088	0.9766	-0.7935	-0.1831
162145811	-0.0146	0.0068	1.0049	0.9155	-0.6104	-0.2441
162159782	-0.0117	0.0059	1.0054	0.7935	-0.7935	-0.061
162173811	-0.0156	0.0083	1.0059	0.6714	-0.7324	0
162187782	-0.0186	0.0083	1.0073	0.7935	-0.8545	-0.1831
162201819	-0.0161	0.0078	1.0044	0.6714	-0.6104	-0.061
162215782	-0.0171	0.0073	1.0068	0.8545	-0.7324	-0.1221
162229864	-0.0146	0.0068	0.999	0.6714	-0.6714	-0.061
162243778	-0.0088	0.0039	1.0059	0.5493	-0.6714	-0.1221
162257819	-0.0093	0.0063	1.0117	0.5493	-0.6104	0
162273916	-0.0083	0.0073	1.0083	0.7324	-0.7935	-0.1221
162287819	-0.0107	0.0034	1.002	0.7324	-0.8545	-0.1221
162301786	-0.0146	0.0049	1.0078	0.7324	-0.7935	-0.1831
162315811	-0.0181	0.0073	1.0088	0.7935	-0.7935	0.061
162329782	-0.0186	0.0088	1.0024	0.7935	-0.9155	0
162343811	-0.0156	0.0088	1.0083	0.6714	-0.6714	-0.1221
162357794	-0.0117	0.0073	1.0098	0.6714	-0.7324	-0.061
162371811	-0.0146	0.0112	1.0044	0.8545	-0.6714	-0.1221
162385778	-0.0093	0.0078	1.0078	0.7324	-0.6714	-0.3052
162399819	-0.0156	0.0044	1.0039	0.7935	-0.4883	-0.061
162415786	-0.0107	-0.001	1.0142	0.6714	-0.7935	-0.1221
162429811	-0.0137	0.001	1.0088	0.7935	-0.7935	-0.1831
162443782	-0.0137	0.0015	1.0103	0.7324	-0.6104	-0.2441
162458936	-0.0132	0.0059	1.0063	0.9766	-0.7324	-0.061
162472786	-0.0146	0.0063	1.0073	0.7324	-0.7935	-0.3052
162486811	-0.0117	0.0078	1.0044	0.6714	-0.7324	-0.4272
162500782	-0.0107	0.0063	1.0098	0.6104	-0.9155	-0.3662
162514819	-0.0142	0.0098	1.0073	0.8545	-0.7935	-0.1831
162528786	-0.0161	0.0054	1.0059	0.6714	-0.8545	-0.061
162544811	-0.0161	0.002	1.0068	0.8545	-0.7324	-0.061
162558782	-0.0156	0.0039	1.0073	0.6104	-0.7324	0.1221
162572819	-0.0122	0.0078	1.0083	0.9766	-0.6104	-0.061
162586782	-0.0171	0.0049	1.0122	0.9766	-0.6714	-0.1831
162600811	-0.0161	0.0054	1.0059	0.7935	-0.7935	-0.061
162614786	-0.0146	0.0098	1.0107	0.8545	-0.7935	0.061
162628811	-0.0151	0.0103	1.0034	0.6714	-0.8545	-0.061
162642782	-0.0146	0.0078	1.0073	0.6714	-0.8545	-0.061
162656811	-0.0137	0.0068	1.0068	0.7935	-0.6714	-0.3052
162672786	-0.0142	0.0034	1.0044	0.6714	-0.7324	-0.1221
162686819	-0.0146	0.0044	1.0083	0.9766	-0.5493	-0.2441
162700782	-0.0142	0.0049	1.0054	0.7324	-0.6104	-0.1831
162714811	-0.0137	0.0029	1.0024	0.6714	-0.7324	-0.2441
162728786	-0.0146	0.0049	1.0098	0.8545	-0.7935	-0.2441
162742852	-0.0098	0.0054	1.0059	0.7324	-0.7324	-0.061
162756778	-0.0156	0.0073	1.0088	0.7935	-0.6104	-0.1221
162770811	-0.0132	0.0059	1.0068	0.7935	-0.6714	-0.1221
162784786	-0.0122	0.0068	1.0059	0.6714	-0.6714	-0.3052
162798819	-0.0122	0.0039	1.0063	0.9766	-0.7935	-0.061
162814782	-0.0107	0.0039	1.0073	0.6714	-0.4883	-0.1831
162828819	-0.0088	0.0059	1.0063	0.7324	-0.6714	-0.2441
162842834	-0.0151	0.0054	1.0039	0.7324	-0.7935	-0.1221
162856819	-0.0142	0.0088	0.999	0.8545	-0.8545	-0.061
162870776	-0.0117	0.0054	1.0127	0.6104	-0.7324	0.061
162885936	-0.0132	0.0068	1.001	0.7324	-0.7324	-0.1831
162899786	-0.0137	0.0059	1.0005	0.6714	-0.6714	0
162913811	-0.0127	0.0093	1.0117	0.7324	-0.7324	-0.2441
162927782	-0.0171	0.0098	1.0083	0.6714	-0.6104	0
162943824	-0.0161	0.0059	1.0005	0.9155	-0.7935	0.061
162957786	-0.0166	0.0054	1.0132	0.7324	-0.7324	-0.1221
162971819	-0.0142	0.0068	1.0083	0.6714	-0.7935	-0.2441
162985782	-0.0112	0.0044	1.0063	0.8545	-0.6104	-0.1221
162999811	-0.0093	0.002	1.0073	0.7324	-0.6104	-0.1221
163013786	-0.0146	0.0063	1.0068	0.6714	-0.6714	-0.1221
163027811	-0.0103	0.0034	1.0083	0.9155	-0.7324	-0.061
163041782	-0.0151	0.0005	1.0083	0.7324	-0.8545	-0.1831
163055819	-0.0161	0.001	1.0156	0.6714	-0.9766	-0.1221
163071782	-0.0151	0.0088	1.0054	0.7935	-0.6714	-0.1221
163085811	-0.0127	0.0059	1.0063	0.6104	-0.6714	-0.1831
163099793	-0.0088	0.0059	1.0073	0.6714	-0.7324	-0.061
163113819	-0.0117	0.0073	1.0049	0.8545	-0.6714	-0.1831
163127782	-0.0107	0.0088	1.0044	0.7324	-0.8545	-0.1221
163141811	-0.0137	0.0098	1.0093	0.7324	-0.8545	-0.1831
163155786	-0.0146	0.0078	1.0063	0.7324	-0.7324	0
163169824	-0.0161	0.0054	1.0083	0.7935	-0.8545	-0.1831
163183782	-0.0186	0.0078	1.0107	0.8545	-0.7935	-0.1831
163197811	-0.0117	0.0054	1.0068	0.5493	-0.6714	-0.1831
163213786	-0.0117	0.0063	1.0059	0.6104	-0.6714	-0.2441
163227819	-0.0117	0.0078	1.0039	0.7324	-0.6104	-0.061
163241782	-0.0122	0.0029	1.0093	0.6104	-0.6714	-0.061
163255811	-0.0146	0.0049	1.0068	0.6714	-0.7935	0.061
163269786	-0.0137	0.0073	1.0059	0.7935	-0.7324	-0.061
163283811	-0.0171	0.0059	1.0063	0.7935	-0.5493	-0.061
163298912	-0.0176	0.0049	1.0054	0.7324	-0.6714	-0.3662
163312811	-0.0156	0.0039	1.0039	0.6714	-0.7935	-0.3052
163326782	-0.0117	0.0034	1.0054	0.6104	-0.8545	-0.1221
163350279	-0.0137	0.0054	1.0078	0.7324	-0.9155	-0.1221
163363777	-0.0137	0.0059	1.0098	0.7324	-0.8545	0.061
163377811	-0.0151	0.0054	1.0068	0.6714	-0.6714	0
163391777	-0.0132	0.0044	1.0103	0.6714	-0.4883	-0.1831
163405809	-0.0127	0.0059	1.0054	0.8545	-0.6714	-0.1221
163419777	-0.0127	0.0059	1.0063	0.8545	-0.9155	-0.061
163433811	-0.0112	0.0103	1.0098	0.7324	-0.6104	-0.2441
163447769	-0.0107	0.0088	1.0078	0.6714	-0.7324	-0.061
163461811	-0.0137	0.0059	1.0093	0.7935	-0.6104	0
163477777	-0.0132	0.0093	1.0059	0.9155	-0.5493	-0.1221
163491811	-0.0166	0.0063	1.0083	0.6714	-0.6714	-0.1831
163505769	-0.0142	0.0098	1.0059	0.7935	-0.7324	-0.2441
163519811	-0.0161	0.0088	1.0034	0.6714	-0.7935	-0.061
163533777	-0.0127	0.0015	1.0103	0.6714	-0.6714	-0.1831
163547811	-0.0132	0.0024	1.0112	0.7324	-0.6104	-0.061
163561778	-0.0146	0.0073	1.0103	0.6714	-0.7324	-0.061
163575817	-0.0151	0.0078	1.0093	0.7935	-0.7324	0
163589777	-0.0151	0.0068	1.0063	0.7324	-0.8545	0
163603811	-0.0146	0.0059	1.0059	0.7935	-0.6714	-0.1831
163619769	-0.0151	0.0054	1.0083	0.8545	-0.7935	-0.1831
163633817	-0.0161	0.0029	1.0083	0.7935	-0.4883	0.061
163647778	-0.0137	0.0088	1.0068	0.7324	-0.4272	-0.2441
163661811	-0.0117	0.0054	1.0034	0.7935	-0.7324	0.061
163675769	-0.0151	0.0034	1.0107	0.7324	-0.7935	-0.1221
163689817	-0.0127	0.0054	1.0063	0.8545	-0.7935	-0.1831
163703778	-0.0107	0.0059	1.0044	0.8545	-0.8545	0.1221
163718927	-0.0142	0.0054	1.0049	0.7935	-0.6104	-0.1221
163732778	-0.0137	0.0054	1.0073	0.6104	-0.7324	-0.1831
163748820	-0.0161	0.0068	1.0088	0.6714	-0.6714	-0.1831
163762778	-0.0146	0.0093	1.0049	0.6714	-0.6104	-0.1831
163776852	-0.0176	0.0059	1.0073	0.6714	-0.7324	-0.1221
163790782	-0.0161	0.0068	1	0.9155	-0.7935	0.061
163804817	-0.0122	0.0073	1.0073	0.7324	-0.4883	-0.1221
163818778	-0.0132	0.0054	1.0073	0.7324	-0.6104	0
163832819	-0.0103	0.0063	1.0044	0.7935	-0.7324	-0.061
163846778	-0.0146	0.0034	1.0122	0.8545	-0.7324	-0.1221
163860825	-0.0146	0.0073	1.0073	0.6714	-0.7324	-0.2441
163876778	-0.0176	0.0063	1.0029	0.9155	-1.0376	-0.061
163890811	-0.0137	0.0059	1.0063	0.6714	-0.6714	-0.061
163904782	-0.0146	0.0049	1.0054	0.8545	-0.7935	-0.061
163918824	-0.0137	0.0063	0.9985	0.7935	-0.8545	-0.1831
163932769	-0.0166	0.0078	1.002	0.9155	-0.6714	-0.1221
163946820	-0.0122	0.0098	1.0054	0.6104	-0.7324	-0.1221
163960777	-0.0078	0.0078	1.0112	0.7324	-0.9155	-0.3662
163974824	-0.0107	0.0044	1.0225	0.3662	-0.7935	-0.061
163988778	-0.0146	0.0083	1.0117	0.4883	-0.4883	0
164002809	-0.0151	0.0029	1.0078	0.6714	-0.6104	-0.3052
164018782	-0.0127	0.0107	0.9941	0.7935	-0.7324	-0.1221
164032817	-0.0117	0.0098	1.0054	0.6714	-0.7324	-0.061
164046769	-0.0117	0.0073	1.002	0.4883	-0.6104	-0.1221
164060824	-0.0117	0.0059	1.0083	0.8545	-0.8545	-0.1221
164074824	-0.0151	0.0127	0.9644	0.9155	-0.3052	-0.3052
164088809	-0.019	0.0063	0.9966	0.7324	-0.5493	-0.2441
164102769	-0.0137	0.0068	1.0078	0.6714	-0.5493	-0.1221
164116824	-0.0083	0.0049	1.0054	0.6104	-0.7935	-0.1221
164131909	-0.0117	0.0049	1.0088	0.7324	-0.9155	-0.1831
164147820	-0.0137	0.0034	1.0088	0.9766	-0.6714	0
164161778	-0.0171	0.0059	1.002	0.5493	-0.8545	-0.1221
164175844	-0.0176	0.0029	1.0103	0.9766	-0.8545	0
164189782	-0.0107	0.0039	1.0093	0.6714	-0.7935	-0.061
164203820	-0.0088	0.0039	1.0083	0.7935	-0.4883	-0.2441
164217778	-0.0122	0.0063	1.0083	0.9766	-0.7324	-0.1831
164231824	-0.0166	0.0049	1.0098	0.7935	-0.7324	0
164245777	-0.0142	0.0068	1.0059	0.6104	-0.6714	-0.1831
164259820	-0.0176	0.0078	1.0049	0.5493	-0.7935	0.061
164275811	-0.0132	0.0029	1.0127	0.7324	-0.7935	-0.061
164289820	-0.0146	0.0078	1.0054	0.8545	-0.7324	0
164439901	-0.0078	0.0034	1.0112	0.6104	-0.5493	-0.2441
164564927	-0.0132	0.0088	1.0054	0.7324	-0.8545	-0.061
164578782	-0.0127	0.0098	1.0068	0.9155	-0.6714	0
164592826	-0.0093	0.0098	0.9995	0.9766	-0.7324	0
164606769	-0.0132	0.0078	1.0073	0.7935	-0.6104	-0.1221
164620820	-0.0156	0.0073	1.0103	0.6714	-0.7935	-0.1221
164634778	-0.0161	0.0059	1.0044	0.8545	-0.8545	-0.1221
164648824	-0.0137	0.0059	1.0054	0.6714	-0.7324	-0.061
164664909	-0.0112	0	1.0298	0.4883	-0.7935	-0.061
164678820	-0.0161	0.002	1.0137	0.7935	-0.8545	-0.1831
164692778	-0.0107	-0.0015	1.0156	0.6104	-0.6714	-0.061
164706825	-0.0088	0.0078	1.0063	0.6104	-0.6104	-0.1221
164720778	-0.0137	0.0029	1.0127	0.7935	-0.6714	-0.2441
164734820	-0.0132	0.002	1.0044	0.7324	-0.6104	-0.1831
164748782	-0.019	0.0078	1.0088	0.7324	-0.6104	-0.1831
164762811	-0.0176	0.0073	1.0088	0.8545	-0.7324	-0.2441
164776778	-0.0146	0.0044	1.0044	0.6714	-0.6104	-0.061
164792825	-0.0142	0.0054	1.0049	0.9155	-0.8545	0
164806778	-0.019	0.0049	1.0146	0.6104	-0.6714	0
164820820	-0.0127	0.0039	1.0054	0.6104	-0.6714	-0.1221
164834778	-0.0122	0.002	1.0088	0.7324	-0.7324	0.061
164848817	-0.0107	0.0034	1.0044	0.7324	-0.7935	-0.1831
164862782	-0.0093	0.0044	1.0093	0.7324	-0.7324	-0.2441
164876820	-0.0142	0.0078	0.999	0.9155	-0.8545	-0.1221
164890777	-0.0176	0.0044	1.0024	0.9155	-0.8545	-0.1221
164904825	-0.0176	0.0073	1.0078	0.7324	-0.7935	0.061
164917421	-0.0161	0.0098	1.0059	0.6714	-0.7324	-0.1831
164930830	-0.0142	0.0103	1.002	0.8545	-0.7935	-0.1831
164944778	-0.0112	0.0073	0.9995	0.6714	-0.8545	-0.2441
164958817	-0.0112	0.0088	0.9971	0.7324	-0.7324	-0.1831
164972778	-0.0151	0.0049	1.0078	0.7935	-0.6714	-0.1831
164987937	-0.0127	0.0044	1.0112	0.8545	-0.7324	-0.3052
165001778	-0.0146	0.0005	1.0054	0.6104	-0.7324	-0.1831
165015826	-0.0161	0.0034	1.0088	0.8545	-0.6714	0
165029778	-0.0142	0.001	1.0127	0.6104	-0.8545	-0.1831
165043824	-0.0112	0.0054	1.0039	0.7324	-0.9155	-0.061
165059778	-0.0127	0.0054	1.0107	0.7935	-0.7935	-0.1831
165073834	-0.0122	0.0078	1.0034	0.7935	-0.9766	0.1221
165087782	-0.0161	0.0098	1.0073	0.7324	-0.6714	-0.1831
165101824	-0.0171	0.0078	1.0088	0.7324	-0.7324	-0.2441
165115769	-0.0186	0.0063	1.0049	1.0376	-0.7935	0
165129826	-0.0137	0.0063	0.9995	0.7324	-0.7324	-0.061
165143778	-0.0151	0.0005	1.0103	0.7324	-0.6714	-0.1831
165157811	-0.0122	0.0044	1.0068	0.7935	-0.7324	0
165171778	-0.0146	-0.0015	1.0356	0.3662	-0.8545	0
165187826	-0.0127	0.0029	1.0171	0.6104	-0.7324	-0.1221
165201769	-0.0186	0.0083	1.0078	0.5493	-0.7324	-0.1221
165215824	-0.0171	0.0078	1.0078	0.7324	-0.7935	-0.061
165229782	-0.0181	0.0063	1.0083	0.7324	-0.7324	0.061
165243820	-0.0137	0.0034	0.999	0.7324	-0.6714	-0.061
165257777	-0.0127	0.0049	1.0083	0.8545	-0.5493	-0.1221
165271824	-0.0176	0.0049	1.0088	0.8545	-0.9155	-0.061
165285778	-0.0142	0.0078	0.9761	0.9766	-0.7935	-0.1221
165299825	-0.0127	0.0063	0.9883	1.1597	-0.7324	0
165313776	-0.0151	0.0015	1.0107	0.9155	-0.7324	-0.1831
165329816	-0.0151	0.0049	1.0122	0.7324	-0.7935	-0.061
165343782	-0.0161	0.0044	1.0151	0.7324	-0.8545	-0.1831
165357826	-0.0146	0.0078	1.0132	0.7324	-0.8545	-0.061
165371778	-0.0161	0.0063	1.0088	0.7935	-1.0376	-0.1221
165385824	-0.0151	0.0039	1.022	0.6104	-0.6714	-0.1831
165399801	-0.0107	0.0059	1.0063	0.3662	-0.6714	-0.1221
165414941	-0.0127	0.0015	1.0029	0.6714	-0.7324	-0.1221
165428778	-0.0142	0.0034	1.0029	0.8545	-0.9155	0.061
165442816	-0.0142	0.0083	1.0068	0.9766	-0.7935	-0.061
165458782	-0.0142	0.0078	1.0127	0.7935	-0.6714	-0.3052
165472824	-0.0156	0.0088	1.0103	0.6714	-0.9155	-0.1221
165486769	-0.0142	0.0088	1.0044	0.7324	-0.7324	0
165500826	-0.0142	0.0107	1.0005	0.8545	-0.6714	-0.061
165514782	-0.0146	0.0029	1.0122	0.6714	-0.6104	-0.061
165528816	-0.0146	0.0044	1.0029	0.7935	-0.9766	-0.061
165542778	-0.0117	0.0044	1.0044	0.5493	-0.6714	-0.1221
165556826	-0.0117	0.0034	1.0088	0.7324	-0.7324	-0.061
165570782	-0.0142	0.0083	1.0078	0.6104	-0.7324	-0.2441
165586824	-0.0161	0.0068	1.0083	0.7935	-0.7324	-0.061
165600778	-0.0146	0.0049	1.0098	1.0986	-0.8545	-0.2441
165614824	-0.0146	0.0063	1.0088	0.7324	-0.7324	-0.061
165628782	-0.0151	0	1.0078	0.6714	-0.6714	-0.061
165642820	-0.0132	0.0068	1.0054	0.8545	-0.9155	-0.1221
165656778	-0.0107	0.0073	1.0117	0.6714	-0.4883	-0.1221
165670826	-0.0142	0.0054	1.0068	0.6104	-0.6714	-0.061
165684777	-0.0161	0.0029	1.0078	0.7324	-0.6714	-0.1221
165698824	-0.0151	0.0034	1.0083	0.6714	-0.6104	-0.3662
165711452	-0.0112	0.0083	1.0107	0.7935	-0.8545	-0.1221
165733308	-0.0117	0.0059	1.0078	0.6104	-0.7935	-0.061
165746778	-0.0093	0.0068	1.0088	0.7935	-0.8545	-0.1221
165760826	-0.0142	0.0107	1.0088	0.7324	-0.6714	-0.061
165774786	-0.0161	0.0088	1.0049	0.7324	-0.8545	-0.1831
165788821	-0.0132	0.0093	1.0093	0.6104	-0.6104	-0.1221
165802778	-0.0146	0.0088	1.0088	0.6714	-0.7935	-0.1221
165816830	-0.0142	0.0054	1.001	0.7935	-0.6714	-0.061
165830782	-0.0161	0.0073	1.0068	0.7324	-0.8545	-0.1831
165844826	-0.0122	0.0049	1.0103	0.8545	-0.7324	-0.3662
165860778	-0.0117	0.0044	1.0044	0.7935	-0.7324	-0.061
165874826	-0.0142	0.0039	1.0093	0.6714	-0.9766	-0.061
165888794	-0.0132	0.0054	1.0073	0.6714	-0.5493	-0.1221
165902826	-0.0117	0.0044	1.0088	0.9155	-0.6104	-0.1831
165916876	-0.0142	0.0063	1.0088	0.8545	-0.9155	0
165930830	-0.0171	0.0093	1.0078	0.7935	-0.7324	-0.1831
165944782	-0.0117	0.0078	1.0063	0.6104	-0.4883	0
165958826	-0.0137	0.0068	1.0034	0.6714	-0.6714	-0.061
165972782	-0.0112	0.0083	1.0103	0.6714	-0.6714	-0.1831
165988830	-0.0083	0.0049	1.0093	0.7324	-0.6104	0.1221
166002786	-0.0127	0.0029	1.0063	0.7935	-0.6104	-0.1221
166016826	-0.0142	0.0039	1.0054	0.6714	-0.4883	-0.3052
166030782	-0.0156	0.0073	1.0049	0.7324	-0.7935	-0.1831
166044838	-0.0166	0.0073	1.0029	0.7935	-0.6104	-0.1831
166058778	-0.0156	0.0063	1.0088	0.6714	-0.6714	-0.1831
166072821	-0.0156	0.0088	1.0044	0.7324	-0.9155	-0.1221
166086786	-0.0132	0.0054	1.0078	0.7324	-0.7324	-0.061
166100830	-0.0156	0.0073	1.0078	0.5493	-0.7324	0.061
166113429	-0.0142	0.0088	1.0063	0.7935	-0.6104	-0.2441
166126826	-0.0146	0.0073	1.0103	0.6714	-0.8545	-0.2441
166140778	-0.0176	0.0078	1.0068	0.7935	-0.7935	-0.061
166154826	-0.0146	0.0044	1.0054	0.7324	-0.7935	-0.1831
166168782	-0.0112	0.0073	1.0073	0.6104	-0.6714	-0.3052
166182821	-0.0103	0.0059	1.0068	0.5493	-0.7935	-0.2441
166196786	-0.0103	0.0044	1.0078	0.6714	-0.8545	-0.1831
166210830	-0.0117	0.0049	1.0103	0.6714	-0.7324	-0.1221
166224782	-0.0151	0.0107	1.0098	0.7324	-0.6104	-0.1831
166239942	-0.0176	0.0034	1.0137	0.9155	-0.6104	-0.1221
166255782	-0.0103	0.0063	1.0015	0.7935	-0.8545	-0.1831
166269821	-0.0146	0.0049	1.0049	0.8545	-0.7324	-0.3052
166283782	-0.0103	0.0059	1.0073	0.7324	-0.7935	-0.1221
166297821	-0.0142	0.0054	1.0073	0.7324	-0.7935	0.061
166311778	-0.0146	0.0049	1.0098	0.8545	-0.6104	-0.1221
166325902	-0.0161	0.0103	1.0059	0.6714	-0.8545	-0.061
166339778	-0.0181	0.0073	1.0073	0.7935	-0.5493	0
166353825	-0.0146	0.0103	1.0103	0.8545	-0.7324	-0.1221
166367782	-0.0132	0.0068	1.0073	0.6714	-0.7935	-0.3052
166383825	-0.0171	0.0054	1.0083	0.4883	-0.6104	-0.061
166397778	-0.0122	0.0068	1.0078	0.7324	-0.5493	-0.2441
166411825	-0.0171	0.0049	1.0049	0.4272	-0.8545	-0.061
166425794	-0.0117	0.0039	1.0098	0.7324	-0.7935	-0.1831
166439821	-0.0161	0.0029	1.0034	0.6104	-0.7324	-0.1221
166453782	-0.0127	0.0073	1.0093	0.7324	-0.6714	0
166467821	-0.0132	0.0083	1.0088	0.7324	-0.9155	-0.2441
166481782	-0.0112	0.0044	1.0068	0.8545	-0.7935	-0.1221
166495821	-0.0151	0.0044	1.0068	0.7324	-0.7324	-0.061
166511778	-0.0151	0.0054	1.0049	0.6714	-0.7324	-0.1831
166525825	-0.0151	0.0083	1.0049	0.7324	-0.6714	-0.2441
166539782	-0.0127	0.0078	1.0029	0.7935	-0.6714	-0.2441
166553821	-0.0137	0.0039	1.0054	0.9766	-0.7935	-0.061
166567778	-0.0137	0.0054	1.0078	0.7324	-0.7324	-0.1221
166581825	-0.0151	0.0015	1.0034	0.6714	-0.6714	-0.1221
166595782	-0.0112	0.0049	1.0107	0.6104	-0.7324	-0.1221
166609821	-0.0127	0.0078	1.0068	0.9155	-0.6104	-0.1221
166623778	-0.0137	0.0078	1.0078	0.7324	-0.6104	0.061
166637825	-0.0156	0.0063	1.0083	0.7324	-0.7324	-0.3052
166654914	-0.0132	0.0117	1.0068	0.7935	-0.7935	-0.1221
166668848	-0.0142	0.0083	1.0083	0.9155	-0.5493	-0.1221
166682782	-0.0117	0.0098	1.0063	0.7324	-0.6104	-0.061
166696826	-0.0171	0.0059	1.0073	0.7324	-0.7935	-0.2441
166710778	-0.0151	0.0044	1.0068	0.7324	-0.6104	-0.1221
166724830	-0.0137	0.0049	1.0039	0.7324	-0.6714	-0.061
166738782	-0.0132	0.0024	1.0054	0.7324	-0.7935	-0.061
166752821	-0.0117	0.0068	1.0063	0.7324	-0.5493	-0.2441
166766782	-0.0132	0.0059	1.0112	0.7324	-0.6714	-0.1831
166782938	-0.0132	0.0093	1.0029	0.7935	-0.6714	-0.1221
166796786	-0.0132	0.0068	1.0063	0.9155	-0.8545	-0.1831
166810825	-0.0161	0.0044	1.0068	0.7935	-0.5493	-0.2441
166824782	-0.0132	0.0078	1.0098	0.8545	-0.7324	-0.2441
166838838	-0.0132	0.0059	1.0059	0.7324	-0.7935	-0.1221
166852782	-0.0083	0.0049	1.0073	0.8545	-0.8545	-0.1221
166866826	-0.0117	0.0029	1.0088	0.7324	-0.6714	-0.061
166880782	-0.0137	0.0049	1.0078	0.6714	-0.6714	-0.1831
166894821	-0.0146	0.0015	1.0059	0.7935	-0.6714	-0.061
166910782	-0.0151	0.0039	1.0107	0.8545	-0.6714	0
166924817	-0.0146	0.0049	1.0093	0.8545	-0.7324	0.1221
166938802	-0.0166	0.0078	1.0068	0.6104	-0.5493	-0.2441
166952825	-0.0137	0.0078	1.0068	0.7324	-0.5493	-0.1831
166966782	-0.0156	0.0059	1.0083	0.9766	-0.5493	-0.1221
166980821	-0.0117	0.0068	1.0068	0.5493	-0.6714	0
166994782	-0.0122	0.0049	1.0068	0.7935	-0.7324	-0.1221
167008825	-0.0137	0.0015	1.0073	0.7324	-0.7935	-0.1831
167022782	-0.0103	0.0073	1.0083	0.6104	-0.9155	-0.1831
167036854	-0.0098	0.0029	1.0044	0.8545	-0.8545	-0.3052
167052782	-0.0093	0.0049	1.0078	0.8545	-0.6714	-0.2441
167066825	-0.0127	0.0049	1.0068	0.6714	-0.8545	-0.1221
167081914	-0.0127	0.0063	1.0054	0.7935	-0.8545	0
167095821	-0.0107	0.0107	1.0117	0.7935	-0.6714	-0.3662
167109782	-0.0161	0.0049	1.0117	0.6714	-0.8545	-0.3052
167123821	-0.0142	0.0078	1.0078	0.6714	-0.7935	-0.1221
167137811	-0.0137	0.0024	1.0063	0.9155	-0.5493	-0.2441
167151821	-0.0151	0.0044	1.0078	0.7324	-0.8545	-0.1221
167165782	-0.0142	0.0039	1.0068	0.7935	-0.8545	-0.1831
167181825	-0.0107	0.0049	1.0063	0.7324	-0.7324	-0.1221
167195782	-0.0137	0.0059	1.0029	0.6714	-0.7324	0
167209821	-0.0142	0.0068	1.0059	0.7324	-0.5493	-0.1221
167223782	-0.0146	0.0078	1.0078	0.6104	-0.5493	-0.1831
167237825	-0.0171	0.0083	1.0107	0.6104	-0.7935	-0.1831
167251794	-0.0161	0.0103	1.0049	0.6714	-0.7935	-0.061
167265821	-0.0122	0.0098	1.0059	0.7935	-0.6714	-0.1831
167279782	-0.0142	0.0034	1.0103	0.7324	-0.7935	-0.1221
167293825	-0.0146	0.0054	0.9922	0.8545	-0.6714	0.061
167309769	-0.0117	0.0049	0.9956	0.7324	-0.6714	-0.1221
167323817	-0.0132	0.002	1.0107	0.7935	-0.6714	-0.061
167337782	-0.0127	0.0059	1.0073	0.6714	-0.6714	0.061
167351852	-0.0142	0.0059	1.0107	0.9155	-0.6714	-0.2441
167365778	-0.0146	0.0049	1.0112	0.7324	-0.6104	-0.3052
167379821	-0.0176	0.0068	1.0034	0.7935	-0.7324	-0.2441
167393782	-0.0132	0.0088	1.0088	0.8545	-0.7935	-0.1831
167407821	-0.0151	0.0063	1.0151	0.7324	-0.7324	-0.1221
167421782	-0.0146	0.0059	1.0137	0.6714	-0.6104	-0.1831
167435821	-0.0171	0.0015	1.0142	0.6714	-0.6104	-0.1221
167451863	-0.0117	0.0039	1.0059	0.9766	-0.9766	-0.1831
167465821	-0.0127	0.0015	1.0049	0.9766	-0.6104	0
167479782	-0.0137	0.001	1.0078	1.0376	-0.6104	-0.1221
167493821	-0.0127	0.0054	1.0098	0.7324	-0.6104	-0.1831
167508918	-0.0117	0.0054	1.0073	0.7324	-0.7935	-0.1831
167522821	-0.0146	0.0049	1.0166	0.7324	-0.7324	-0.1221
167536782	-0.0127	0.0083	1.0088	0.6714	-0.6714	-0.061
167550825	-0.0132	0.0117	1.0044	0.6714	-0.6714	0.1221
167564782	-0.0161	0.0098	1.0059	0.9155	-0.7935	-0.1221
167580821	-0.0166	0.0054	1.0073	0.7324	-0.6104	-0.061
167594782	-0.0161	0.0073	1.0059	0.7324	-0.7324	-0.1831
167608821	-0.0137	0.0088	0.998	0.7324	-0.7935	-0.2441
167622777	-0.0137	0.0039	1.0024	0.5493	-0.6714	0.061
167636821	-0.0122	0.0059	1.0103	0.8545	-0.7324	-0.061
167650778	-0.0142	0.0049	1.0083	0.6714	-0.7935	-0.1221
