time,type,distance
121.042486,R,82.18
121.057933,L,80.51
121.054923,U,111.34
121.106791,L,57.63
121.091561,R,84.66
121.104642,U,111.46
121.140633,R,87.11
121.156386,L,60.19
121.154367,U,111.56
121.205979,L,62.73
121.189705,R,89.60
121.204084,U,111.46
121.254836,L,39.87
121.238777,R,92.12
121.253726,U,108.90
121.287850,R,94.66
121.305165,L,67.81
121.303449,U,108.80
121.354684,L,67.81
121.336922,R,97.17
121.353164,U,108.90
121.385851,R,94.64
121.404236,L,67.81
121.402887,U,108.78
121.434779,R,92.15
121.452950,L,39.83
121.483778,R,92.24
121.452607,U,108.81
121.502477,L,39.78
121.502328,U,108.80
121.552075,L,42.41
121.532631,R,87.18
121.552047,U,108.83
121.601673,L,44.93
121.581633,R,87.09
121.601690,U,106.36
121.630563,R,84.66
121.651342,L,50.03
121.679484,R,82.18
121.651266,U,101.16
121.700939,L,52.57
121.700909,U,98.62
121.728628,R,87.32
121.750540,L,55.12
121.750556,U,96.04
121.777625,R,87.11
121.800214,L,60.20
121.826552,R,84.69
121.800198,U,93.52
121.849812,L,62.81
121.849844,U,90.96
121.899407,L,65.28
121.875559,R,84.59
121.899412,U,86.02
121.924553,R,84.59
121.949080,L,70.36
121.949056,U,83.26
121.998603,L,70.35
121.973551,R,84.76
121.998698,U,80.84
122.048157,L,70.36
122.022549,R,84.74
122.048268,U,75.74
122.071549,R,84.66
122.097683,L,70.38
122.120546,R,84.69
122.097917,U,73.20
122.147233,L,70.26
122.169544,R,84.71
122.147560,U,70.62
122.196754,L,70.23
122.197204,U,68.08
122.246303,L,70.35
122.218548,R,84.76
122.246772,U,62.99
122.267549,R,84.59
122.295759,L,67.70
122.296421,U,60.39
122.316550,R,84.60
122.345283,L,67.74
122.345993,U,55.31
122.394806,L,67.81
122.365619,R,87.11
122.395569,U,50.22
122.414623,R,87.20
122.444408,L,70.26
122.463620,R,87.21
122.445731,U,65.53
122.494011,L,72.80
122.496043,U,85.90
122.512625,R,87.11
122.543614,L,75.31
122.561551,R,84.71
122.545766,U,85.93
122.593212,L,77.90
122.596152,U,108.86
122.610554,R,84.76
122.642883,L,83.08
122.644618,U,65.60
122.659550,R,84.66
122.692406,L,83.10
122.708549,R,84.69
122.694121,U,57.75
122.741790,L,77.86
122.743696,U,52.84
122.791240,L,75.38
122.757552,R,84.72
122.793853,U,68.08
122.840695,L,72.89
122.806553,R,84.55
122.843497,U,65.51
122.855557,R,84.72
122.890225,L,72.78
122.904547,R,84.66
122.892481,U,40.02
122.939676,L,70.24
122.942644,U,55.31
122.953546,R,84.81
122.989131,L,67.76
123.002474,R,82.17
122.993843,U,106.48
123.038663,L,67.70
123.051473,R,82.15
123.043562,U,106.34
123.088263,L,70.28
123.091586,U,47.66
123.137793,L,70.38
123.149480,R,82.29
123.141233,U,45.10
123.149480,R,82.31
123.187326,L,70.43
123.198480,R,82.18
123.190883,U,42.56
123.236854,L,70.26
123.247481,R,82.18
123.242450,U,106.36
123.286381,L,70.28
123.290770,U,57.85
123.296484,R,82.25
123.335909,L,70.23
123.345485,R,82.18
123.340341,U,52.76
123.385434,L,70.26
123.394486,R,82.17
123.391611,U,106.34
123.434963,L,70.38
123.441935,R,28.53
123.441330,U,106.34
123.484492,L,70.28
123.491008,R,31.05
123.491051,U,106.36
123.534025,L,70.38
123.540251,R,39.43
123.540698,U,103.77
123.583545,L,70.28
123.589621,R,52.03
123.590422,U,103.82
123.633071,L,70.26
123.638766,R,57.04
123.639705,U,88.56
123.682598,L,70.26
123.688060,R,67.08
123.689131,U,78.28
123.732227,L,72.90
123.737353,R,77.16
123.739660,U,106.32
123.781751,L,72.80
123.786428,R,79.66
123.789380,U,106.32
123.831279,L,72.77
123.835431,R,79.68
123.837179,U,40.00
123.880801,L,72.78
123.884458,R,79.66
123.889190,U,106.34
123.930328,L,72.78
123.933460,R,79.68
123.938906,U,106.36
123.979853,L,72.78
123.982465,R,79.57
123.988626,U,106.36
124.029376,L,72.87
124.031464,R,79.70
124.038275,U,103.75
124.078897,L,72.80
124.080536,R,82.18
124.087995,U,103.92
124.128377,L,70.24
124.129536,R,82.18
124.177897,L,70.30
124.178537,R,82.18
124.187437,U,103.89
124.187512,U,106.48
124.227419,L,70.33
124.227567,R,82.05
124.237228,U,106.36
124.276943,L,70.35
124.276566,R,82.10
124.286948,U,106.36
124.326468,L,70.35
124.325571,R,82.22
124.336672,U,106.36
124.376018,L,70.35
124.374499,R,79.56
124.386396,U,106.36
124.425540,L,70.35
124.423572,R,82.12
124.436120,U,106.36
124.475067,L,70.26
124.472570,R,82.15
124.485837,U,106.36
124.524588,L,70.36
124.521649,R,84.69
124.574107,L,70.36
124.570644,R,84.67
124.535562,U,106.38
124.585313,U,106.22
124.623631,L,70.35
124.619646,R,84.59
124.635032,U,106.24
124.673153,L,70.33
124.668669,R,84.59
124.717663,R,84.69
124.684831,U,109.04
124.722678,L,70.45
124.734553,U,108.99
124.771980,L,62.73
124.766665,R,84.62
124.784275,U,108.90
124.821280,L,55.11
124.815662,R,84.62
124.833997,U,108.92
124.864659,R,84.59
124.870508,L,44.91
124.913652,R,84.69
124.883722,U,108.80
124.919884,L,39.81
124.933441,U,108.90
124.962651,R,84.57
124.970282,L,70.40
124.983170,U,108.97
125.019801,L,70.36
125.011651,R,84.60
125.060644,R,84.69
125.032894,U,108.83
125.069327,L,70.21
125.082540,U,106.27
125.118845,L,70.35
125.109643,R,84.57
125.158639,R,84.69
125.132265,U,106.46
125.168296,L,67.84
125.181990,U,106.32
125.217819,L,67.81
125.207641,R,84.60
125.231785,U,108.81
125.267342,L,67.79
125.256641,R,84.60
125.281584,U,111.46
125.305714,R,87.11
125.316793,L,65.34
125.331312,U,111.42
125.366317,L,65.27
125.354713,R,87.33
125.381033,U,111.46
125.403710,R,87.11
125.415917,L,67.79
125.465512,L,70.35
125.452706,R,87.20
125.430760,U,111.34
125.501700,R,87.21
125.480412,U,108.76
125.515112,L,72.80
125.530130,U,108.83
125.564780,L,77.99
125.550704,R,87.11
125.614374,L,80.51
125.599701,R,87.21
125.579853,U,109.02
125.629577,U,108.88
125.663825,L,77.97
125.648628,R,84.74
125.679289,U,108.90
125.713270,L,75.43
125.697625,R,84.60
125.729011,U,108.80
125.746625,R,84.67
125.762721,L,72.87
125.778730,U,108.88
125.812166,L,70.36
125.795625,R,84.72
125.828451,U,108.97
125.844626,R,84.69
125.861618,L,67.89
125.893547,R,82.17
125.878099,U,106.34
125.911067,L,65.16
