time,deltaX,deltaY,squal,shutter
22.870491,0,0,3,255
22.895052,0,0,1,255
22.915175,0,0,3,255
22.939684,0,0,2,255
22.959753,0,0,2,255
22.991026,0,0,2,255
23.011211,0,0,0,255
23.035817,0,0,1,255
23.055910,0,0,1,255
23.080526,0,0,2,255
23.100698,0,0,2,255
23.124644,0,0,4,255
23.144780,0,0,1,255
23.169396,0,0,2,255
23.189562,0,0,2,255
23.214110,0,0,2,255
23.234218,0,0,2,255
23.266737,0,0,1,255
23.286936,0,0,3,255
23.312171,0,0,2,255
23.332268,0,0,2,255
23.357468,0,0,0,255
23.377556,0,0,1,255
23.402700,0,0,2,255
23.422750,0,0,2,255
23.448043,0,0,2,255
23.468134,0,0,2,255
23.499314,0,0,2,255
23.519393,0,0,2,255
23.543979,0,0,1,255
23.564126,0,0,2,255
23.588632,0,0,2,255
23.608713,0,0,4,255
23.634111,0,0,1,255
23.654291,0,0,1,255
23.679490,0,0,1,255
23.699632,0,0,0,255
23.724230,0,0,5,255
23.761813,0,0,2,255
23.788454,0,0,2,255
23.808566,0,0,1,255
23.833144,0,0,2,255
23.853389,0,0,1,255
23.877940,0,0,1,255
23.898028,0,0,2,255
23.922570,0,0,1,255
23.942672,0,0,2,255
23.967830,0,0,2,255
23.987894,0,0,1,255
24.019738,0,0,4,255
24.039919,0,0,3,255
24.064593,0,0,3,255
24.084675,0,0,1,255
24.121351,0,0,2,255
24.141473,0,0,1,255
24.166176,0,0,1,255
24.186219,0,0,2,255
24.216600,0,0,0,255
24.236703,0,0,2,255
24.268559,0,0,2,255
24.288624,0,0,1,255
24.313178,0,0,2,255
24.333240,0,0,1,255
24.357755,0,0,2,255
24.377860,0,0,2,255
24.403077,0,0,1,255
24.423191,0,0,1,255
24.448390,0,0,1,255
24.468531,0,0,3,255
24.493121,0,0,1,255
24.513679,0,0,1,255
24.544531,0,0,0,255
24.564686,0,0,2,255
24.589904,0,0,0,255
24.610044,0,0,2,255
24.635201,0,0,2,255
24.655265,0,0,2,255
24.680452,0,0,1,255
24.700583,0,0,2,255
24.725115,0,0,2,255
24.751876,0,0,2,255
24.776518,0,0,0,255
24.796625,0,0,1,255
24.821794,0,0,3,255
24.841863,0,0,1,255
24.866435,0,0,1,255
24.886610,0,0,2,255
24.911962,0,0,2,255
24.932049,0,0,2,255
24.956592,0,0,1,255
24.976704,0,0,2,255
25.007884,0,0,0,255
