time,type,distance
90.868368,R,129.79
90.895444,U,116.71
90.917359,R,129.86
90.938592,L,128.74
90.945163,U,116.55
90.988144,L,128.81
90.966354,R,129.81
90.994887,U,116.57
91.015348,R,129.83
91.037672,L,128.72
91.064332,R,129.93
91.044613,U,116.45
91.087200,L,128.67
91.113327,R,129.98
91.094330,U,116.54
91.136722,L,128.75
91.162244,R,127.35
91.144049,U,116.61
91.186253,L,128.94
91.211236,R,127.42
91.193770,U,116.54
91.235814,L,128.81
91.243490,U,116.54
91.285410,L,131.35
91.260230,R,127.32
91.309147,R,124.92
91.293165,U,114.14
91.334939,L,131.26
91.342882,U,114.07
91.384462,L,131.36
91.358142,R,124.99
91.392599,U,114.03
91.433993,L,131.35
91.407138,R,124.94
91.442318,U,114.01
91.456129,R,125.02
91.483600,L,133.77
91.505116,R,124.90
91.492038,U,113.95
91.533125,L,133.96
91.554106,R,124.90
91.541759,U,113.91
91.582658,L,133.80
91.591476,U,114.07
91.632184,L,133.87
91.603031,R,122.48
91.652021,R,122.40
91.641196,U,114.03
91.681789,L,136.53
91.690983,U,116.54
91.701017,R,122.34
91.731313,L,136.39
91.750009,R,122.38
91.740699,U,116.54
91.780846,L,136.31
91.790417,U,116.55
91.799005,R,122.31
91.830446,L,138.88
91.847991,R,122.38
91.840139,U,116.54
91.880044,L,141.39
91.896981,R,122.38
91.889860,U,116.54
91.932583,L,245.55
91.945901,R,119.87
91.939582,U,116.45
92.031633,L,245.78
91.994888,R,119.87
91.989301,U,116.52
92.031631,L,245.69
92.043882,R,119.84
92.039049,U,116.49
92.081158,L,245.62
92.088766,U,116.55
92.092879,R,119.98
92.130679,L,245.69
92.138515,U,116.43
92.143104,R,162.66
92.180206,L,245.65
92.190855,R,119.87
92.188230,U,116.54
92.229732,L,245.58
92.239776,R,117.37
92.237948,U,116.61
92.278521,L,220.13
92.288769,R,117.35
92.287693,U,116.45
92.328782,L,245.62
92.337759,R,117.35
92.337409,U,116.54
92.377499,L,217.69
92.386752,R,117.45
92.387126,U,116.55
92.426950,L,215.21
92.435742,R,117.25
92.436552,U,106.32
92.476479,L,215.15
92.484734,R,117.25
92.485899,U,93.59
92.526041,L,215.24
92.533752,R,117.33
92.536284,U,116.54
92.575491,L,212.61
92.582747,R,117.35
92.585638,U,103.78
92.625021,L,212.58
92.631732,R,117.35
92.635728,U,116.62
92.674548,L,212.63
92.680723,R,117.35
92.685084,U,103.87
92.724006,L,210.02
92.731023,R,162.62
92.734726,U,101.24
92.773533,L,209.99
92.778705,R,117.35
92.784372,U,98.67
92.822984,L,207.47
92.827627,R,114.77
92.834093,U,98.77
92.872509,L,207.67
92.876621,R,114.76
92.883809,U,98.69
92.921965,L,205.08
92.925541,R,112.36
92.933456,U,96.15
92.971489,L,204.94
92.974609,R,114.90
92.983176,U,96.06
93.020942,L,202.51
93.025065,R,165.09
93.032898,U,96.25
93.070399,L,199.86
93.072382,R,107.33
93.082541,U,93.68
93.119923,L,199.91
93.121382,R,107.27
93.132263,U,93.73
93.169378,L,197.37
93.170381,R,107.10
93.181980,U,93.61
93.218909,L,197.34
93.219369,R,107.33
93.231701,U,93.57
93.266087,L,116.05
93.268368,R,107.38
93.281353,U,91.01
93.315614,L,116.00
93.317363,R,107.33
93.331077,U,91.05
93.365068,L,113.55
93.366365,R,107.21
93.380799,U,91.07
93.414530,L,110.94
93.415430,R,109.83
93.430595,U,93.57
93.463985,L,108.59
93.464431,R,109.83
93.480316,U,93.69
93.513510,L,108.48
93.513361,R,107.22
93.530036,U,93.61
93.563039,L,108.48
93.562356,R,107.22
93.579834,U,96.01
93.612494,L,105.94
93.611354,R,107.21
93.629550,U,96.15
93.662021,L,105.93
93.660352,R,107.17
93.679268,U,96.16
93.711476,L,103.39
93.709419,R,109.78
93.728990,U,96.06
93.761001,L,103.32
93.758410,R,109.85
93.778781,U,98.69
93.810522,L,103.40
93.807436,R,109.80
93.860045,L,103.39
93.856429,R,109.83
93.828509,U,98.62
93.878675,U,113.88
93.909493,L,100.83
93.905432,R,109.66
93.959017,L,100.85
93.954424,R,109.80
93.928471,U,116.61
94.003415,R,109.83
93.978116,U,113.88
94.008469,L,98.39
94.027909,U,116.47
94.057988,L,98.31
94.052489,R,112.27
94.107510,L,98.31
94.101486,R,112.32
94.077629,U,116.64
94.127280,U,113.88
94.156959,L,95.77
94.150559,R,114.96
94.176998,U,114.01
94.206484,L,95.77
94.199630,R,117.26
94.226724,U,114.15
94.248917,R,127.37
94.305677,L,100.86
94.297769,R,122.41
94.276442,U,113.98
94.305607,L,98.43
94.326161,U,114.00
94.346770,R,122.34
94.354979,L,93.24
94.404209,L,83.03
94.395764,R,122.40
94.375883,U,114.03
94.453440,L,72.89
94.444831,R,124.92
94.425603,U,113.98
94.475248,U,111.44
94.502744,L,65.27
94.493904,R,127.48
94.524966,U,111.47
94.551972,L,55.11
94.542897,R,127.32
94.574691,U,111.34
94.591893,R,127.35
94.602085,L,75.32
94.624411,U,111.46
94.650577,L,39.87
94.640889,R,127.34
94.674139,U,111.59
94.689885,R,127.53
94.702012,L,105.98
94.738909,R,127.42
94.723860,U,111.39
94.751533,L,105.82
94.773577,U,111.37
94.787907,R,127.32
94.801054,L,105.89
94.836900,R,127.42
94.823301,U,111.35
94.850501,L,103.47
94.873095,U,113.93
94.900023,L,103.34
94.885898,R,127.49
94.949570,L,103.39
94.934819,R,124.92
