time,type,distance
118.050756,R,59.55
118.050130,U,62.88
118.100117,R,72.11
118.099852,U,63.00
118.110446,L,154.35
118.160113,L,159.31
118.149475,R,84.69
118.149495,U,60.53
118.198910,R,99.71
118.198920,U,50.22
118.209933,L,169.50
118.248050,R,104.72
118.249008,U,62.97
118.311711,L,263.57
118.296899,R,99.76
118.298731,U,62.90
118.311713,L,263.63
118.361308,L,265.99
118.345753,R,94.70
118.348524,U,65.54
118.394750,R,94.61
118.398247,U,65.56
118.409440,L,217.87
118.458960,L,217.75
118.443673,R,92.15
118.447925,U,62.81
118.508443,L,215.31
118.492669,R,92.10
118.497569,U,60.43
118.541587,R,89.67
118.546921,U,47.68
118.557976,L,215.10
118.605149,L,133.89
118.590587,R,89.84
118.596566,U,45.12
118.639513,R,87.16
118.646292,U,45.10
118.654604,L,131.45
118.688504,R,87.21
118.696088,U,47.69
118.704130,L,131.29
118.737430,R,84.81
118.745806,U,47.69
118.753586,L,128.88
118.786425,R,84.57
118.795971,U,63.02
118.803115,L,128.93
118.835420,R,84.59
118.850362,L,50.04
118.845696,U,62.92
118.902100,L,126.28
118.884413,R,84.57
118.895413,U,63.02
118.933405,R,84.57
118.945134,U,62.97
118.949501,L,52.69
119.001088,L,123.74
118.982393,R,84.62
118.994856,U,62.95
119.050544,L,121.17
119.031458,R,87.14
119.044575,U,62.99
119.080528,R,89.60
119.098239,L,57.66
119.094325,U,62.90
119.129597,R,92.17
119.148211,L,72.92
119.178813,R,99.78
119.144045,U,63.07
119.193769,U,62.87
119.197811,L,75.50
119.247411,L,78.00
119.227813,R,99.67
119.243513,U,62.99
119.297017,L,80.51
119.276884,R,102.18
119.293235,U,62.99
119.326025,R,107.26
119.346545,L,80.53
119.342961,U,62.88
119.397250,L,121.20
119.375098,R,109.75
119.392681,U,62.99
119.424168,R,112.34
119.445747,L,85.61
119.442405,U,62.88
119.495350,L,88.15
119.473237,R,114.93
119.492049,U,60.43
119.520559,R,57.01
119.541774,U,60.38
119.544880,L,88.25
119.571228,R,114.84
119.594403,L,88.15
119.591496,U,60.26
119.620229,R,114.96
119.642536,L,39.87
119.641215,U,60.32
119.669151,R,112.23
119.692066,L,39.76
119.718144,R,112.34
119.690939,U,60.39
119.741666,L,42.35
119.740664,U,60.29
119.791344,L,47.50
119.767075,R,109.90
119.790385,U,60.43
119.842053,L,88.16
119.816072,R,109.75
119.840105,U,60.43
119.864997,R,107.27
119.890555,L,52.57
119.889828,U,60.34
119.940162,L,55.12
119.913993,R,107.45
119.939474,U,57.89
119.962992,R,107.27
119.989761,L,57.65
120.012056,R,109.83
119.989201,U,57.78
120.039363,L,60.20
120.038952,U,57.77
120.061053,R,109.92
120.088968,L,62.74
120.110045,R,109.83
120.088676,U,57.94
120.138576,L,65.16
120.159037,R,109.83
120.138389,U,57.87
120.188175,L,67.77
120.188036,U,55.31
120.208110,R,112.23
120.237778,L,70.28
120.257105,R,112.36
120.237757,U,55.31
120.287451,L,75.34
120.287483,U,55.31
120.337049,L,77.97
120.355173,R,114.84
120.337054,U,50.23
120.386654,L,80.42
120.386696,U,47.68
120.404170,R,114.79
120.436329,L,85.48
120.453169,R,114.88
120.436342,U,45.12
120.485930,L,88.08
120.485917,U,40.04
120.502242,R,117.40
120.535602,L,93.21
120.551239,R,117.37
120.535646,U,40.19
120.585204,L,95.70
120.600234,R,117.37
120.585880,U,57.87
120.634656,L,93.17
120.634912,U,34.06
120.649305,R,119.77
120.684182,L,93.14
120.698224,R,117.37
120.684781,U,23.83
120.733637,L,90.63
120.735517,U,42.49
120.783163,L,90.70
120.747221,R,117.47
120.785163,U,40.04
120.796289,R,119.80
120.832693,L,90.58
120.835475,U,60.43
120.845287,R,119.75
120.882220,L,90.60
120.891565,R,26.01
120.885196,U,60.43
120.931751,L,90.60
120.941176,R,31.04
120.934918,U,60.43
120.981198,L,88.04
120.990417,R,39.43
120.984717,U,62.97
121.030725,L,88.06
121.039634,R,47.00
121.034441,U,62.99
121.080250,L,88.09
121.088925,R,57.06
121.084091,U,60.32
121.129776,L,88.08
121.138067,R,62.05
121.133735,U,57.87
121.179229,L,85.57
