time,type,distance,
162.834578,L,72.82,FALSE
162.83496,R,82.17,FALSE
162.850509,U,80.92,FALSE
162.884106,L,72.92,FALSE
162.883953,R,82.13,FALSE
162.900226,U,80.84,FALSE
162.933635,L,72.96,FALSE
162.932875,R,79.54,FALSE
162.949873,U,78.3,FALSE
162.983163,L,72.9,FALSE
162.981867,R,79.57,FALSE
163.032619,L,70.38,FALSE
163.03093,R,82.17,FALSE
162.999597,U,78.19,FALSE
163.049319,U,78.18,FALSE
163.08215,L,70.36,FALSE
163.079925,R,82.03,FALSE
163.09904,U,78.21,FALSE
163.131681,L,70.36,FALSE
163.128991,R,84.59,FALSE
163.177979,R,84.69,FALSE
163.148689,U,75.67,FALSE
163.181216,L,70.43,FALSE
163.198407,U,75.76,FALSE
163.230744,L,70.36,FALSE
163.226972,R,84.74,FALSE
163.280276,L,70.36,FALSE
163.275958,R,84.59,FALSE
163.248125,U,75.81,FALSE
163.297798,U,73.06,FALSE
163.329807,L,70.36,FALSE
163.324951,R,84.55,FALSE
163.34751,U,73.2,FALSE
163.379189,L,65.28,FALSE
163.373944,R,84.71,FALSE
163.397228,U,73.18,FALSE
163.428423,L,55.11,FALSE
163.422939,R,84.64,FALSE
163.471928,R,84.71,FALSE
163.446945,U,73.11,FALSE
163.477736,L,47.54,TRUE
163.496663,U,73.13,FALSE
163.527045,L,39.87,TRUE
163.520925,R,84.57,FALSE
163.577529,L,72.87,FALSE
163.569842,R,82.22,FALSE
163.546415,U,73.28,FALSE
163.618832,R,82.17,FALSE
163.596056,U,70.54,FALSE
163.627063,L,72.8,FALSE
163.645776,U,70.54,FALSE
163.676592,L,72.9,FALSE
163.667828,R,82.1,FALSE
163.695494,U,70.62,FALSE
163.72612,L,72.9,FALSE
163.716823,R,82.06,FALSE
163.745221,U,70.54,FALSE
163.765811,R,82.1,FALSE
163.775652,L,72.77,FALSE
163.794938,U,70.62,FALSE
163.825177,L,72.92,FALSE
163.814807,R,82.06,FALSE
163.844661,U,70.64,FALSE
163.863804,R,82.15,FALSE
163.874701,L,72.9,FALSE
163.912786,R,82.17,FALSE
163.894386,U,70.54,FALSE
163.924232,L,72.8,FALSE
163.944102,U,70.64,FALSE
163.961782,R,81.98,FALSE
163.973685,L,70.28,FALSE
164.010696,R,79.61,FALSE
163.993829,U,70.5,FALSE
164.023213,L,70.38,FALSE
164.059686,R,79.66,FALSE
164.043623,U,73.15,FALSE
164.072813,L,72.8,FALSE
164.09327,U,70.61,FALSE
164.122337,L,72.9,FALSE
164.108677,R,79.57,FALSE
164.171864,L,72.92,FALSE
164.157661,R,79.64,FALSE
164.142987,U,70.54,FALSE
164.192784,U,73.22,FALSE
164.221391,L,72.85,FALSE
164.255642,R,79.71,FALSE
164.242425,U,70.64,FALSE
164.270914,L,72.89,FALSE
164.255642,R,79.71,FALSE
164.29222,U,73.18,FALSE
164.304631,R,79.56,FALSE
164.320474,L,72.84,FALSE
164.369998,L,72.9,FALSE
164.353616,R,79.66,FALSE
164.341946,U,73.06,FALSE
164.402607,R,79.63,FALSE
164.391669,U,73.04,FALSE
164.419531,L,72.75,FALSE
164.469056,L,72.92,FALSE
164.451597,R,79.64,FALSE
164.441315,U,70.61,FALSE
164.50059,R,79.66,FALSE
164.491107,U,73.11,FALSE
164.518583,L,72.96,FALSE
164.540824,U,73.13,FALSE
164.568107,L,72.9,FALSE
164.549583,R,79.75,FALSE
164.617633,L,72.89,FALSE
164.59857,R,79.64,FALSE
164.590545,U,73.08,FALSE
164.647561,R,79.64,FALSE
164.640266,U,73.16,FALSE
164.667161,L,72.8,FALSE
164.689978,U,73.16,FALSE
164.716684,L,72.9,FALSE
164.696552,R,79.71,FALSE
164.7397,U,73.08,FALSE
164.745537,R,79.71,FALSE
164.766215,L,72.94,FALSE
164.794526,R,79.66,FALSE
164.789417,U,73.16,FALSE
164.815741,L,72.8,FALSE
164.843519,R,79.68,FALSE
164.839137,U,73.13,FALSE
164.865489,L,80.44,FALSE
164.890953,R,26.01,TRUE
164.88893,U,75.62,FALSE
164.914796,L,72.8,FALSE
164.941804,R,79.66,FALSE
164.938646,U,75.72,FALSE
164.964327,L,72.84,FALSE
165.013928,L,75.44,FALSE
164.990722,R,77.14,FALSE
164.988372,U,75.62,FALSE
165.039203,R,59.53,FALSE
165.038171,U,78.16,FALSE
165.063454,L,75.53,FALSE
165.088557,R,72.09,FALSE
165.087895,U,78.14,FALSE
165.112982,L,75.36,FALSE
165.137693,R,77.14,FALSE
165.137613,U,78.28,FALSE
165.162508,L,75.34,FALSE
165.186682,R,77.03,FALSE
165.187256,U,75.74,FALSE
165.212039,L,75.53,FALSE
165.235699,R,77.12,FALSE
165.236606,U,62.97,FALSE
165.261558,L,75.39,FALSE
165.284689,R,77.09,FALSE
165.285953,U,50.2,FALSE
165.311112,L,75.32,FALSE
165.360638,L,75.44,FALSE
165.333678,R,77.09,FALSE
165.336484,U,78.23,FALSE
165.382665,R,77.05,FALSE
165.386201,U,78.3,FALSE
165.41017,L,75.53,FALSE
165.431652,R,77.07,FALSE
165.435921,U,78.26,FALSE
165.459698,L,75.38,FALSE
165.50922,L,75.43,FALSE
165.480641,R,77.21,FALSE
165.485667,U,78.28,FALSE
165.529627,R,77.03,FALSE
165.535463,U,80.77,FALSE
165.558751,L,75.38,FALSE
165.578613,R,77.14,FALSE
165.58511,U,78.35,FALSE
165.608279,L,75.39,FALSE
165.627532,R,74.7,FALSE
165.63483,U,78.28,FALSE
165.707363,L,75.48,FALSE
165.67659,R,77.12,FALSE
165.684625,U,80.84,FALSE
165.707365,L,75.57,FALSE
165.725653,R,79.64,FALSE
165.734272,U,78.28,FALSE
165.756895,L,75.32,FALSE
165.806422,L,75.46,FALSE
165.774355,R,69.64,FALSE
165.78399,U,78.28,FALSE
165.823777,R,84.62,FALSE
165.833636,U,75.76,FALSE
165.855953,L,75.34,FALSE
165.872762,R,84.59,FALSE
165.905478,L,75.39,FALSE
165.883364,U,75.84,FALSE
165.955006,L,75.44,FALSE
165.921849,R,87.28,FALSE
165.933083,U,75.77,FALSE
165.971053,R,94.7,FALSE
165.982807,U,75.72,FALSE
166.004536,L,75.43,FALSE
166.020035,R,94.73,FALSE
166.05406,L,75.43,FALSE
166.032533,U,75.62,FALSE
166.068806,R,87.13,FALSE
166.082253,U,75.65,FALSE
166.103592,L,75.32,FALSE
166.117792,R,87.18,FALSE
166.153117,L,75.41,FALSE
166.166704,R,84.67,FALSE
166.131973,U,75.83,FALSE
166.181691,U,75.62,FALSE
166.202649,L,75.55,FALSE
166.215547,R,79.66,FALSE
166.231338,U,73.18,FALSE
166.252175,L,75.43,FALSE
166.264462,R,77.12,FALSE
166.28106,U,73.18,FALSE
166.301702,L,75.36,FALSE
166.313453,R,77.1,FALSE
166.35123,L,75.48,FALSE
166.362442,R,77.22,FALSE
166.330813,U,73.25,FALSE
166.400751,L,75.43,FALSE
166.38053,U,73.04,FALSE
166.411501,R,79.73,FALSE
166.430247,U,73.13,FALSE
166.450283,L,75.34,FALSE
166.460488,R,79.64,FALSE
166.499808,L,75.44,FALSE
166.509548,R,82.17,FALSE
166.479968,U,73.25,FALSE
166.529616,U,70.57,FALSE
166.549341,L,75.36,FALSE
166.558539,R,82.17,FALSE
166.579326,U,70.64,FALSE
166.598796,L,72.82,FALSE
166.605856,R,23.5,TRUE
166.629052,U,70.5,FALSE
166.648324,L,72.85,FALSE
166.655185,R,25.9,TRUE
166.678766,U,70.59,FALSE
166.697852,L,72.84,FALSE
166.704391,R,33.56,TRUE
166.728486,U,70.78,FALSE
166.747379,L,72.84,FALSE
166.753692,R,44.5,TRUE
166.778203,U,70.54,FALSE
166.796907,L,72.97,FALSE
166.802972,R,54.48,FALSE
166.827918,U,70.64,FALSE
166.846438,L,72.8,FALSE
166.852184,R,62.16,FALSE
166.895892,L,70.36,FALSE
166.901464,R,72.11,FALSE
166.877639,U,70.57,FALSE
166.927356,U,70.57,FALSE
166.945421,L,70.47,FALSE
166.950674,R,79.66,FALSE
166.977079,U,70.47,FALSE
166.994976,L,70.26,FALSE
166.999811,R,84.69,FALSE
167.044431,L,67.82,FALSE
167.048798,R,84.67,FALSE
167.026796,U,70.76,FALSE
167.076514,U,70.57,FALSE
167.093962,L,67.77,FALSE
167.097861,R,87.11,FALSE
167.126227,U,70.62,FALSE
167.14349,L,67.7,FALSE
167.146845,R,87.2,FALSE
167.175951,U,70.5,FALSE
167.193014,L,67.77,FALSE
167.195834,R,87.2,FALSE
167.22567,U,70.5,FALSE
167.242691,L,72.82,FALSE
167.244773,R,84.67,FALSE
167.27546,U,73.25,FALSE
167.292298,L,75.48,FALSE
167.293762,R,84.64,FALSE
167.341895,L,77.99,FALSE
167.342753,R,84.67,FALSE
167.325181,U,73.04,FALSE
167.391574,L,83.03,FALSE
167.391672,R,82.17,FALSE
167.374899,U,73.04,FALSE
167.424614,U,73.06,FALSE
167.4411,L,83.05,FALSE
167.440598,R,79.52,FALSE
167.490704,L,85.61,FALSE
167.489585,R,79.64,FALSE
167.474329,U,73.3,FALSE
167.524045,U,73.06,FALSE
167.538584,R,79.57,FALSE
167.540159,L,83.15,FALSE
167.573758,U,73.16,FALSE
167.589608,L,80.53,FALSE
167.587576,R,79.57,FALSE
167.639061,L,77.99,FALSE
167.636716,R,84.69,FALSE
167.623477,U,73.06,FALSE
167.688591,L,77.97,FALSE
167.685711,R,84.67,FALSE
167.673195,U,73.06,FALSE
167.722909,U,73.08,FALSE
167.738043,L,75.39,FALSE
167.734735,R,84.76,FALSE
167.7875,L,72.9,FALSE
167.783827,R,87.2,FALSE
167.772627,U,73.06,FALSE
167.837028,L,72.9,FALSE
167.832894,R,89.72,FALSE
167.822343,U,73.11,FALSE
167.87206,U,73.13,FALSE
167.886559,L,72.89,FALSE
167.881886,R,89.72,FALSE
167.936156,L,75.44,FALSE
167.930808,R,87.2,FALSE
167.921781,U,73.3,FALSE
167.9715,U,73.06,FALSE
167.985758,L,77.99,FALSE
167.979731,R,84.62,FALSE
168.035285,L,77.99,FALSE
168.028649,R,82.17,FALSE
168.021218,U,73.06,FALSE
168.077571,R,79.66,FALSE
168.070933,U,73.04,FALSE
168.083712,L,39.83,TRUE
168.133457,L,47.49,TRUE
168.12649,R,77.16,FALSE
168.120651,U,73.06,FALSE
168.18291,L,44.95,TRUE
168.175485,R,77.16,FALSE
168.170364,U,73.08,FALSE
168.233321,L,75.41,FALSE
168.224484,R,77.07,FALSE
168.220154,U,75.7,FALSE
168.28285,L,75.44,FALSE
168.273546,R,79.66,FALSE
168.269872,U,75.62,FALSE
168.32138,R,39.43,TRUE
168.319594,U,75.57,FALSE
168.332381,L,75.38,FALSE
168.37074,R,52,FALSE
168.369308,U,75.72,FALSE
168.381908,L,75.43,FALSE
168.420099,R,64.52,FALSE
168.419026,U,75.74,FALSE
168.431434,L,75.51,FALSE
168.480956,L,75.38,FALSE
168.469382,R,74.63,FALSE
168.468822,U,78.16,FALSE
168.518527,R,79.56,FALSE
168.51854,U,78.3,FALSE
168.530412,L,72.8,FALSE
168.580011,L,75.5,FALSE
168.567453,R,77.03,FALSE
168.56811,U,73.18,FALSE
168.629536,L,75.44,FALSE
168.616449,R,77.02,FALSE
168.617465,U,60.55,FALSE
168.665443,R,77.09,FALSE
168.666813,U,47.68,TRUE
168.679067,L,75.32,FALSE
168.72859,L,75.43,FALSE
168.714444,R,77.03,FALSE
168.717349,U,75.81,FALSE
168.763441,R,77.05,FALSE
168.767145,U,78.12,FALSE
168.778122,L,75.55,FALSE
168.812431,R,77.14,FALSE
168.827574,L,72.9,FALSE
168.816788,U,75.83,FALSE
168.861429,R,77.05,FALSE
168.876805,L,62.71,FALSE
168.866576,U,78.33,FALSE
168.910498,R,79.57,FALSE
168.916292,U,78.3,FALSE
168.926113,L,55.02,FALSE
168.959492,R,79.75,FALSE
168.966013,U,78.28,FALSE
168.976154,L,72.96,FALSE
169.025678,L,72.9,FALSE
169.008487,R,79.61,FALSE
169.015731,U,78.28,FALSE
169.075208,L,72.9,FALSE
169.057481,R,79.57,FALSE
169.065451,U,78.3,FALSE
169.10648,R,79.66,FALSE
169.115171,U,78.3,FALSE
169.124742,L,72.82,FALSE
169.155466,R,79.68,FALSE
169.174264,L,72.9,FALSE
169.164898,U,78.18,FALSE
169.204465,R,79.56,FALSE
169.223791,L,72.9,FALSE
169.214618,U,78.24,FALSE
169.253458,R,79.57,FALSE
169.27332,L,72.84,FALSE
169.264335,U,78.35,FALSE
169.302454,R,79.73,FALSE
169.314052,U,78.28,FALSE
169.322847,L,72.85,FALSE
169.351452,R,79.56,FALSE
169.363774,U,78.28,FALSE
169.372373,L,72.92,FALSE
169.400446,R,79.61,FALSE
169.413491,U,78.28,FALSE
169.421827,L,70.31,FALSE
169.471427,L,72.9,FALSE
169.449443,R,79.73,FALSE
169.463207,U,78.28,FALSE
169.520956,L,72.87,FALSE
169.498437,R,79.56,FALSE
169.512998,U,80.84,FALSE
169.547432,R,79.61,FALSE
169.570483,L,72.9,FALSE
169.562723,U,80.75,FALSE
169.620011,L,72.9,FALSE
169.596453,R,79.64,FALSE
169.612368,U,78.28,FALSE
169.669538,L,72.9,FALSE
169.645448,R,79.63,FALSE
169.662088,U,78.31,FALSE
169.694441,R,79.56,FALSE
169.719064,L,72.9,FALSE
169.743433,R,79.66,FALSE
169.711882,U,80.94,FALSE
169.768592,L,72.89,FALSE
169.761607,U,80.82,FALSE
169.792431,R,79.59,FALSE
169.811348,U,80.84,FALSE
169.818193,L,75.57,FALSE
169.841427,R,79.64,FALSE
169.867716,L,75.43,FALSE
169.861071,U,80.72,FALSE
169.917245,L,75.44,FALSE
169.890426,R,79.56,FALSE
169.910789,U,80.84,FALSE
169.939421,R,79.56,FALSE
169.966774,L,75.38,FALSE
169.960509,U,80.89,FALSE
169.988415,R,79.57,FALSE
170.015346,L,42.41,TRUE
170.01023,U,80.72,FALSE
170.065903,L,77.99,FALSE
170.03741,R,79.63,FALSE
170.059975,U,80.8,FALSE
170.086408,R,79.68,FALSE
170.115357,L,75.43,FALSE
170.135394,R,79.64,FALSE
170.109771,U,83.46,FALSE
170.164886,L,75.44,FALSE
170.159491,U,83.29,FALSE
170.184388,R,79.68,FALSE
170.209236,U,83.38,FALSE
170.214415,L,75.5,FALSE
170.233383,R,79.63,FALSE
170.263941,L,75.44,FALSE
170.282379,R,79.66,FALSE
170.258988,U,83.26,FALSE
170.31347,L,75.44,FALSE
170.308636,U,80.75,FALSE
170.362998,L,75.43,FALSE
170.331378,R,79.52,FALSE
170.358361,U,80.8,FALSE
170.380372,R,79.56,FALSE
170.412457,L,72.97,FALSE
170.40808,U,80.87,FALSE
170.428422,R,46.88,TRUE
170.461907,L,70.35,FALSE
170.457806,U,80.73,FALSE
170.511434,L,70.35,FALSE
170.478437,R,82.29,FALSE
170.507523,U,80.89,FALSE
170.52692,R,64.47,FALSE
170.560963,L,70.36,FALSE
170.576425,R,82.13,FALSE
170.557246,U,80.72,FALSE
170.610491,L,70.38,FALSE
170.606968,U,80.72,FALSE
170.625423,R,82.27,FALSE
170.660022,L,70.33,FALSE
170.67444,R,82.18,FALSE
170.65669,U,80.84,FALSE
170.70955,L,70.36,FALSE
170.723435,R,82.17,FALSE
170.70641,U,80.73,FALSE
170.759005,L,67.82,FALSE
170.756127,U,80.78,FALSE
170.772433,R,82.06,FALSE
170.807727,L,39.78,TRUE
170.821352,R,79.66,FALSE
170.805847,U,80.87,FALSE
170.855568,U,80.73,FALSE
170.85806,L,67.84,FALSE
170.870347,R,79.64,FALSE
170.906921,L,44.95,TRUE
170.905288,U,80.72,FALSE
170.919489,R,84.57,FALSE
170.957109,L,67.82,FALSE
170.954935,U,78.16,FALSE
170.968482,R,84.66,FALSE
171.006122,L,50.03,FALSE
171.017617,R,89.72,FALSE
171.004658,U,78.16,FALSE
171.055358,L,39.85,TRUE
171.066608,R,89.72,FALSE
171.054375,U,78.21,FALSE
171.10496,L,42.42,TRUE
171.104095,U,78.18,FALSE
171.115677,R,92.12,FALSE
171.154558,L,44.95,TRUE
171.164742,R,94.73,FALSE
171.153819,U,78.18,FALSE
171.204231,L,49.96,TRUE
171.203539,U,78.21,FALSE
171.21381,R,97.29,FALSE
171.253832,L,52.67,FALSE
171.262656,R,92.21,FALSE
171.253263,U,78.24,FALSE
171.303432,L,55.12,FALSE
171.302911,U,75.62,FALSE
171.311656,R,92.19,FALSE
171.353029,L,57.66,FALSE
171.352636,U,75.62,FALSE
171.360673,R,92.33,FALSE
171.402849,L,67.81,FALSE
171.408863,R,64.58,FALSE
171.402355,U,75.64,FALSE
171.4523,L,65.28,FALSE
171.458293,R,79.64,FALSE
171.452076,U,75.62,FALSE
171.501902,L,67.81,FALSE
171.501797,U,75.6,FALSE
171.50736,R,82.27,FALSE
171.551426,L,67.82,FALSE
171.556348,R,82.17,FALSE
171.551518,U,75.58,FALSE
171.600954,L,67.72,FALSE
171.605345,R,82.17,FALSE
171.601163,U,73.18,FALSE
171.65048,L,67.76,FALSE
171.653103,R,39.43,TRUE
171.650962,U,75.79,FALSE
171.70008,L,70.26,FALSE
171.702416,R,49.49,TRUE
171.700606,U,73.18,FALSE
171.749599,L,70.31,FALSE
171.751775,R,62.05,FALSE
171.750181,U,68.05,FALSE
171.799223,L,72.87,FALSE
171.801066,R,72.06,FALSE
171.799829,U,65.47,FALSE
171.848752,L,72.87,FALSE
171.850349,R,82.17,FALSE
171.84948,U,62.97,FALSE
171.898351,L,75.36,FALSE
171.899346,R,82.17,FALSE
171.89913,U,60.43,FALSE
171.947877,L,75.32,FALSE
171.948294,R,79.66,FALSE
171.948706,U,55.31,FALSE
171.997405,L,75.44,FALSE
171.997292,R,79.56,FALSE
171.998355,U,52.77,FALSE
172.046932,L,75.43,FALSE
172.046286,R,79.54,FALSE
172.047854,U,45.1,TRUE
172.096464,L,75.5,FALSE
172.095281,R,79.68,FALSE
172.097718,U,50.2,FALSE
172.145991,L,75.44,FALSE
172.144276,R,79.57,FALSE
172.14729,U,45.08,TRUE
172.195522,L,75.44,FALSE
172.193273,R,79.54,FALSE
172.196935,U,42.6,TRUE
172.245123,L,77.99,FALSE
172.242193,R,77.12,FALSE
172.246587,U,40.02,TRUE
172.294652,L,77.97,FALSE
172.291191,R,77.05,FALSE
172.297564,U,83.39,FALSE
172.344179,L,77.97,FALSE
172.340182,R,77.05,FALSE
172.346104,U,42.58,TRUE
172.393702,L,77.99,FALSE
172.389178,R,77,FALSE
172.397007,U,83.39,FALSE
172.443302,L,80.53,FALSE
172.438168,R,77.21,FALSE
172.446652,U,80.85,FALSE
172.492905,L,83.08,FALSE
172.487158,R,77.03,FALSE
172.496376,U,80.84,FALSE
172.536075,R,74.6,FALSE
172.543096,L,106.05,FALSE
172.546097,U,80.84,FALSE
172.592692,L,108.45,FALSE
172.585069,R,74.65,FALSE
172.59582,U,80.84,FALSE
172.642291,L,110.99,FALSE
172.634062,R,74.58,FALSE
172.645543,U,80.84,FALSE
172.682912,R,69.54,FALSE
172.691892,L,113.53,FALSE
172.695267,U,80.7,FALSE
172.731903,R,69.5,FALSE
172.741491,L,116.12,FALSE
172.744986,U,80.78,FALSE
172.791165,L,121.17,FALSE
172.780896,R,69.52,FALSE
172.829961,R,72.08,FALSE
172.794709,U,80.87,FALSE
172.842167,L,171.92,FALSE
172.844454,U,80.77,FALSE
172.891767,L,174.56,FALSE
172.879029,R,74.53,FALSE
172.894174,U,80.84,FALSE
172.928022,R,74.53,FALSE
172.941442,L,179.64,FALSE
172.943895,U,80.77,FALSE
172.991045,L,182.17,FALSE
172.977089,R,77.09,FALSE
172.993612,U,80.85,FALSE
173.040647,L,184.72,FALSE
173.026159,R,79.57,FALSE
173.043333,U,80.84,FALSE
173.075153,R,79.64,FALSE
173.090316,L,189.77,FALSE
173.124171,R,79.75,FALSE
173.093058,U,80.78,FALSE
173.139916,L,192.24,FALSE
173.142778,U,80.85,FALSE
173.173093,R,77.05,FALSE
173.189519,L,194.87,FALSE
173.22201,R,74.62,FALSE
173.192502,U,80.89,FALSE
173.239196,L,199.93,FALSE
173.242225,U,80.78,FALSE
173.270935,R,72.18,FALSE
173.288797,L,202.47,FALSE
173.291949,U,80.77,FALSE
173.339794,L,253.34,FALSE
173.319786,R,66.99,FALSE
173.341665,U,80.84,FALSE
173.368704,R,64.45,FALSE
173.388144,L,212.65,FALSE
173.391387,U,80.89,FALSE
173.437744,L,215.21,FALSE
173.417698,R,64.58,FALSE
173.441102,U,80.89,FALSE
173.487272,L,215.21,FALSE
173.466765,R,67.01,FALSE
173.490747,U,78.3,FALSE
173.515755,R,67.03,FALSE
173.536877,L,217.66,FALSE
173.540539,U,80.85,FALSE
173.586475,L,220.3,FALSE
173.564823,R,69.71,FALSE
173.590186,U,78.3,FALSE
173.613745,R,66.99,FALSE
173.63615,L,225.3,FALSE
173.662739,R,67.08,FALSE
173.639912,U,78.18,FALSE
173.683033,L,133.75,FALSE
173.711732,R,67.1,FALSE
173.689629,U,78.3,FALSE
173.732488,L,131.26,FALSE
173.739353,U,78.35,FALSE
173.78194,L,128.81,FALSE
173.760726,R,67.05,FALSE
173.809721,R,67.05,FALSE
173.789146,U,80.92,FALSE
173.831393,L,126.33,FALSE
173.838868,U,80.84,FALSE
173.858716,R,66.99,FALSE
173.880772,L,121.13,FALSE
173.888589,U,80.84,FALSE
173.930223,L,118.65,FALSE
173.907706,R,67.17,FALSE
173.938311,U,80.84,FALSE
173.956701,R,67.03,FALSE
173.979679,L,116.05,FALSE
174.005688,R,67.08,FALSE
173.988033,U,80.82,FALSE
174.029133,L,113.46,FALSE
174.037757,U,80.82,FALSE
174.054611,R,64.56,FALSE
174.078214,L,98.27,FALSE
174.1036,R,64.58,FALSE
174.08748,U,80.72,FALSE
174.127672,L,95.66,FALSE
174.152593,R,64.58,FALSE
174.137199,U,80.82,FALSE
174.177197,L,95.73,FALSE
174.20159,R,64.51,FALSE
174.186919,U,80.85,FALSE
174.226654,L,93.33,FALSE
174.250586,R,64.49,FALSE
174.236567,U,78.28,FALSE
174.276184,L,93.12,FALSE
174.286291,U,78.19,FALSE
174.325635,L,90.7,FALSE
174.299606,R,64.61,FALSE
174.348598,R,64.54,FALSE
174.336012,U,78.45,FALSE
174.375235,L,93.26,FALSE
174.397589,R,64.56,FALSE
174.385731,U,78.33,FALSE
174.424105,L,70.24,FALSE
174.446512,R,62.07,FALSE
174.435452,U,78.28,FALSE
174.474293,L,93.12,FALSE
174.485246,U,80.82,FALSE
174.495508,R,61.98,FALSE
174.523821,L,93.3,FALSE
174.5445,R,62.07,FALSE
174.534969,U,80.84,FALSE
174.57335,L,93.14,FALSE
174.593491,R,62.05,FALSE
174.584689,U,80.82,FALSE
174.622882,L,93.23,FALSE
174.634411,U,80.84,FALSE
174.672408,L,93.23,FALSE
174.642512,R,62,FALSE
174.691506,R,62.07,FALSE
174.68413,U,80.72,FALSE
174.72194,L,93.12,FALSE
174.740426,R,59.55,FALSE
174.73385,U,80.77,FALSE
174.771463,L,93.16,FALSE
174.78942,R,59.5,FALSE
174.783498,U,78.33,FALSE
174.820991,L,93.31,FALSE
174.833212,U,78.24,FALSE
174.838417,R,59.62,FALSE
174.870518,L,93.16,FALSE
174.887413,R,59.55,FALSE
174.882928,U,78.3,FALSE
174.920045,L,93.17,FALSE
174.936193,R,52,FALSE
174.932722,U,80.84,FALSE
174.969601,L,93.26,FALSE
174.985045,R,46.97,TRUE
174.98244,U,80.82,FALSE
175.019125,L,93.14,FALSE
175.033892,R,41.96,TRUE
175.03216,U,80.84,FALSE
175.068654,L,93.17,FALSE
175.083398,R,59.55,FALSE
175.081882,U,80.72,FALSE
175.118187,L,93.4,FALSE
175.131955,R,44.48,TRUE
175.131595,U,80.84,FALSE
175.167713,L,93.24,FALSE
175.181317,R,57.02,FALSE
175.217236,L,93.17,FALSE
175.230384,R,59.55,FALSE
175.231034,U,80.87,FALSE
175.266765,L,93.14,FALSE
175.279375,R,59.56,FALSE
175.280017,U,55.45,FALSE
175.316293,L,93.11,FALSE
175.328368,R,59.55,FALSE
175.329363,U,42.56,TRUE
175.365843,L,93.14,FALSE
175.377363,R,59.55,FALSE
175.380188,U,80.82,FALSE
175.41537,L,93.23,FALSE
175.42636,R,59.5,FALSE
175.42991,U,80.85,FALSE
175.464897,L,93.16,FALSE
175.475426,R,62.07,FALSE
175.479628,U,80.85,FALSE
175.514351,L,90.67,FALSE
175.524423,R,62.16,FALSE
175.52937,U,80.84,FALSE
175.563875,L,90.79,FALSE
175.573417,R,62.07,FALSE
175.579115,U,80.92,FALSE
175.613402,L,90.65,FALSE
175.622413,R,62.04,FALSE
175.628831,U,80.89,FALSE
175.662929,L,90.58,FALSE
175.671484,R,64.59,FALSE
175.678549,U,80.89,FALSE
175.712456,L,90.63,FALSE
175.720479,R,64.73,FALSE
175.728264,U,80.84,FALSE
175.761913,L,88.08,FALSE
175.769471,R,64.58,FALSE
175.777983,U,80.82,FALSE
175.811438,L,88.02,FALSE
175.817567,R,33.58,TRUE
175.827704,U,80.91,FALSE
175.860968,L,88.02,FALSE
175.866729,R,39.42,TRUE
175.87742,U,80.84,FALSE
175.910496,L,88.02,FALSE
175.916016,R,49.49,TRUE
175.927068,U,78.28,FALSE
175.960023,L,88.04,FALSE
175.965296,R,59.55,FALSE
175.976788,U,78.24,FALSE
176.00955,L,88.2,FALSE
176.014364,R,62,FALSE
176.02651,U,78.3,FALSE
176.059078,L,88.04,FALSE
176.063357,R,62.12,FALSE
176.076231,U,78.26,FALSE
176.108605,L,88.08,FALSE
176.112419,R,64.58,FALSE
176.12588,U,75.6,FALSE
176.158127,L,88.13,FALSE
176.161484,R,66.99,FALSE
176.175599,U,75.64,FALSE
176.20766,L,87.99,FALSE
176.210544,R,69.6,FALSE
176.25718,L,88.16,FALSE
176.259614,R,72.13,FALSE
176.22532,U,75.98,FALSE
176.275038,U,75.72,FALSE
176.30671,L,88.04,FALSE
176.308754,R,77.16,FALSE
176.324752,U,75.83,FALSE
176.356237,L,88.01,FALSE
176.357747,R,77.16,FALSE
176.374473,U,75.62,FALSE
176.40576,L,88.02,FALSE
176.40674,R,77.14,FALSE
176.424191,U,75.74,FALSE
176.455288,L,88.02,FALSE
176.455734,R,77.14,FALSE
176.473915,U,75.79,FALSE
176.504888,L,90.6,FALSE
176.504583,R,72.08,FALSE
176.523637,U,75.6,FALSE
176.60386,L,88.15,FALSE
176.602569,R,72.21,FALSE
176.573354,U,75.72,FALSE
176.603861,L,88.16,FALSE
176.602497,R,69.71,FALSE
176.623077,U,75.67,FALSE
176.653389,L,88.13,FALSE
176.651416,R,67.01,FALSE
176.70284,L,85.61,FALSE
176.700333,R,64.58,FALSE
176.672801,U,75.84,FALSE
176.722519,U,75.62,FALSE
176.752368,L,85.59,FALSE
176.749331,R,64.45,FALSE
176.772233,U,75.74,FALSE
176.801891,L,85.61,FALSE
176.798397,R,66.99,FALSE
176.822032,U,78.18,FALSE
176.851346,L,82.94,FALSE
176.847461,R,69.54,FALSE
176.871676,U,75.72,FALSE
176.900867,L,83.08,FALSE
176.896458,R,69.48,FALSE
176.9214,U,75.64,FALSE
176.950393,L,83.07,FALSE
176.945454,R,69.54,FALSE
176.971122,U,75.64,FALSE
176.999703,L,75.44,FALSE
176.994449,R,69.62,FALSE
177.020837,U,75.72,FALSE
177.049011,L,67.79,FALSE
177.043448,R,69.6,FALSE
177.092462,R,69.6,FALSE
177.070584,U,75.65,FALSE
177.098911,L,80.63,FALSE
177.120298,U,75.72,FALSE
177.14851,L,83.08,FALSE
177.141459,R,69.5,FALSE
177.19686,L,42.41,TRUE
177.190449,R,69.6,FALSE
177.170098,U,78.19,FALSE
177.247563,L,83.07,FALSE
177.239443,R,69.6,FALSE
