time,r00,r01,r02,r10,r11,r12,r20,r21,r22
5.836246871948242188e+01,1.357963401824235916e-02,9.966633915901184082e-01,8.048481494188308716e-02,-9.985148310661315918e-01,1.776405423879623413e-02,-5.150432512164115906e-02,-5.276220291852951050e-02,-7.966586947441101074e-02,9.954244494438171387e-01
5.836317443847656250e+01,1.355686783790588379e-02,9.966698288917541504e-01,8.040875941514968872e-02,-9.985262751579284668e-01,1.772058941423892975e-02,-5.129650235176086426e-02,-5.255056172609329224e-02,-7.959483563899993896e-02,9.954411983489990234e-01
5.836376953125000000e+01,1.353774499148130417e-02,9.966752529144287109e-01,8.034456521272659302e-02,-9.985358715057373047e-01,1.768402010202407837e-02,-5.112108960747718811e-02,-5.237194150686264038e-02,-7.953486591577529907e-02,9.954553842544555664e-01
5.836439895629882812e+01,1.351741235703229904e-02,9.966809749603271484e-01,8.027660846710205078e-02,-9.985461235046386719e-01,1.764524169266223907e-02,-5.093536525964736938e-02,-5.218281224370002747e-02,-7.947137206792831421e-02,9.954704046249389648e-01
5.836499404907226562e+01,1.349818427115678787e-02,9.966863989830017090e-01,8.021242171525955200e-02,-9.985556006431579590e-01,1.760861277580261230e-02,-5.075994879007339478e-02,-5.200418457388877869e-02,-7.941139489412307739e-02,9.954844713211059570e-01
5.836560440063476562e+01,1.347853429615497589e-02,9.966920018196105957e-01,8.014629781246185303e-02,-9.985654950141906738e-01,1.757106184959411621e-02,-5.057922005653381348e-02,-5.182015895843505859e-02,-7.934959232807159424e-02,9.954990744590759277e-01
5.836619567871093750e+01,1.345942728221416473e-02,9.966974258422851562e-01,8.008255064487457275e-02,-9.985749721527099609e-01,1.753471605479717255e-02,-5.040498077869415283e-02,-5.164273083209991455e-02,-7.929000258445739746e-02,9.955130815505981445e-01
5.836682891845703125e+01,1.343901269137859344e-02,9.967031478881835938e-01,8.001428097486495972e-02,-9.985849857330322266e-01,1.749586313962936401e-02,-5.021835118532180786e-02,-5.145270377397537231e-02,-7.922617346048355103e-02,9.955279827117919922e-01
5.836740875244140625e+01,1.342024654150009155e-02,9.967083930969238281e-01,7.995171844959259033e-02,-9.985941648483276367e-01,1.746022328734397888e-02,-5.004733800888061523e-02,-5.127857625484466553e-02,-7.916767895221710205e-02,9.955415129661560059e-01
5.836801910400390625e+01,1.339937839657068253e-02,9.967138171195983887e-01,7.988821715116500854e-02,-9.985994696617126465e-01,1.742863655090332031e-02,-4.995417594909667969e-02,-5.118235573172569275e-02,-7.910697162151336670e-02,9.955514073371887207e-01
5.836862182617187500e+01,1.337874308228492737e-02,9.967191219329833984e-01,7.982564717531204224e-02,-9.986046552658081055e-01,1.739745214581489563e-02,-4.986238479614257812e-02,-5.108755081892013550e-02,-7.904715836048126221e-02,9.955610632896423340e-01
5.836923980712890625e+01,1.335764210671186447e-02,9.967245459556579590e-01,7.976172119379043579e-02,-9.986098408699035645e-01,1.736558228731155396e-02,-4.976861178874969482e-02,-5.099069327116012573e-02,-7.898604869842529297e-02,9.955708980560302734e-01
5.840744018554687500e+01,1.091333199292421341e-02,9.968256950378417969e-01,7.886227220296859741e-02,-9.981079101562500000e-01,1.563187316060066223e-02,-5.946532264351844788e-02,-6.050933152437210083e-02,-7.806409895420074463e-02,9.951102137565612793e-01
5.844584274291992188e+01,8.565637283027172089e-03,9.969680309295654297e-01,7.733933627605438232e-02,-9.971144199371337891e-01,1.434961706399917603e-02,-7.454407215118408203e-02,-7.542784512042999268e-02,-7.647764682769775391e-02,9.942141175270080566e-01
5.845998382568359375e+01,6.630133837461471558e-03,9.969792962074279785e-01,7.738384604454040527e-02,-9.967389702796936035e-01,1.281238626688718796e-02,-7.967000454664230347e-02,-8.042082190513610840e-02,-7.660327106714248657e-02,9.938130974769592285e-01
5.847535705566406250e+01,4.808429162949323654e-03,9.969712495803833008e-01,7.762347906827926636e-02,-9.963153600692749023e-01,1.142344251275062561e-02,-8.500174432992935181e-02,-8.563100546598434448e-02,-7.692874222993850708e-02,9.933527112007141113e-01
5.851372146606445312e+01,-6.393929361365735531e-04,9.969404935836791992e-01,7.816262543201446533e-02,-9.958348274230957031e-01,6.491633597761392593e-03,-9.094502776861190796e-02,-9.117417037487030029e-02,-7.789521664381027222e-02,9.927839636802673340e-01
5.855207824707031250e+01,-3.102779155597090721e-03,9.966186285018920898e-01,8.210955560207366943e-02,-9.955505132675170898e-01,4.654619842767715454e-03,-9.411638975143432617e-02,-9.418030083179473877e-02,-8.203622698783874512e-02,9.921697378158569336e-01
5.856620025634765625e+01,-4.382831044495105743e-03,9.964840412139892578e-01,8.366794139146804810e-02,-9.955199956893920898e-01,3.554601222276687622e-03,-9.448420256376266479e-02,-9.444940835237503052e-02,-8.370722085237503052e-02,9.920041561126708984e-01
5.858163070678710938e+01,-5.149156320840120316e-03,9.964516162872314453e-01,8.400991559028625488e-02,-9.955458641052246094e-01,2.800597809255123138e-03,-9.423746913671493530e-02,-9.413835406303405762e-02,-8.412096649408340454e-02,9.919988512992858887e-01
5.861997985839843750e+01,-6.541578099131584167e-03,9.960843920707702637e-01,8.816535770893096924e-02,-9.950780272483825684e-01,2.233915962278842926e-03,-9.907008707523345947e-02,-9.887911379337310791e-02,-8.837947249412536621e-02,9.911671280860900879e-01
5.865834426879882812e+01,-6.773856468498706818e-03,9.957197308540344238e-01,9.217657893896102905e-02,-9.944533705711364746e-01,2.967592328786849976e-03,-1.051370650529861450e-01,-1.049605682492256165e-01,-9.237749874591827393e-02,9.901767373085021973e-01
5.867259979248046875e+01,-6.856783758848905563e-03,9.956530928611755371e-01,9.288763254880905151e-02,-9.943007826805114746e-01,3.094535320997238159e-03,-1.065673455595970154e-01,-1.063915267586708069e-01,-9.308896213769912720e-02,9.899574518203735352e-01
5.868785476684570312e+01,-7.085208781063556671e-03,9.956397414207458496e-01,9.301387518644332886e-02,-9.943327307701110840e-01,2.852527424693107605e-03,-1.062760204076766968e-01,-1.060779318213462830e-01,-9.323972463607788086e-02,9.899768829345703125e-01
5.872628402709960938e+01,-5.392827093601226807e-03,9.954579472541809082e-01,9.505169838666915894e-02,-9.952111840248107910e-01,3.934668377041816711e-03,-9.767103940248489380e-02,-9.760137647390365601e-02,-9.512323886156082153e-02,9.906696677207946777e-01
5.872698211669921875e+01,-5.361949093639850616e-03,9.954545497894287109e-01,9.508861601352691650e-02,-9.952263832092285156e-01,3.954133018851280212e-03,-9.751442819833755493e-02,-9.744714200496673584e-02,-9.515757113695144653e-02,9.906814098358154297e-01
5.877572631835937500e+01,-5.532043054699897766e-03,9.955448508262634277e-01,9.412842243909835815e-02,-9.962131381034851074e-01,2.681071870028972626e-03,-8.690489828586578369e-02,-8.677006512880325317e-02,-9.425273537635803223e-02,9.917599558830261230e-01
5.880177307128906250e+01,-4.623013548552989960e-03,9.955017566680908203e-01,9.463284164667129517e-02,-9.962505102157592773e-01,3.590874373912811279e-03,-8.644357323646545410e-02,-8.639449626207351685e-02,-9.467765688896179199e-02,9.917525649070739746e-01
5.881595230102539062e+01,-4.576147533953189850e-03,9.954443573951721191e-01,9.523537009954452515e-02,-9.961487650871276855e-01,3.801212646067142487e-03,-8.759792149066925049e-02,-8.756083995103836060e-02,-9.526945650577545166e-02,9.915933609008789062e-01
5.885424804687500000e+01,-6.367596331983804703e-03,9.954342246055603027e-01,9.523949027061462402e-02,-9.956839680671691895e-01,2.507415600121021271e-03,-9.277749061584472656e-02,-9.259265661239624023e-02,-9.541919827461242676e-02,9.911219477653503418e-01
5.889265060424804688e+01,-1.083418074995279312e-02,9.949132204055786133e-01,1.001517027616500854e-01,-9.943877458572387695e-01,-1.785447821021080017e-04,-1.057969033718109131e-01,-1.052408516407012939e-01,-1.007358580827713013e-01,9.893314838409423828e-01
5.890679931640625000e+01,-1.211018674075603485e-02,9.947544932365417480e-01,1.015718877315521240e-01,-9.937894940376281738e-01,-7.365448400378227234e-04,-1.112738549709320068e-01,-1.106153577566146851e-01,-1.022886186838150024e-01,9.885854721069335938e-01
5.892220306396484375e+01,-1.343531440943479538e-02,9.946258068084716797e-01,1.026584282517433167e-01,-9.931527376174926758e-01,-1.358686015009880066e-03,-1.168139502406120300e-01,-1.160467192530632019e-01,-1.035249307751655579e-01,9.878336191177368164e-01
5.896054458618164062e+01,-1.823690347373485565e-02,9.944508075714111328e-01,1.036092638969421387e-01,-9.922051429748535156e-01,-5.223827436566352844e-03,-1.245053634047508240e-01,-1.232732385396957397e-01,-1.050722375512123108e-01,9.867944717407226562e-01
5.899893188476562500e+01,-1.790554448962211609e-02,9.944819211959838867e-01,1.033678054809570312e-01,-9.916776418685913086e-01,-4.481236450374126434e-03,-1.286669522523880005e-01,-1.274937689304351807e-01,-1.048113927245140076e-01,9.862856864929199219e-01
5.901307678222656250e+01,-1.755818538367748260e-02,9.945743083953857422e-01,1.025376617908477783e-01,-9.915897846221923828e-01,-4.169446416199207306e-03,-1.293543726205825806e-01,-1.282249689102172852e-01,-1.039465293288230896e-01,9.862829446792602539e-01
5.902847671508789062e+01,-1.735061034560203552e-02,9.946697950363159180e-01,1.016414612531661987e-01,-9.918034076690673828e-01,-4.251138307154178619e-03,-1.277029663324356079e-01,-1.265901923179626465e-01,-1.030240654945373535e-01,9.865906834602355957e-01
5.902917861938476562e+01,-1.734113506972789764e-02,9.946742057800292969e-01,1.016006618738174438e-01,-9.918130636215209961e-01,-4.254756495356559753e-03,-1.276277899742126465e-01,-1.265157610177993774e-01,-1.029820740222930908e-01,9.866046309471130371e-01
5.902979660034179688e+01,-1.733280159533023834e-02,9.946779608726501465e-01,1.015645712614059448e-01,-9.918215870857238770e-01,-4.257999360561370850e-03,-1.275613009929656982e-01,-1.264499425888061523e-01,-1.029449328780174255e-01,9.866169095039367676e-01
5.903042984008789062e+01,-1.732354983687400818e-02,9.946824908256530762e-01,1.015213206410408020e-01,-9.918350577354431152e-01,-4.265275783836841583e-03,-1.274560540914535522e-01,-1.263453066349029541e-01,-1.029003933072090149e-01,9.866347908973693848e-01
5.903104019165039062e+01,-1.731462590396404266e-02,9.946869015693664551e-01,1.014795899391174316e-01,-9.918480515480041504e-01,-4.272292368113994598e-03,-1.273545324802398682e-01,-1.262443363666534424e-01,-1.028574332594871521e-01,9.866523146629333496e-01
5.903165817260742188e+01,-1.730546727776527405e-02,9.946914911270141602e-01,1.014376059174537659e-01,-9.918612241744995117e-01,-4.279162734746932983e-03,-1.272523552179336548e-01,-1.261427402496337891e-01,-1.028141975402832031e-01,9.866699576377868652e-01
5.903226470947265625e+01,-1.729653403162956238e-02,9.946958422660827637e-01,1.013961732387542725e-01,-9.918741583824157715e-01,-4.286038689315319061e-03,-1.271515339612960815e-01,-1.260425001382827759e-01,-1.027715280652046204e-01,9.866872429847717285e-01
5.903289031982421875e+01,-1.728738471865653992e-02,9.947003126144409180e-01,1.013534590601921082e-01,-9.918873310089111328e-01,-4.293179139494895935e-03,-1.270475834608078003e-01,-1.259391456842422485e-01,-1.027275323867797852e-01,9.867048859596252441e-01
5.907111740112304688e+01,-1.586919650435447693e-02,9.948093891143798828e-01,1.005126014351844788e-01,-9.938429594039916992e-01,-4.668928682804107666e-03,-1.107005029916763306e-01,-1.096565797924995422e-01,-1.016504764556884766e-01,9.887584447860717773e-01
5.910944366455078125e+01,-1.327421516180038452e-02,9.956138730049133301e-01,9.261175245046615601e-02,-9.958539605140686035e-01,-4.827645607292652130e-03,-9.083845466375350952e-02,-8.999291807413101196e-02,-9.343359619379043579e-02,9.915501475334167480e-01
5.912372970581054688e+01,-1.375823281705379486e-02,9.958451390266418457e-01,9.001720696687698364e-02,-9.964643120765686035e-01,-6.192887667566537857e-03,-8.378877490758895874e-02,-8.288317173719406128e-02,-9.085171669721603394e-02,9.924094080924987793e-01
5.913916778564453125e+01,-1.392711792141199112e-02,9.960463047027587891e-01,8.773712813854217529e-02,-9.969916343688964844e-01,-7.141919340938329697e-03,-7.717984169721603394e-02,-7.624807953834533691e-02,-8.854807168245315552e-02,9.931493997573852539e-01
5.917746353149414062e+01,-1.689135283231735229e-02,9.968376755714416504e-01,7.764792442321777344e-02,-9.977200627326965332e-01,-1.172945089638233185e-02,-6.646002829074859619e-02,-6.533910334110260010e-02,-7.859349250793457031e-02,9.947631359100341797e-01
5.921583938598632812e+01,-2.238475717604160309e-02,9.967803359031677246e-01,7.699275761842727661e-02,-9.973234534263610840e-01,-1.690232194960117340e-02,-7.113578170537948608e-02,-6.960538774728775024e-02,-7.837904244661331177e-02,9.944908022880554199e-01
5.922998809814453125e+01,-2.425500750541687012e-02,9.967734217643737793e-01,7.651633769273757935e-02,-9.970508217811584473e-01,-1.854504272341728210e-02,-7.447128742933273315e-02,-7.281198352575302124e-02,-7.809697836637496948e-02,9.942835569381713867e-01
5.924541854858398438e+01,-2.563128061592578888e-02,9.967558979988098145e-01,7.629379630088806152e-02,-9.966962933540344238e-01,-1.959680765867233276e-02,-7.881861180067062378e-02,-7.706780731678009033e-02,-7.806196063756942749e-02,9.939651489257812500e-01
5.928377151489257812e+01,-2.990962564945220947e-02,9.973530769348144531e-01,6.627243757247924805e-02,-9.966266155242919922e-01,-2.468717843294143677e-02,-7.826628535985946655e-02,-7.642306387424468994e-02,-6.838979572057723999e-02,9.947270154953002930e-01
5.932213973999023438e+01,-3.234227746725082397e-02,9.979697465896606445e-01,5.486765876412391663e-02,-9.975287914276123047e-01,-2.880475670099258423e-02,-6.408290565013885498e-02,-6.237234547734260559e-02,-5.680465698242187500e-02,9.964351058006286621e-01
5.933642959594726562e+01,-3.391455858945846558e-02,9.981892704963684082e-01,4.968131706118583679e-02,-9.978442788124084473e-01,-3.102444298565387726e-02,-5.783222243189811707e-02,-5.618615821003913879e-02,-5.153557285666465759e-02,9.970896244049072266e-01
5.935181808471679688e+01,-3.563164174556732178e-02,9.983059763908386230e-01,4.599921032786369324e-02,-9.981101155281066895e-01,-3.324312716722488403e-02,-5.168550834059715271e-02,-5.006877705454826355e-02,-4.775391891598701477e-02,9.976038336753845215e-01
5.939019393920898438e+01,-4.139490798115730286e-02,9.984426498413085938e-01,3.739801421761512756e-02,-9.979834556579589844e-01,-3.951529040932655334e-02,-4.967328533530235291e-02,-4.811814054846763611e-02,-3.937881812453269958e-02,9.980649352073669434e-01
5.942848205566406250e+01,-4.668109863996505737e-02,9.985808134078979492e-01,2.563678473234176636e-02,-9.972289800643920898e-01,-4.509893059730529785e-02,-5.916563794016838074e-02,-5.792547762393951416e-02,-2.832766249775886536e-02,9.979189634323120117e-01
5.944278335571289062e+01,-4.874848201870918274e-02,9.985419511795043945e-01,2.319135703146457672e-02,-9.968321323394775391e-01,-4.717784747481346130e-02,-6.403222680091857910e-02,-6.284473836421966553e-02,-2.623937092721462250e-02,9.976786375045776367e-01
5.945803070068359375e+01,-5.052104964852333069e-02,9.984924793243408203e-01,2.145397849380970001e-02,-9.963272809982299805e-01,-4.890123382210731506e-02,-7.028920203447341919e-02,-6.913412362337112427e-02,-2.492626570165157318e-02,9.972958564758300781e-01
5.949652099609375000e+01,-5.200222507119178772e-02,9.985612034797668457e-01,1.308999583125114441e-02,-9.947760701179504395e-01,-5.064322426915168762e-02,-8.863350749015808105e-02,-8.784306049346923828e-02,-1.763075217604637146e-02,9.959782958030700684e-01
5.953488159179687500e+01,-5.565087869763374329e-02,9.984190464019775391e-01,7.892232388257980347e-03,-9.938815832138061523e-01,-5.463919416069984436e-02,-9.598909318447113037e-02,-9.540611505508422852e-02,-1.318582147359848022e-02,9.953510761260986328e-01
5.954916381835937500e+01,-5.635063350200653076e-02,9.983897805213928223e-01,6.526228040456771851e-03,-9.936423897743225098e-01,-5.544217303395271301e-02,-9.798566997051239014e-02,-9.746605157852172852e-02,-1.200630515813827515e-02,9.951665997505187988e-01
5.956457519531250000e+01,-5.719331279397010803e-02,9.983503222465515137e-01,5.092624574899673462e-03,-9.935783743858337402e-01,-5.641964077949523926e-02,-9.807730466127395630e-02,-9.762816131114959717e-02,-1.066929847002029419e-02,9.951661229133605957e-01
5.961343383789062500e+01,-6.579129397869110107e-02,9.978200197219848633e-01,-5.170177668333053589e-03,-9.909484386444091797e-01,-6.594408303499221802e-02,-1.169302165508270264e-01,-1.170162558555603027e-01,-2.569615840911865234e-03,9.931267499923706055e-01
5.965186691284179688e+01,-5.883074924349784851e-02,9.982679486274719238e-01,-4.117786884307861328e-04,-9.861018061637878418e-01,-5.817795917391777039e-02,-1.556235253810882568e-01,-1.553779244422912598e-01,-8.749403059482574463e-03,9.878164529800415039e-01
5.966613769531250000e+01,-5.642790347337722778e-02,9.984048604965209961e-01,2.012364566326141357e-03,-9.845129251480102539e-01,-5.530744791030883789e-02,-1.663601398468017578e-01,-1.659834384918212891e-01,-1.136858016252517700e-02,9.860633611679077148e-01
5.968141174316406250e+01,-5.413059890270233154e-02,9.985197782516479492e-01,5.307346582412719727e-03,-9.845526218414306641e-01,-5.248559266328811646e-02,-1.670370399951934814e-01,-1.665112227201461792e-01,-1.426716893911361694e-02,9.859362840652465820e-01
5.971984863281250000e+01,-5.249678716063499451e-02,9.985254406929016113e-01,1.383173465728759766e-02,-9.905188679695129395e-01,-5.030504986643791199e-02,-1.278357505798339844e-01,-1.269514262676239014e-01,-2.041156962513923645e-02,9.916991591453552246e-01
5.975820922851562500e+01,-4.784111306071281433e-02,9.985655546188354492e-01,2.404103428125381470e-02,-9.943602085113525391e-01,-4.533128812909126282e-02,-9.587920457124710083e-02,-9.465186297893524170e-02,-2.849241346120834351e-02,9.951025843620300293e-01
5.977248764038085938e+01,-4.468443244695663452e-02,9.986009001731872559e-01,2.828101441264152527e-02,-9.951321482658386230e-01,-4.200439527630805969e-02,-8.915130794048309326e-02,-8.783863484859466553e-02,-3.212703019380569458e-02,9.956167936325073242e-01
5.978796768188476562e+01,-4.154880344867706299e-02,9.986137151718139648e-01,3.231695294380187988e-02,-9.957240819931030273e-01,-3.871425241231918335e-02,-8.387430012226104736e-02,-8.250689506530761719e-02,-3.566364571452140808e-02,9.959523081779479980e-01
5.982631683349609375e+01,-3.896434232592582703e-02,9.984008669853210449e-01,4.096100479364395142e-02,-9.958584904670715332e-01,-3.542989492416381836e-02,-8.373161405324935913e-02,-8.214645087718963623e-02,-4.405391961336135864e-02,9.956465363502502441e-01
5.986466217041015625e+01,-3.679720312356948853e-02,9.982947707176208496e-01,4.531512409448623657e-02,-9.944970011711120605e-01,-3.213088214397430420e-02,-9.971542656421661377e-02,-9.808937460184097290e-02,-4.873500764369964600e-02,9.939835071563720703e-01
5.989071655273437500e+01,-3.604316338896751404e-02,9.981970191001892090e-01,4.799827933311462402e-02,-9.932766556739807129e-01,-3.049548715353012085e-02,-1.116774380207061768e-01,-1.100123375654220581e-01,-5.170078575611114502e-02,9.925850033760070801e-01
5.990491104125976562e+01,-3.625140339136123657e-02,9.981099963188171387e-01,4.962186142802238464e-02,-9.926660656929016113e-01,-3.023457154631614685e-02,-1.170473694801330566e-01,-1.153258383274078369e-01,-5.350107327103614807e-02,9.918859601020812988e-01
5.994318389892578125e+01,-4.161616042256355286e-02,9.981385469436645508e-01,4.458507522940635681e-02,-9.903410673141479492e-01,-3.530171886086463928e-02,-1.340848058462142944e-01,-1.322612464427947998e-01,-4.973454773426055908e-02,9.899667501449584961e-01
5.998152923583984375e+01,-4.660700634121894836e-02,9.979401230812072754e-01,4.408065229654312134e-02,-9.857825636863708496e-01,-3.881804645061492920e-02,-1.634797155857086182e-01,-1.614318490028381348e-01,-5.107322707772254944e-02,9.855610728263854980e-01
5.999580764770507812e+01,-4.889260232448577881e-02,9.978804588317871094e-01,4.294534027576446533e-02,-9.841082096099853516e-01,-4.078006744384765625e-02,-1.728239655494689941e-01,-1.707063168287277222e-01,-5.071268230676651001e-02,9.840161800384521484e-01
6.001121139526367188e+01,-5.191802233457565308e-02,9.977468848228454590e-01,4.249439388513565063e-02,-9.828563332557678223e-01,-4.351249337196350098e-02,-1.791649758815765381e-01,-1.769122481346130371e-01,-5.106777697801589966e-02,9.829009175300598145e-01
6.004956817626953125e+01,-5.903731659054756165e-02,9.977875351905822754e-01,3.057153522968292236e-02,-9.858148694038391113e-01,-5.345431342720985413e-02,-1.590963602066040039e-01,-1.571101844310760498e-01,-3.953048959374427795e-02,9.867895245552062988e-01
6.008793258666992188e+01,-6.283984333276748657e-02,9.978612661361694336e-01,1.800080761313438416e-02,-9.906470775604248047e-01,-6.017636880278587341e-02,-1.224633306264877319e-01,-1.211181879043579102e-01,-2.552802488207817078e-02,9.923097491264343262e-01
6.010208511352539062e+01,-6.480505317449569702e-02,9.978060126304626465e-01,1.353806257247924805e-02,-9.919305443763732910e-01,-6.293017417192459106e-02,-1.100605949759483337e-01,-1.089671850204467773e-01,-2.056128531694412231e-02,9.938324689865112305e-01
6.011747360229492188e+01,-6.510988622903823853e-02,9.978393912315368652e-01,8.783746510744094849e-03,-9.928582310676574707e-01,-6.389802694320678711e-02,-1.007450520992279053e-01,-9.996612370014190674e-02,-1.528051123023033142e-02,9.948734641075134277e-01
6.015582656860351562e+01,-6.310854852199554443e-02,9.980065226554870605e-01,-7.223337888717651367e-04,-9.930885434150695801e-01,-6.286929547786712646e-02,-9.911073744297027588e-02,-9.895855933427810669e-02,-5.537409335374832153e-03,9.950764775276184082e-01
6.019422149658203125e+01,-5.954549089074134827e-02,9.981986880302429199e-01,-7.334545254707336426e-03,-9.907634854316711426e-01,-5.999550223350524902e-02,-1.216076165437698364e-01,-1.218286007642745972e-01,2.560764551162719727e-05,9.925512075424194336e-01
6.020847702026367188e+01,-5.792801827192306519e-02,9.982836842536926270e-01,-8.599337190389633179e-03,-9.894762635231018066e-01,-5.855673924088478088e-02,-1.323168873786926270e-01,-1.325933337211608887e-01,8.439943194389343262e-04,9.911699891090393066e-01
6.022388458251953125e+01,-5.621671304106712341e-02,9.983729124069213867e-01,-9.560786187648773193e-03,-9.879273176193237305e-01,-5.700799450278282166e-02,-1.440484821796417236e-01,-1.443591117858886719e-01,1.347415149211883545e-03,9.895247817039489746e-01
6.026221466064453125e+01,-5.359324812889099121e-02,9.984619617462158203e-01,-1.419998705387115479e-02,-9.855074882507324219e-01,-5.517919734120368958e-02,-1.604072153568267822e-01,-1.609440296888351440e-01,5.397446453571319580e-03,9.869489073753356934e-01
6.030058670043945312e+01,-5.106410384178161621e-02,9.985425472259521484e-01,-1.747591048479080200e-02,-9.860183000564575195e-01,-5.318747833371162415e-02,-1.579214632511138916e-01,-1.586208045482635498e-01,9.167440235614776611e-03,9.872971773147583008e-01
6.031485748291015625e+01,-5.040589720010757446e-02,9.985578060150146484e-01,-1.848898082971572876e-02,-9.864989519119262695e-01,-5.266837403178215027e-02,-1.550684571266174316e-01,-1.558185815811157227e-01,1.042296737432479858e-02,9.877309799194335938e-01
6.033026504516601562e+01,-5.042361840605735779e-02,9.985444545745849609e-01,-1.914214342832565308e-02,-9.874927997589111328e-01,-5.271402746438980103e-02,-1.485904455184936523e-01,-1.493832170963287354e-01,1.141026616096496582e-02,9.887134432792663574e-01
6.036860275268554688e+01,-4.933318495750427246e-02,9.985462427139282227e-01,-2.171085774898529053e-02,-9.903581142425537109e-01,-5.172282084822654724e-02,-1.285122483968734741e-01,-1.294483840465545654e-01,1.516161859035491943e-02,9.914700984954833984e-01
6.036929702758789062e+01,-4.931531101465225220e-02,9.985462427139282227e-01,-2.175683528184890747e-02,-9.904053211212158203e-01,-5.170556530356407166e-02,-1.281550973653793335e-01,-1.290937364101409912e-01,1.522807776927947998e-02,9.915153980255126953e-01
6.036989974975585938e+01,-4.929989576339721680e-02,9.985461235046386719e-01,-2.179678156971931458e-02,-9.904462099075317383e-01,-5.169065296649932861e-02,-1.278448700904846191e-01,-1.287856996059417725e-01,1.528580114245414734e-02,9.915546774864196777e-01
6.037051773071289062e+01,-4.928399622440338135e-02,9.985461235046386719e-01,-2.183777093887329102e-02,-9.904881715774536133e-01,-5.167524144053459167e-02,-1.275264918804168701e-01,-1.284695565700531006e-01,1.534502953290939331e-02,9.915947914123535156e-01
6.037112426757812500e+01,-4.926859587430953979e-02,9.985459446907043457e-01,-2.187790349125862122e-02,-9.905290007591247559e-01,-5.166028439998626709e-02,-1.272148787975311279e-01,-1.281601339578628540e-01,1.540299504995346069e-02,9.916339516639709473e-01
6.037188720703125000e+01,-4.924920573830604553e-02,9.985457658767700195e-01,-2.192829549312591553e-02,-9.905800819396972656e-01,-5.164140835404396057e-02,-1.268236786127090454e-01,-1.277716606855392456e-01,1.547576487064361572e-02,9.916828274726867676e-01
6.037247085571289062e+01,-4.923432692885398865e-02,9.985457062721252441e-01,-2.196696028113365173e-02,-9.906192421913146973e-01,-5.162689089775085449e-02,-1.265235543251037598e-01,-1.274736374616622925e-01,1.553157716989517212e-02,9.917204380035400391e-01
6.037307357788085938e+01,-4.921902716159820557e-02,9.985455870628356934e-01,-2.200679853558540344e-02,-9.906595349311828613e-01,-5.161193385720252991e-02,-1.262142658233642578e-01,-1.271665096282958984e-01,1.558909937739372253e-02,9.917590022087097168e-01
6.037368392944335938e+01,-4.920350015163421631e-02,9.985454678535461426e-01,-2.204737812280654907e-02,-9.907004237174987793e-01,-5.159672349691390991e-02,-1.258994042873382568e-01,-1.268538534641265869e-01,1.564764603972434998e-02,9.917982220649719238e-01
6.037427902221679688e+01,-4.918864369392395020e-02,9.985452890396118164e-01,-2.208667993545532227e-02,-9.907398223876953125e-01,-5.158214643597602844e-02,-1.255943626165390015e-01,-1.265509277582168579e-01,1.570433750748634338e-02,9.918357729911804199e-01
6.037489318847656250e+01,-4.916539788246154785e-02,9.985454678535461426e-01,-2.213061600923538208e-02,-9.907819628715515137e-01,-5.155950412154197693e-02,-1.252707839012145996e-01,-1.262296140193939209e-01,1.576761901378631592e-02,9.918758273124694824e-01
6.037548828125000000e+01,-4.914295300841331482e-02,9.985457062721252441e-01,-2.217282354831695557e-02,-9.908223748207092285e-01,-5.153760313987731934e-02,-1.249599084258079529e-01,-1.259209066629409790e-01,1.582842320203781128e-02,9.919141530990600586e-01
6.041367721557617188e+01,-4.747529700398445129e-02,9.985045790672302246e-01,-2.710543572902679443e-02,-9.931566119194030762e-01,-5.008509010076522827e-02,-1.055061146616935730e-01,-1.067059189081192017e-01,2.191100269556045532e-02,9.940492510795593262e-01
6.042794036865234375e+01,-4.790023341774940491e-02,9.984329938888549805e-01,-2.893393486738204956e-02,-9.935963153839111328e-01,-5.059588328003883362e-02,-1.010267138481140137e-01,-1.023323461413383484e-01,2.390944212675094604e-02,9.944629669189453125e-01
6.044331359863281250e+01,-4.841779544949531555e-02,9.983306527137756348e-01,-3.148977831006050110e-02,-9.938668608665466309e-01,-5.129145830869674683e-02,-9.796806424856185913e-02,-9.941968321800231934e-02,2.655325829982757568e-02,9.946911931037902832e-01
6.049212265014648438e+01,-4.534346982836723328e-02,9.982214570045471191e-01,-3.870167955756187439e-02,-9.931760430335998535e-01,-4.921360686421394348e-02,-1.057327091693878174e-01,-1.074493080377578735e-01,3.364329412579536438e-02,9.936411380767822266e-01
6.053058624267578125e+01,-4.368827119469642639e-02,9.980267882347106934e-01,-4.509859532117843628e-02,-9.926965832710266113e-01,-4.844739288091659546e-02,-1.104823499917984009e-01,-1.124492511153221130e-01,3.994244337081909180e-02,9.928543567657470703e-01
6.054471206665039062e+01,-4.292856901884078979e-02,9.979450106620788574e-01,-4.757189750671386719e-02,-9.925549626350402832e-01,-4.803226515650749207e-02,-1.119272708892822266e-01,-1.139822453260421753e-01,4.241282865405082703e-02,9.925772547721862793e-01
6.056010818481445312e+01,-4.207651317119598389e-02,9.978624582290649414e-01,-5.000173300504684448e-02,-9.924321174621582031e-01,-4.752120375633239746e-02,-1.132268905639648438e-01,-1.153609976172447205e-01,4.485912993550300598e-02,9.923102259635925293e-01
