time (s),v_world_x,v_world_y,v_world_z,pos_world_x,pos_world_y,pos_world_z
76.845985,0.6298067701418102,-0.18148883270609378,0.0,-3.762351445135818,2.2601746813545907,0.0
76.884297,0.7907213682959974,-0.1488663388634473,0.0,-3.7351398081159,2.2538463976880037,0.0
76.922616,0.7533813407172336,-0.04242733607923239,0.0,-3.7055555722625604,2.2501813065229395,0.0
76.952302,0.6113996422362551,0.24895240140078218,0.0,-3.685298128132583,2.253246758067507,0.0
76.99065,0.6359041037672459,0.542107419070065,0.0,-3.6613823261067124,2.2684145390652146,0.0
77.028976,0.6709278741925955,0.09092070051535965,0.0,-3.6363395049130696,2.2805452569208295,0.0
77.058631,0.5907245526655018,-0.09905304370701312,0.0,-3.617632353553828,2.2804246746021555,0.0
77.096961,0.6186872859880328,-0.25162933865994214,0.0,-3.5944539756660405,2.273703846744095,0.0
77.135251,0.5743405135527924,-0.18008745356798173,0.0,-3.5716134584438293,2.2654386287568906,0.0
77.164908,0.6423553665966615,-0.1922073018695265,0.0,-3.553571683585033,2.2599180559758856,0.0
77.217189,0.7959129554462433,-0.296814478828907,0.0,-3.5159746305126647,2.2471347821175365,0.0
77.255535,0.7852504731488302,-0.35490389895454794,0.0,-3.485658984096219,2.2346393856602975,0.0
77.285208,0.8420586556948274,-0.12784528325325248,0.0,-3.4615154122061282,2.2274770774184707,0.0
77.323508,0.6363505357915162,0.04877525871290266,0.0,-3.4332038761891597,2.2259628864485226,0.0
77.361837,0.6559452579970658,0.23430323167770356,0.0,-3.4084376734491046,2.231387944177612,0.0
77.391508,0.7590402407859452,0.19079796659877898,0.0,-3.387445656081904,2.2376945330046443,0.0
77.444042,0.8411890710080713,0.09658928753976524,0.0,-3.345412432749015,2.2452433340091007,0.0
77.482413,0.5795816376346574,-0.42082628334105765,0.0,-3.3181542363183514,2.239022685126155,0.0
77.512102,0.4724132145616263,-0.8490063431729152,0.0,-3.302537898734921,2.2201726547018654,0.0
77.550448,0.5959421742698997,-0.9859591328667847,0.0,-3.282054320864852,2.1849908616297524,0.0
77.588753,0.6160737588356584,-0.6103548463476524,0.0,-3.2588411857060513,2.1544174581428526,0.0
77.618406,0.5877055903496854,-0.3623829910572767,0.0,-3.2409933511853573,2.13999516059657,0.0
77.656714,0.7070727341611386,0.027387662045460195,0.0,-3.2161931671576767,2.1335786600646776,0.0
77.695035,0.701600306877736,0.4720140671779886,0.0,-3.189202287354844,2.143147446897466,0.0
77.72601,0.5968708170257546,0.5256877132838331,0.0,-3.16909221582339,2.1585993532223675,0.0
77.778589,0.7955966795934895,0.42929721653844044,0.0,-3.1324849415710223,2.1837054295349274,0.0
77.816917,0.8380253903981447,0.015206551308318971,0.0,-3.1011782082216968,2.1922238997419443,0.0
77.846591,0.9387654583697207,-0.18062667038749158,0.0,-3.074815962398528,2.1897695614351664,0.0
77.884921,0.5735075151385469,-0.21954095262441783,0.0,-3.0458332508612407,2.1821003489401427,0.0
77.923248,0.7634485559134129,-0.40560305405530706,0.0,-3.0202124931936396,2.1701204017681373,0.0
77.952937,0.8887455848227256,-0.7180728070680722,0.0,-2.9956864972714783,2.1534399954476884,0.0
78.006985,0.8743225667057746,-0.9687132983915695,0.0,-2.9480413435445767,2.1078562877337514,0.0
78.045328,0.8094900578685253,-0.880395313461408,0.0,-2.9157601298125524,2.0724061019816142,0.0
78.075011,0.7396938001827634,-0.4610596433443986,0.0,-2.8927679175832797,2.052496898240177,0.0
78.113304,0.7964061650670022,-0.04459563808028772,0.0,-2.863356979598628,2.0428153693943805,0.0
78.15163,0.7539084950433187,0.3379325273138434,0.0,-2.8336482997669354,2.0484365842027628,0.0
78.181307,0.6329564507624769,0.2751515681464746,0.0,-2.8130693042685917,2.057533832553253,0.0
78.219647,0.7495740270662605,0.2242305177589953,0.0,-2.786566195008621,2.0671069871400585,0.0
78.257972,0.6299763844974636,0.2178663950651139,0.0,-2.7601305602470307,2.0755786692320504,0.0
78.287642,0.4792461983159483,0.16904001621484757,0.0,-2.7436752432309883,2.0813184258433903,0.0
78.325965,0.5642238664608225,0.21862119671177865,0.0,-2.7236807915847727,2.0887465961748823,0.0
78.364258,0.697443282332182,0.03360139323104918,0.0,-2.699524281520401,2.093575775993224,0.0
78.393918,0.7066613605115077,-0.06646590052752198,0.0,-2.6787014096670343,2.0930883953500174,0.0
78.432248,0.508508758420989,-0.1689159441282898,0.0,-2.655412674337692,2.0885773022971885,0.0
78.470545,0.6966209015048146,-0.19869582811635733,0.0,-2.6323362490446027,2.081538088276362,0.0
78.50021,0.8442773239855729,-0.21201657060461862,0.0,-2.609480876115021,2.0754461966223343,0.0
78.538509,0.5760204839336276,-0.13038023557174205,0.0,-2.5822828832422657,2.0688894689824586,0.0
78.57683,0.6155966795124878,-0.20813228296235206,0.0,-2.559450902582059,2.0624033998710867,0.0
78.606471,0.8363706732866243,-0.02531639304061979,0.0,-2.537932020429901,2.058943573768385,0.0
78.644779,0.6823234026374938,-0.13656334112618118,0.0,-2.50884295409965,2.055842929340154,0.0
78.683083,0.4176495828125924,-0.32925029489117863,0.0,-2.487776271482312,2.0469216665831502,0.0
78.712778,0.687876424329117,-0.8081985436310024,0.0,-2.4713619740912733,2.03003339495319,0.0
78.767015,0.662928533326528,-0.17744439345894383,0.0,-2.4347301698470885,2.003304236963716,0.0
78.805423,0.6401281368142506,0.34077725834317274,0.0,-2.4097062695537024,2.006440881300953,0.0
78.835128,0.5405772809954174,0.434554650274232,0.0,-2.3921698423356887,2.01795649847369,0.0
78.873456,0.6920364068509973,0.5881469834752977,0.0,-2.3685480336217957,2.03755555258287,0.0
78.911762,0.6184762818757444,0.4675173218678236,0.0,-2.343447784094618,2.057774691023102,0.0
78.941468,0.4951063798451125,0.22140344049958885,0.0,-2.326907740820076,2.068007231106547,0.0
78.979766,0.5619210716070011,-0.10229477114955335,0.0,-2.3066667221522206,2.0702880430159305,0.0
79.034248,0.5488128647790999,-0.6699244413439632,0.0,-2.2764092189911227,2.049252019448392,0.0
79.063986,0.39326352519377694,-0.7554380282996296,0.0,-2.2624014851486183,2.028058304887265,0.0
79.102312,0.4301206123973131,-0.8928419665332437,0.0,-2.246622974919961,1.9964723153462842,0.0
79.140648,0.5083094449800253,-0.7074985423430652,0.0,-2.228635147580152,1.9657969884721422,0.0
79.170344,0.44700310891646144,-0.41529278300544625,0.0,-2.214450666779896,1.9491257828733668,0.0
79.208671,0.6262965173064619,-0.4529728999142796,0.0,-2.1938824893927755,1.9324867734587368,0.0
79.246997,0.6384952742858082,-0.2343482371730432,0.0,-2.1696452842904943,1.919315638508733,0.0
79.276645,0.4662946243378222,-0.0859039314738363,0.0,-2.153267878833293,1.9145682203607104,0.0
79.314972,0.5857925177489296,-0.08613898138531298,0.0,-2.1331062068859157,1.9112712760001345,0.0
79.353265,0.6753253306864501,-0.022095669825360185,0.0,-2.10896021400085,1.9091989612507296,0.0
79.382988,0.46325219053797423,0.24873907924218477,0.0,-2.092039244169171,1.9125672222797783,0.0
79.421305,0.7077412255558818,0.3012754305315763,0.0,-2.069604766806933,1.9231046752652807,0.0
79.459641,0.6118214285311699,0.15664873062658308,0.0,-2.044311389853392,1.9318821655863605,0.0
79.489331,0.28342741342806815,-0.03114231362977624,0.0,-2.031021420794506,1.9337453083466782,0.0
79.527653,0.271445765959777,-0.2184089229987636,0.0,-2.020389495804257,1.9289636571016395,0.0
79.577464,0.4076704178265631,-0.19606883516296744,0.0,-2.0034757676889643,1.9186408812957414,0.0
79.607169,0.3081709980940819,-0.23512488182365895,0.0,-1.9928437330590054,1.912236576614199,0.0
79.64547,0.31787274586433173,-0.4229070747308135,0.0,-1.9808546823403286,1.8996349356302014,0.0
79.683788,0.3810731211798191,-0.2459649165558815,0.0,-1.9674635784736283,1.8868200171491383,0.0
79.713463,0.28801732112509015,-0.044547680240049965,0.0,-1.95753594903593,1.882509536494179,0.0
79.751764,0.387432265809685,0.04849963252249359,0.0,-1.944600751721339,1.882585218356364,0.0
79.790071,0.4357332574512959,-0.07951837203776836,0.0,-1.9288342508715586,1.8819911009290582,0.0
79.819768,0.46565890367889406,-0.09075294968223573,0.0,-1.9154499293670175,1.8794628272084988,0.0
79.858078,0.3571529192404747,0.07213567625547945,0.0,-1.8996889688989929,1.8791062133360092,0.0
79.896402,0.3951104722944796,0.20784881725966928,0.0,-1.8852740977904043,1.884471276200745,0.0
79.926073,0.2550039812960029,0.03211135202640296,0.0,-1.8756293248141602,1.8880312052921895,0.0
79.96437,0.23216870902252196,0.009667743981957442,0.0,-1.866300698553596,1.8888312123121056,0.0
80.002663,0.3335508167049289,0.19870932060420513,0.0,-1.8554691496542564,1.892820903779204,0.0
80.032318,0.3171244172262847,0.33549437488573786,0.0,-1.8458212626231396,1.9007418090740826,0.0
80.070644,0.2547278440451026,0.05898533395153284,0.0,-1.8348628577403967,1.908301223734531,0.0
