time,vx,vy,vz,px,py,pz
19.759058,-0.054719298345860284,0.04901191357969539,-0.11870158995904254,-0.02058862980355757,-0.00579197118067191,-0.009618842731630762
19.759684,-0.05329221188036287,0.04947581938882749,-0.11717575589838944,-0.0206219907281947,-0.005760999317734481,-0.009692194754823207
19.76031,-0.051876927361028655,0.0499372246629483,-0.11565338040869352,-0.020654465684722727,-0.005729738615095453,-0.009764593770959102
19.760935,-0.050454172842145296,0.050397617061988496,-0.11410957494682852,-0.02068599954274904,-0.005698240104431739,-0.009835912255300805
19.761561,-0.049039140704612676,0.05089148757587258,-0.11253825962587569,-0.02071669804483015,-0.005666382033209219,-0.009906361205826655
19.762186,-0.04760522253378606,0.05138615529061466,-0.11094275980065504,-0.020746451308913737,-0.005634265686152614,-0.009975700430702
19.762812,-0.04616533817667187,0.05190202484855952,-0.10931667285275291,-0.020775350810612356,-0.005601775018597392,-0.010044132667907874
19.763439,-0.044726837491077164,0.05243627177739895,-0.10767656310917073,-0.020803394537719327,-0.005568897476192884,-0.010111645872977484
19.764066,-0.04327794496646411,0.05298756304285304,-0.106014944519077,-0.02083052980921321,-0.005535674274165125,-0.010178117243190727
19.764692,-0.041841980064401346,0.05357998585182602,-0.10435083791690083,-0.020856722888733546,-0.0055021332030218565,-0.010243440867726755
19.765317,-0.04040614172994329,0.054165280566303854,-0.10265490992767501,-0.020881976727314736,-0.005468279902667948,-0.010307600186431494
19.765942,-0.03897282228777345,0.054764178811605856,-0.10095968631633884,-0.02090633474124457,-0.005434052290910725,-0.010370699990379147
19.766569,-0.037547198985649365,0.05539177025213332,-0.0992461675790355,-0.020929876835008628,-0.005399321650962555,-0.01043292733745135
19.767195,-0.03614323627513016,0.056019952734105656,-0.09752946496760481,-0.020952502500916875,-0.005364253160550979,-0.010493980782521116
19.76782,-0.03473646027139489,0.0566588181661566,-0.09578383653940273,-0.020974212788586476,-0.005328841399197163,-0.010553845680358187
19.768447,-0.03335752594914371,0.057282530568287776,-0.09401896373621467,-0.02099512795735652,-0.005292925252530965,-0.0106127955706206
19.781082,-0.011360716073870174,0.06286698843549185,-0.057414449252055716,-0.021138670604949904,-0.004498600853648334,-0.0113382271369205
19.781791,-0.010297830500589134,0.06327394238836698,-0.055470894053650424,-0.021145971766774792,-0.004453739628495173,-0.01137755600080437
19.782418,-0.00940126587959672,0.06360398538626177,-0.05378221117779161,-0.021151866360481313,-0.004413859929657892,-0.011411277447212924
19.783045,-0.00856070650810465,0.0639039556994214,-0.052119698198297024,-0.02115723392346191,-0.00437379214943426,-0.011443956497983333
19.783671,-0.007740296939662154,0.06416773819658594,-0.050503416828159495,-0.021162079349346115,-0.004333623145323396,-0.011475571636917604
19.784296,-0.006966900454906853,0.0643861455912316,-0.04889862896014556,-0.021166433662130453,-0.004293381804328684,-0.01150613328001784
19.784922,-0.006221343060264131,0.06457659196841722,-0.047343852781324566,-0.02117032822288618,-0.004252956857756425,-0.01153577053185897
19.785548,-0.005526244862193795,0.06470571396602458,-0.04579762653976106,-0.021173787652169897,-0.0042124510808138945,-0.01156443984607272
19.786173,-0.004871418630692043,0.0648095614918534,-0.044286700490061184,-0.021176832288814094,-0.004171945104881293,-0.01159211903387914
19.786798,-0.004268951726868683,0.0648614704266231,-0.042797865709863395,-0.021179500383643385,-0.00413140668586469,-0.01161886769994778
19.787423,-0.003689696510848578,0.06487509525148748,-0.04133444515810494,-0.021181806443962663,-0.004090859751332548,-0.011644701728171572
19.78805,-0.0031433740578106217,0.06484407478077706,-0.039905914488914646,-0.021183777339496904,-0.004050202516445134,-0.011669722736556039
19.788675,-0.0026115503554536984,0.0648069791169879,-0.038515930435789714,-0.02118540955846907,-0.004009698154496823,-0.011693795193078522
19.789302,-0.0021309326351911587,0.06473739526055257,-0.03714133176079894,-0.02118674565323133,-0.00396910780766859,-0.011717082808092466
19.789928,-0.0016822092234931932,0.06460278471655392,-0.03579260942786053,-0.021187798716205238,-0.003928666464435998,-0.011739488981594324
19.790555,-0.0012711690332536663,0.06444594959104491,-0.034470912173693316,-0.02118859573918909,-0.0038882588540423172,-0.01176110224352728
